country,date,demand,type,source
MT,2016-10-01,0.0,total,eurostat
NL,2016-10-01,32.848081834,total,eurostat
PL,2016-10-01,16.210012968,total,eurostat
PT,2016-10-01,5.780282402,total,eurostat
RO,2016-10-01,11.253897892000001,total,eurostat
SE,2016-10-01,0.738056146,total,eurostat
SI,2016-10-01,0.78333396,total,eurostat
SK,2016-10-01,4.131669972,total,eurostat
AT,2016-11-01,10.692508554,total,eurostat
BE,2016-11-01,19.986960434,total,eurostat
BG,2016-11-01,3.569169522,total,eurostat
CY,2016-11-01,0.0,total,eurostat
CZ,2016-11-01,10.655841858,total,eurostat
DE,2016-11-01,108.88480933000001,total,eurostat
DK,2016-11-01,4.526114732,total,eurostat
EE,2016-11-01,0.625278278,total,eurostat
ES,2016-11-01,32.490859326,total,eurostat
EU27_2020,2016-11-01,448.77091457200004,total,eurostat
FI,2016-11-01,2.943335688,total,eurostat
FR,2016-11-01,58.498935688,total,eurostat
GR,2016-11-01,4.209725590000001,total,eurostat
HR,2016-11-01,3.281669292,total,eurostat
HU,2016-11-01,12.064176318000001,total,eurostat
IE,2016-11-01,5.1952819340000005,total,eurostat
IT,2016-11-01,78.98339652,total,eurostat
LT,2016-11-01,0.951111872,total,eurostat
LU,2016-11-01,0.952500762,total,eurostat
LV,2016-11-01,1.959168234,total,eurostat
MT,2016-11-01,0.0,total,eurostat
NL,2016-11-01,41.973922468000005,total,eurostat
PL,2016-11-01,19.153070878,total,eurostat
PT,2016-11-01,5.59167114,total,eurostat
RO,2016-11-01,14.01112232,total,eurostat
SE,2016-11-01,1.218612086,total,eurostat
SI,2016-11-01,0.953056318,total,eurostat
SK,2016-11-01,5.39861543,total,eurostat
AT,2016-12-01,12.829176930000001,total,eurostat
BE,2016-12-01,22.357240108,total,eurostat
BG,2016-12-01,4.342225696,total,eurostat
CY,2016-12-01,0.0,total,eurostat
CZ,2016-12-01,12.809454692000001,total,eurostat
DE,2016-12-01,120.678985432,total,eurostat
DK,2016-12-01,4.2013922500000005,total,eurostat
EE,2016-12-01,0.652222744,total,eurostat
ES,2016-12-01,33.831693732,total,eurostat
EU27_2020,2016-12-01,521.764584078,total,eurostat
FI,2016-12-01,2.961391258,total,eurostat
FR,2016-12-01,70.94589009,total,eurostat
GR,2016-12-01,6.07083819,total,eurostat
HR,2016-12-01,4.203336696,total,eurostat
HU,2016-12-01,15.793345968,total,eurostat
IE,2016-12-01,4.813337184,total,eurostat
IT,2016-12-01,99.885635464,total,eurostat
LT,2016-12-01,2.771113328,total,eurostat
LU,2016-12-01,1.07500086,total,eurostat
LV,2016-12-01,1.732501386,total,eurostat
MT,2016-12-01,0.0,total,eurostat
NL,2016-12-01,46.573926148,total,eurostat
PL,2016-12-01,21.989462036,total,eurostat
PT,2016-12-01,5.673060094,total,eurostat
RO,2016-12-01,16.0416795,total,eurostat
SE,2016-12-01,1.2819454700000001,total,eurostat
SI,2016-12-01,1.183612058,total,eurostat
SK,2016-12-01,7.066116764,total,eurostat
AT,2017-01-01,16.540846566,total,eurostat
BE,2017-01-01,26.3143821626,total,eurostat
BG,2017-01-01,5.037226252,total,eurostat
CY,2017-01-01,0.0,total,eurostat
CZ,2017-01-01,15.782790404,total,eurostat
DE,2017-01-01,144.365671048,total,eurostat
DK,2017-01-01,5.004448448,total,eurostat
EE,2017-01-01,0.746667264,total,eurostat
ES,2017-01-01,38.470030776,total,eurostat
EU27_2020,2017-01-01,615.6262425006,total,eurostat
FI,2017-01-01,3.375558256,total,eurostat
FR,2017-01-01,81.902565522,total,eurostat
GR,2017-01-01,7.0116722760000005,total,eurostat
HR,2017-01-01,4.981392874,total,eurostat
HU,2017-01-01,20.248905088,total,eurostat
IE,2017-01-01,5.323337592000001,total,eurostat
IT,2017-01-01,117.90898321600001,total,eurostat
LT,2017-01-01,2.929724566,total,eurostat
LU,2017-01-01,1.302223264,total,eurostat
LV,2017-01-01,2.1247239220000003,total,eurostat
MT,2017-01-01,0.033888916,total,eurostat
NL,2017-01-01,54.876155012000005,total,eurostat
PL,2017-01-01,25.217797952,total,eurostat
PT,2017-01-01,5.688060106,total,eurostat
RO,2017-01-01,18.844737298000002,total,eurostat
SE,2017-01-01,1.05972307,total,eurostat
SI,2017-01-01,1.45277894,total,eurostat
SK,2017-01-01,9.08195171,total,eurostat
AT,2017-02-01,11.492509194,total,eurostat
BE,2017-02-01,19.448348892000002,total,eurostat
BG,2017-02-01,3.889447556,total,eurostat
CY,2017-02-01,0.0,total,eurostat
CZ,2017-02-01,11.08473109,total,eurostat
DE,2017-02-01,99.32091279000001,total,eurostat
DK,2017-02-01,4.387225732,total,eurostat
EE,2017-02-01,0.6805561,total,eurostat
ES,2017-02-01,29.264190078000002,total,eurostat
EU27_2020,2017-02-01,447.13952437800003,total,eurostat
FI,2017-02-01,3.001946846,total,eurostat
FR,2017-02-01,56.196711624,total,eurostat
GR,2017-02-01,4.82222608,total,eurostat
HR,2017-02-01,3.4519472060000003,total,eurostat
HU,2017-02-01,13.183899436,total,eurostat
IE,2017-02-01,4.439725774,total,eurostat
IT,2017-02-01,85.492290616,total,eurostat
LT,2017-02-01,2.578335396,total,eurostat
LU,2017-02-01,0.9558340980000001,total,eurostat
LV,2017-02-01,1.8905570680000001,total,eurostat
MT,2017-02-01,0.106666752,total,eurostat
NL,2017-02-01,41.98336692,total,eurostat
PL,2017-02-01,20.664460976,total,eurostat
PT,2017-02-01,5.437226572,total,eurostat
RO,2017-02-01,14.989178658,total,eurostat
SE,2017-02-01,0.9608341020000001,total,eurostat
SI,2017-02-01,1.042500834,total,eurostat
SK,2017-02-01,6.373893988,total,eurostat
AT,2017-03-01,9.04861835,total,eurostat
BE,2017-03-01,17.2535138028,total,eurostat
BG,2017-03-01,3.3763915900000003,total,eurostat
CY,2017-03-01,0.0,total,eurostat
CZ,2017-03-01,8.821118168,total,eurostat
DE,2017-03-01,87.881459194,total,eurostat
DK,2017-03-01,4.01944766,total,eurostat
EE,2017-03-01,0.616389382,total,eurostat
ES,2017-03-01,29.250578956000002,total,eurostat
EU27_2020,2017-03-01,389.9752008688,total,eurostat
FI,2017-03-01,2.60833542,total,eurostat
FR,2017-03-01,48.812261272,total,eurostat
GR,2017-03-01,3.636947354,total,eurostat
HR,2017-03-01,2.72083551,total,eurostat
HU,2017-03-01,9.547507638,total,eurostat
IE,2017-03-01,4.870281674,total,eurostat
IT,2017-03-01,68.69644384600001,total,eurostat
LT,2017-03-01,2.34444632,total,eurostat
LU,2017-03-01,0.869722918,total,eurostat
LV,2017-03-01,1.3727788760000001,total,eurostat
MT,2017-03-01,0.10972231,total,eurostat
NL,2017-03-01,36.80002944,total,eurostat
PL,2017-03-01,18.906681792,total,eurostat
PT,2017-03-01,5.533893316,total,eurostat
RO,2017-03-01,11.976676248,total,eurostat
SE,2017-03-01,4.97917065,total,eurostat
SI,2017-03-01,0.889167378,total,eurostat
SK,2017-03-01,5.032781804,total,eurostat
AT,2017-04-01,7.4425059540000005,total,eurostat
BE,2017-04-01,15.595012476,total,eurostat
BG,2017-04-01,2.815002252,total,eurostat
CY,2017-04-01,0.0,total,eurostat
CZ,2017-04-01,7.456117076,total,eurostat
DE,2017-04-01,82.521732684,total,eurostat
DK,2017-04-01,3.106113596,total,eurostat
EE,2017-04-01,0.466389262,total,eurostat
ES,2017-04-01,23.718352308,total,eurostat
EU27_2020,2017-04-01,324.15637043600003,total,eurostat
FI,2017-04-01,1.981112696,total,eurostat
FR,2017-04-01,36.11808445,total,eurostat
GR,2017-04-01,3.135002508,total,eurostat
HR,2017-04-01,2.276668488,total,eurostat
HU,2017-04-01,8.056395334,total,eurostat
IE,2017-04-01,4.734448232,total,eurostat
IT,2017-04-01,51.170596492,total,eurostat
LT,2017-04-01,2.338612982,total,eurostat
LU,2017-04-01,0.726111692,total,eurostat
LV,2017-04-01,1.116945338,total,eurostat
MT,2017-04-01,0.205000164,total,eurostat
NL,2017-04-01,32.107525686,total,eurostat
PL,2017-04-01,16.898346852,total,eurostat
PT,2017-04-01,5.178059698,total,eurostat
RO,2017-04-01,9.51806317,total,eurostat
SE,2017-04-01,0.6005560360000001,total,eurostat
SI,2017-04-01,0.699722782,total,eurostat
SK,2017-04-01,4.173892228,total,eurostat
AT,2017-05-01,5.215004172,total,eurostat
BE,2017-05-01,11.9043428568,total,eurostat
BG,2017-05-01,2.378613014,total,eurostat
CY,2017-05-01,0.0,total,eurostat
CZ,2017-05-01,4.725837114,total,eurostat
DE,2017-05-01,65.463663482,total,eurostat
DK,2017-05-01,2.2083351,total,eurostat
EE,2017-05-01,0.303333576,total,eurostat
