country,date,demand,type,source
FR,2021-08-25,551521042.0,total,grtgaz
FR,2021-08-26,558048418.0,total,grtgaz
FR,2021-08-27,548412948.0,total,grtgaz
FR,2021-08-28,452558536.0,total,grtgaz
FR,2021-08-29,458098769.0,total,grtgaz
FR,2021-08-30,604548311.0,total,grtgaz
FR,2021-08-31,614218616.0,total,grtgaz
FR,2021-09-01,610267477.0,total,grtgaz
FR,2021-09-02,604436782.0,total,grtgaz
FR,2021-09-03,574450100.0,total,grtgaz
FR,2021-09-04,470169790.0,total,grtgaz
FR,2021-09-05,463837359.0,total,grtgaz
FR,2021-09-06,641673550.0,total,grtgaz
FR,2021-09-07,618951907.0,total,grtgaz
FR,2021-09-08,622102844.0,total,grtgaz
FR,2021-09-09,709560909.0,total,grtgaz
FR,2021-09-10,695199412.0,total,grtgaz
FR,2021-09-11,547506544.0,total,grtgaz
FR,2021-09-12,485248144.0,total,grtgaz
FR,2021-09-13,702072331.0,total,grtgaz
FR,2021-09-14,695101753.0,total,grtgaz
FR,2021-09-15,677623073.0,total,grtgaz
FR,2021-09-16,685254406.0,total,grtgaz
FR,2021-09-17,668111270.0,total,grtgaz
FR,2021-09-18,502330218.0,total,grtgaz
FR,2021-09-19,517672424.0,total,grtgaz
FR,2021-09-20,746599536.0,total,grtgaz
FR,2021-09-21,713236367.0,total,grtgaz
FR,2021-09-22,713518883.0,total,grtgaz
FR,2021-09-23,651657389.0,total,grtgaz
FR,2021-09-24,639499676.0,total,grtgaz
FR,2021-09-25,566126966.0,total,grtgaz
FR,2021-09-26,523739699.0,total,grtgaz
FR,2021-09-27,709532041.0,total,grtgaz
FR,2021-09-28,769771570.0,total,grtgaz
FR,2021-09-29,706861449.0,total,grtgaz
FR,2021-09-30,762094438.0,total,grtgaz
FR,2021-10-01,724644273.0,total,grtgaz
FR,2021-10-02,607688997.0,total,grtgaz
FR,2021-10-03,625984081.0,total,grtgaz
FR,2021-10-04,887679245.0,total,grtgaz
FR,2021-10-05,849424555.0,total,grtgaz
FR,2021-10-06,935801785.0,total,grtgaz
FR,2021-10-07,980100106.0,total,grtgaz
FR,2021-10-08,925358975.0,total,grtgaz
FR,2021-10-09,776682407.0,total,grtgaz
FR,2021-10-10,805723001.0,total,grtgaz
FR,2021-10-11,1076373259.0,total,grtgaz
FR,2021-10-12,1112352513.0,total,grtgaz
FR,2021-10-13,1219320614.0,total,grtgaz
FR,2021-10-14,1248468394.0,total,grtgaz
FR,2021-10-15,1176412998.0,total,grtgaz
FR,2021-10-16,1010307874.0,total,grtgaz
FR,2021-10-17,988441151.0,total,grtgaz
FR,2021-10-18,1184324587.0,total,grtgaz
FR,2021-10-19,933366040.0,total,grtgaz
FR,2021-10-20,879003561.0,total,grtgaz
FR,2021-10-21,1146531074.0,total,grtgaz
FR,2021-10-22,1347659397.0,total,grtgaz
FR,2021-10-23,1214409450.0,total,grtgaz
FR,2021-10-24,1145636757.0,total,grtgaz
FR,2021-10-25,1338403341.0,total,grtgaz
FR,2021-10-26,1285876891.0,total,grtgaz
FR,2021-10-27,1322074674.0,total,grtgaz
FR,2021-10-28,1251701392.0,total,grtgaz
FR,2021-10-29,1119436377.0,total,grtgaz
FR,2021-10-30,1021829431.0,total,grtgaz
FR,2021-10-31,953393511.0,total,grtgaz
FR,2021-11-01,1184791072.0,total,grtgaz
FR,2021-11-02,1550929802.0,total,grtgaz
FR,2021-11-03,1637143642.0,total,grtgaz
FR,2021-11-04,1683958211.0,total,grtgaz
FR,2021-11-05,1728582110.0,total,grtgaz
FR,2021-11-06,1540503803.0,total,grtgaz
FR,2021-11-07,1458055917.0,total,grtgaz
FR,2021-11-08,1756525786.0,total,grtgaz
FR,2021-11-09,1868288484.0,total,grtgaz
FR,2021-11-10,1937935047.0,total,grtgaz
FR,2021-11-11,1775972491.0,total,grtgaz
FR,2021-11-12,1708446396.0,total,grtgaz
FR,2021-11-13,1484806050.0,total,grtgaz
FR,2021-11-14,1440455886.0,total,grtgaz
FR,2021-11-15,1786126468.0,total,grtgaz
FR,2021-11-16,1849811591.0,total,grtgaz
FR,2021-11-17,1777370973.0,total,grtgaz
FR,2021-11-18,1872285512.0,total,grtgaz
FR,2021-11-19,1783410134.0,total,grtgaz
FR,2021-11-20,1710835096.0,total,grtgaz
FR,2021-11-21,1732720783.0,total,grtgaz
FR,2021-11-22,2027085296.0,total,grtgaz
FR,2021-11-23,2107751471.0,total,grtgaz
FR,2021-11-24,2137571759.0,total,grtgaz
FR,2021-11-25,2183206582.0,total,grtgaz
FR,2021-11-26,2141396777.0,total,grtgaz
FR,2021-11-27,2009104983.0,total,grtgaz
FR,2021-11-28,2043423245.0,total,grtgaz
FR,2021-11-29,2368158565.0,total,grtgaz
FR,2021-11-30,2157056093.0,total,grtgaz
FR,2021-12-01,2045224425.0,total,grtgaz
FR,2021-12-02,2275512219.0,total,grtgaz
FR,2021-12-03,2215329751.0,total,grtgaz
FR,2021-12-04,1846838071.0,total,grtgaz
FR,2021-12-05,1993464675.0,total,grtgaz
FR,2021-12-06,2216175542.0,total,grtgaz
FR,2021-12-07,2127024126.0,total,grtgaz
FR,2021-12-08,2158770349.0,total,grtgaz
FR,2021-12-09,2209969450.0,total,grtgaz
FR,2021-12-10,2154976153.0,total,grtgaz
FR,2021-12-11,2000290976.0,total,grtgaz
FR,2021-12-12,1814845774.0,total,grtgaz
FR,2021-12-13,2079874952.0,total,grtgaz
FR,2021-12-14,2111988680.0,total,grtgaz
FR,2021-12-15,2093958649.0,total,grtgaz
FR,2021-12-16,2043429743.0,total,grtgaz
FR,2021-12-17,2028562325.0,total,grtgaz
FR,2021-12-18,1946978433.0,total,grtgaz
FR,2021-12-19,2003624791.0,total,grtgaz
FR,2021-12-20,2273402645.0,total,grtgaz
FR,2021-12-21,2427757186.0,total,grtgaz
FR,2021-12-22,2497914617.0,total,grtgaz
FR,2021-12-23,2057861219.0,total,grtgaz
FR,2021-12-24,1613118227.0,total,grtgaz
FR,2021-12-25,1403753116.0,total,grtgaz
FR,2021-12-26,1442733656.0,total,grtgaz
FR,2021-12-27,1436199381.0,total,grtgaz
FR,2021-12-28,1361037218.0,total,grtgaz
FR,2021-12-29,1267407903.0,total,grtgaz
FR,2021-12-30,1194342438.0,total,grtgaz
FR,2021-12-31,1246663656.0,total,grtgaz
FR,2022-01-01,1246502378.0,total,grtgaz
FR,2022-01-02,1289331202.0,total,grtgaz
FR,2022-01-03,1469416817.0,total,grtgaz
FR,2022-01-04,1699117686.0,total,grtgaz
FR,2022-01-05,2014868383.0,total,grtgaz
FR,2022-01-06,2120298499.0,total,grtgaz
FR,2022-01-07,2041250413.0,total,grtgaz
FR,2022-01-08,1751652570.0,total,grtgaz
FR,2022-01-09,1864568965.0,total,grtgaz
FR,2022-01-10,2244525540.0,total,grtgaz
FR,2022-01-11,2319739958.0,total,grtgaz
FR,2022-01-12,2357950244.0,total,grtgaz
FR,2022-01-13,2412572577.0,total,grtgaz
FR,2022-01-14,2374032591.0,total,grtgaz
FR,2022-01-15,2263289020.0,total,grtgaz
FR,2022-01-16,2212101640.0,total,grtgaz
FR,2022-01-17,2284362781.0,total,grtgaz
FR,2022-01-18,2238328596.0,total,grtgaz
FR,2022-01-19,2226779374.0,total,grtgaz
FR,2022-01-20,2253366040.0,total,grtgaz
FR,2022-01-21,2274850749.0,total,grtgaz
FR,2022-01-22,2110074217.0,total,grtgaz
FR,2022-01-23,2138607404.0,total,grtgaz
FR,2022-01-24,2369772955.0,total,grtgaz
FR,2022-01-25,2465339413.0,total,grtgaz
FR,2022-01-26,2439793113.0,total,grtgaz
FR,2022-01-27,2356274148.0,total,grtgaz
FR,2022-01-28,2158621905.0,total,grtgaz
FR,2022-01-29,1866378392.0,total,grtgaz
FR,2022-01-30,1794804686.0,total,grtgaz
FR,2022-01-31,2054890472.0,total,grtgaz
FR,2022-02-01,2019586895.0,total,grtgaz
FR,2022-02-02,1859766529.0,total,grtgaz
FR,2022-02-03,1890058988.0,total,grtgaz
FR,2022-02-04,1884093928.0,total,grtgaz
FR,2022-02-05,1692902307.0,total,grtgaz
FR,2022-02-06,1631103407.0,total,grtgaz
FR,2022-02-07,1903360102.0,total,grtgaz
FR,2022-02-08,1916661877.0,total,grtgaz
FR,2022-02-09,1871551549.0,total,grtgaz
FR,2022-02-10,1902854581.0,total,grtgaz
FR,2022-02-11,1995181981.0,total,grtgaz
FR,2022-02-12,1892876656.0,total,grtgaz
FR,2022-02-13,1567667536.0,total,grtgaz
FR,2022-02-14,1768487406.0,total,grtgaz
FR,2022-02-15,1766425369.0,total,grtgaz
FR,2022-02-16,1490321226.0,total,grtgaz
FR,2022-02-17,1461637349.0,total,grtgaz
FR,2022-02-18,1473050582.0,total,grtgaz
FR,2022-02-19,1459976768.0,total,grtgaz
FR,2022-02-20,1385264645.0,total,grtgaz
FR,2022-02-21,1685047185.0,total,grtgaz
FR,2022-02-22,1669920980.0,total,grtgaz
FR,2022-02-23,1653581190.0,total,grtgaz
FR,2022-02-24,1648570012.0,total,grtgaz
FR,2022-02-25,1795898320.0,total,grtgaz
FR,2022-02-26,1701582672.0,total,grtgaz
FR,2022-02-27,1646130880.0,total,grtgaz
FR,2022-02-28,1916012090.0,total,grtgaz
FR,2022-03-01,1843890424.0,total,grtgaz
FR,2022-03-02,1745497419.0,total,grtgaz
FR,2022-03-03,1644240346.0,total,grtgaz
FR,2022-03-04,1642888807.0,total,grtgaz
FR,2022-03-05,1555595776.0,total,grtgaz
FR,2022-03-06,1728279023.0,total,grtgaz
FR,2022-03-07,2035698203.0,total,grtgaz
FR,2022-03-08,1891038876.0,total,grtgaz
FR,2022-03-09,1668043248.0,total,grtgaz
FR,2022-03-10,1526782828.0,total,grtgaz
FR,2022-03-11,1451572035.0,total,grtgaz
FR,2022-03-12,1309832420.0,total,grtgaz
FR,2022-03-13,1414542488.0,total,grtgaz
FR,2022-03-14,1557955285.0,total,grtgaz
FR,2022-03-15,1526791124.0,total,grtgaz
FR,2022-03-16,1474364547.0,total,grtgaz
FR,2022-03-17,1583762905.0,total,grtgaz
FR,2022-03-18,1469985535.0,total,grtgaz
FR,2022-03-19,1214144777.0,total,grtgaz
FR,2022-03-20,1347219954.0,total,grtgaz
FR,2022-03-21,1384039555.0,total,grtgaz
FR,2022-03-22,1363152495.0,total,grtgaz
FR,2022-03-23,1355945959.0,total,grtgaz
FR,2022-03-24,1303212246.0,total,grtgaz
FR,2022-03-25,1222293900.0,total,grtgaz
FR,2022-03-26,971491347.0,total,grtgaz
FR,2022-03-27,990436063.0,total,grtgaz
FR,2022-03-28,1153888762.0,total,grtgaz
FR,2022-03-29,1191455532.0,total,grtgaz
FR,2022-03-30,1324045281.0,total,grtgaz
FR,2022-03-31,1638899585.0,total,grtgaz
FR,2022-04-01,1961375310.0,total,grtgaz
FR,2022-04-02,1850070893.0,total,grtgaz
FR,2022-04-03,1789494187.0,total,grtgaz
FR,2022-04-04,1833372476.0,total,grtgaz
FR,2022-04-05,1582704317.0,total,grtgaz
FR,2022-04-06,1439020640.0,total,grtgaz
FR,2022-04-07,1323488298.0,total,grtgaz
FR,2022-04-08,1578384846.0,total,grtgaz
FR,2022-04-09,1470567725.0,total,grtgaz
FR,2022-04-10,1264094296.0,total,grtgaz
FR,2022-04-11,1178280378.0,total,grtgaz
FR,2022-04-12,1086503246.0,total,grtgaz
FR,2022-04-13,1084706647.0,total,grtgaz
FR,2022-04-14,946366209.0,total,grtgaz
FR,2022-04-15,796755114.0,total,grtgaz
FR,2022-04-16,660649891.0,total,grtgaz
FR,2022-04-17,658979868.0,total,grtgaz
FR,2022-04-18,782521480.0,total,grtgaz
FR,2022-04-19,996966115.0,total,grtgaz
FR,2022-04-20,998443460.0,total,grtgaz
FR,2022-04-21,929386084.0,total,grtgaz
FR,2022-04-22,869340988.0,total,grtgaz
FR,2022-04-23,688314774.0,total,grtgaz
FR,2022-04-24,748728737.0,total,grtgaz
FR,2022-04-25,1050442674.0,total,grtgaz
FR,2022-04-26,1082688511.0,total,grtgaz
FR,2022-04-27,1042029797.0,total,grtgaz
FR,2022-04-28,969590414.0,total,grtgaz
FR,2022-04-29,920382254.0,total,grtgaz
FR,2022-04-30,824282199.0,total,grtgaz
FR,2022-05-01,759263614.0,total,grtgaz
FR,2022-05-02,896084902.0,total,grtgaz
FR,2022-05-03,938420176.0,total,grtgaz
FR,2022-05-04,942833159.0,total,grtgaz
FR,2022-05-05,952179499.0,total,grtgaz
FR,2022-05-06,869167188.0,total,grtgaz
FR,2022-05-07,674996959.0,total,grtgaz
FR,2022-05-08,661078648.0,total,grtgaz
FR,2022-05-09,800118425.0,total,grtgaz
FR,2022-05-10,777667253.0,total,grtgaz
FR,2022-05-11,741916669.0,total,grtgaz
FR,2022-05-12,796027128.0,total,grtgaz
FR,2022-05-13,739084033.0,total,grtgaz
FR,2022-05-14,593967277.0,total,grtgaz
FR,2022-05-15,557310108.0,total,grtgaz
FR,2022-05-16,745912592.0,total,grtgaz
FR,2022-05-17,745209101.0,total,grtgaz
FR,2022-05-18,707454774.0,total,grtgaz
FR,2022-05-19,721386073.0,total,grtgaz
FR,2022-05-20,697081381.0,total,grtgaz
FR,2022-05-21,540535552.0,total,grtgaz
FR,2022-05-22,543015995.0,total,grtgaz
FR,2022-05-23,705812782.0,total,grtgaz
FR,2022-05-24,732315453.0,total,grtgaz
FR,2022-05-25,670320811.0,total,grtgaz
FR,2022-05-26,520289925.0,total,grtgaz
FR,2022-05-27,535008791.0,total,grtgaz
FR,2022-05-28,503177127.0,total,grtgaz
FR,2022-05-29,561233224.0,total,grtgaz
FR,2022-05-30,725609472.0,total,grtgaz
FR,2022-05-31,720424009.0,total,grtgaz
FR,2022-06-01,722803305.0,total,grtgaz
FR,2022-06-02,668290995.0,total,grtgaz
FR,2022-06-03,651250088.0,total,grtgaz
FR,2022-06-04,530446019.0,total,grtgaz
FR,2022-06-05,481813719.0,total,grtgaz
FR,2022-06-06,540056352.0,total,grtgaz
FR,2022-06-07,719697354.0,total,grtgaz
FR,2022-06-08,739520449.0,total,grtgaz
FR,2022-06-09,735682930.0,total,grtgaz
FR,2022-06-10,666635587.0,total,grtgaz
FR,2022-06-11,485832564.0,total,grtgaz
FR,2022-06-12,504243339.0,total,grtgaz
FR,2022-06-13,680381529.0,total,grtgaz
FR,2022-06-14,674831863.0,total,grtgaz
FR,2022-06-15,687684591.0,total,grtgaz
FR,2022-06-16,670336003.0,total,grtgaz
FR,2022-06-17,648141938.0,total,grtgaz
FR,2022-06-18,512103095.0,total,grtgaz
FR,2022-06-19,463809090.0,total,grtgaz
FR,2022-06-20,623695304.0,total,grtgaz
FR,2022-06-21,636713096.0,total,grtgaz
FR,2022-06-22,657614471.0,total,grtgaz
FR,2022-06-23,638400448.0,total,grtgaz
FR,2022-06-24,610464782.0,total,grtgaz
FR,2022-06-25,494582614.0,total,grtgaz
FR,2022-06-26,497032249.0,total,grtgaz
FR,2022-06-27,660969828.0,total,grtgaz
FR,2022-06-28,661245351.0,total,grtgaz
FR,2022-06-29,665104790.0,total,grtgaz
FR,2022-06-30,681676366.0,total,grtgaz
FR,2022-07-01,634548040.0,total,grtgaz
FR,2022-07-02,468822309.0,total,grtgaz
FR,2022-07-03,462972967.0,total,grtgaz
FR,2022-07-04,648928837.0,total,grtgaz
FR,2022-07-05,643444717.0,total,grtgaz
FR,2022-07-06,664129936.0,total,grtgaz
FR,2022-07-07,703604104.0,total,grtgaz
FR,2022-07-08,662357959.0,total,grtgaz
FR,2022-07-09,493157696.0,total,grtgaz
FR,2022-07-10,483302694.0,total,grtgaz
FR,2022-07-11,663668740.0,total,grtgaz
FR,2022-07-12,668232148.0,total,grtgaz
FR,2022-07-13,658086723.0,total,grtgaz
FR,2022-07-14,577938658.0,total,grtgaz
FR,2022-07-15,603240750.0,total,grtgaz
FR,2022-07-16,515227190.0,total,grtgaz
FR,2022-07-17,495253479.0,total,grtgaz
FR,2022-07-18,657381741.0,total,grtgaz
FR,2022-07-19,667299995.0,total,grtgaz
FR,2022-07-20,695119162.0,total,grtgaz
FR,2022-07-21,700883824.0,total,grtgaz
FR,2022-07-22,662133682.0,total,grtgaz
FR,2022-07-23,552659206.0,total,grtgaz
FR,2022-07-24,498252252.0,total,grtgaz
FR,2022-07-25,632121217.0,total,grtgaz
FR,2022-07-26,649888277.0,total,grtgaz
FR,2022-07-27,649576494.0,total,grtgaz
FR,2022-07-28,642576737.0,total,grtgaz
FR,2022-07-29,588916132.0,total,grtgaz
FR,2022-07-30,504029628.0,total,grtgaz
FR,2022-07-31,488014210.0,total,grtgaz
FR,2022-08-01,555352854.0,total,grtgaz
FR,2022-08-02,558288671.0,total,grtgaz
FR,2022-08-03,564188598.0,total,grtgaz
FR,2022-08-04,565923024.0,total,grtgaz
FR,2022-08-05,536707003.0,total,grtgaz
FR,2022-08-06,414882960.0,total,grtgaz
FR,2022-08-07,409968099.0,total,grtgaz
FR,2022-08-08,510431597.0,total,grtgaz
FR,2022-08-09,524562789.0,total,grtgaz
FR,2022-08-10,520876641.0,total,grtgaz
FR,2022-08-11,521994235.0,total,grtgaz
FR,2022-08-12,506713058.0,total,grtgaz
FR,2022-08-13,455716151.0,total,grtgaz
FR,2022-08-14,433540226.0,total,grtgaz
FR,2022-08-15,477575725.0,total,grtgaz
FR,2022-08-16,541923645.0,total,grtgaz
FR,2022-08-17,559572984.0,total,grtgaz
FR,2022-08-18,576762402.0,total,grtgaz
FR,2022-08-19,582116403.0,total,grtgaz
FR,2022-08-20,516816525.0,total,grtgaz
FR,2022-08-21,472433468.0,total,grtgaz
FR,2022-08-22,619760856.0,total,grtgaz
FR,2022-08-23,634626893.0,total,grtgaz
FR,2022-08-24,633579330.0,total,grtgaz
FR,2022-08-25,636707460.0,total,grtgaz
FR,2022-08-26,644023462.0,total,grtgaz
FR,2022-08-27,561585304.0,total,grtgaz
FR,2022-08-28,529010675.0,total,grtgaz
FR,2022-08-29,653665350.0,total,grtgaz
FR,2022-08-30,661926890.0,total,grtgaz
FR,2022-08-31,660617010.0,total,grtgaz
FR,2022-09-01,675880712.0,total,grtgaz
FR,2022-09-02,679107908.0,total,grtgaz
FR,2022-09-03,589091708.0,total,grtgaz
FR,2022-09-04,566446933.0,total,grtgaz
FR,2022-09-05,689102281.0,total,grtgaz
FR,2022-09-06,719556834.0,total,grtgaz
FR,2022-09-07,729897346.0,total,grtgaz
FR,2022-09-08,697703931.0,total,grtgaz
FR,2022-09-09,679455561.0,total,grtgaz
FR,2022-09-10,570262497.0,total,grtgaz
FR,2022-09-11,568613081.0,total,grtgaz
FR,2022-09-12,667543605.0,total,grtgaz
FR,2022-09-13,667339099.0,total,grtgaz
FR,2022-09-14,683903711.0,total,grtgaz
FR,2022-09-15,698444371.0,total,grtgaz
FR,2022-09-16,660257724.0,total,grtgaz
FR,2022-09-17,569166180.0,total,grtgaz
FR,2022-09-18,545285569.0,total,grtgaz
FR,2022-09-19,745187719.0,total,grtgaz
FR,2022-09-20,790543727.0,total,grtgaz
FR,2022-09-21,813821712.0,total,grtgaz
FR,2022-09-22,832060744.0,total,grtgaz
FR,2022-09-23,785106172.0,total,grtgaz
FR,2022-09-24,681858059.0,total,grtgaz
FR,2022-09-25,671642627.0,total,grtgaz
FR,2022-09-26,844869772.0,total,grtgaz
FR,2022-09-27,897808476.0,total,grtgaz
FR,2022-09-28,933226499.0,total,grtgaz
FR,2022-09-29,960270899.0,total,grtgaz
FR,2022-09-30,886773601.0,total,grtgaz
FR,2022-10-01,671287777.0,total,grtgaz
FR,2022-10-02,678407254.0,total,grtgaz
FR,2022-10-03,913854369.0,total,grtgaz
FR,2022-10-04,908721082.0,total,grtgaz
FR,2022-10-05,818407969.0,total,grtgaz
FR,2022-10-06,862985054.0,total,grtgaz
FR,2022-10-07,868680591.0,total,grtgaz
FR,2022-10-08,773164210.0,total,grtgaz
FR,2022-10-09,724724019.0,total,grtgaz
FR,2022-10-10,886719393.0,total,grtgaz
FR,2022-10-11,932502131.0,total,grtgaz
FR,2022-10-12,960447064.0,total,grtgaz
FR,2022-10-13,982524595.0,total,grtgaz
FR,2022-10-14,913737820.0,total,grtgaz
FR,2022-10-15,741928627.0,total,grtgaz
FR,2022-10-16,688730478.0,total,grtgaz
FR,2022-10-17,853947428.0,total,grtgaz
FR,2022-10-18,837522044.0,total,grtgaz
FR,2022-10-19,908437740.0,total,grtgaz
FR,2022-10-20,895665758.0,total,grtgaz
FR,2022-10-21,867965424.0,total,grtgaz
FR,2022-10-22,749652391.0,total,grtgaz
FR,2022-10-23,682015830.0,total,grtgaz
FR,2022-10-24,823998204.0,total,grtgaz
FR,2022-10-25,889578607.0,total,grtgaz
FR,2022-10-26,825918903.0,total,grtgaz
FR,2022-10-27,837667509.0,total,grtgaz
FR,2022-10-28,807323130.0,total,grtgaz
FR,2022-10-29,757550703.0,total,grtgaz
FR,2022-10-30,744330337.0,total,grtgaz
FR,2022-10-31,809920250.0,total,grtgaz
FR,2022-11-01,802055082.0,total,grtgaz
FR,2022-11-02,1028935296.0,total,grtgaz
FR,2022-11-03,1101730017.0,total,grtgaz
FR,2022-11-04,1248999316.0,total,grtgaz
FR,2022-11-05,1165093557.0,total,grtgaz
FR,2022-11-06,1082352566.0,total,grtgaz
FR,2022-11-07,1183928069.0,total,grtgaz
FR,2022-11-08,1106891693.0,total,grtgaz
FR,2022-11-09,1238088913.0,total,grtgaz
FR,2022-11-10,1298895589.0,total,grtgaz
FR,2022-11-11,1220972633.0,total,grtgaz
FR,2022-11-12,1197573624.0,total,grtgaz
FR,2022-11-13,1206806300.0,total,grtgaz
FR,2022-11-14,1365224187.0,total,grtgaz
FR,2022-11-15,1289920617.0,total,grtgaz
FR,2022-11-16,1198029982.0,total,grtgaz
FR,2022-11-17,1180507706.0,total,grtgaz
FR,2022-11-18,1383987575.0,total,grtgaz
FR,2022-11-19,1347670872.0,total,grtgaz
FR,2022-11-20,1379876041.0,total,grtgaz
FR,2022-11-21,1575440532.0,total,grtgaz
FR,2022-11-22,1602730785.0,total,grtgaz
FR,2022-11-23,1463881446.0,total,grtgaz
FR,2022-11-24,1460204133.0,total,grtgaz
FR,2022-11-25,1516417782.0,total,grtgaz
FR,2022-11-26,1432286363.0,total,grtgaz
FR,2022-11-27,1354476701.0,total,grtgaz
FR,2022-11-28,1668211908.0,total,grtgaz
FR,2022-11-29,1798675626.0,total,grtgaz
FR,2022-11-30,1845430982.0,total,grtgaz
FR,2022-12-01,1930156087.0,total,grtgaz
FR,2022-12-02,1956990324.0,total,grtgaz
FR,2022-12-03,1828860738.0,total,grtgaz
FR,2022-12-04,1855905869.0,total,grtgaz
FR,2022-12-05,2089922433.0,total,grtgaz
FR,2022-12-06,2120407555.0,total,grtgaz
FR,2022-12-07,2121211293.0,total,grtgaz
FR,2022-12-08,2196330065.0,total,grtgaz
FR,2022-12-09,2196485801.0,total,grtgaz
FR,2022-12-10,2105304778.0,total,grtgaz
FR,2022-12-11,2241894521.0,total,grtgaz
FR,2022-12-12,2518588307.0,total,grtgaz
FR,2022-12-13,2502289216.0,total,grtgaz
FR,2022-12-14,2353374548.0,total,grtgaz
FR,2022-12-15,2387693882.0,total,grtgaz
FR,2022-12-16,2412371718.0,total,grtgaz
FR,2022-12-17,2334213187.0,total,grtgaz
FR,2022-12-18,2060205516.0,total,grtgaz
FR,2022-12-19,1675862848.0,total,grtgaz
FR,2022-12-20,1504699744.0,total,grtgaz
FR,2022-12-21,1426795975.0,total,grtgaz
FR,2022-12-22,1302837972.0,total,grtgaz
FR,2022-12-23,1127713749.0,total,grtgaz
FR,2022-12-24,998502864.0,total,grtgaz
FR,2022-12-25,980951943.0,total,grtgaz
FR,2022-12-26,1170527420.0,total,grtgaz
FR,2022-12-27,1304179872.0,total,grtgaz
FR,2022-12-28,1226077051.0,total,grtgaz
FR,2022-12-29,1204387340.0,total,grtgaz
FR,2022-12-30,1135458831.0,total,grtgaz
FR,2022-12-31,914180567.0,total,grtgaz
FR,2023-01-01,941774391.0,total,grtgaz
FR,2023-01-02,1233388061.0,total,grtgaz
FR,2023-01-03,1459903672.0,total,grtgaz
FR,2023-01-04,1290620404.0,total,grtgaz
FR,2023-01-05,1313529105.0,total,grtgaz
FR,2023-01-06,1251956058.0,total,grtgaz
FR,2023-01-07,1152425963.0,total,grtgaz
FR,2023-01-08,1225365925.0,total,grtgaz
FR,2023-01-09,1580446688.0,total,grtgaz
FR,2023-01-10,1521654552.0,total,grtgaz
FR,2023-01-11,1390502062.0,total,grtgaz
FR,2023-01-12,1370378524.0,total,grtgaz
FR,2023-01-13,1374505127.0,total,grtgaz
FR,2023-01-14,1238976903.0,total,grtgaz
FR,2023-01-15,1403446927.0,total,grtgaz
FR,2023-01-16,1852181401.0,total,grtgaz
FR,2023-01-17,2043307910.0,total,grtgaz
FR,2023-01-18,2081068953.0,total,grtgaz
FR,2023-01-19,2106361799.0,total,grtgaz
FR,2023-01-20,2153030054.0,total,grtgaz
FR,2023-01-21,2095406287.0,total,grtgaz
FR,2023-01-22,2161259184.0,total,grtgaz
FR,2023-01-23,2334925600.0,total,grtgaz
FR,2023-01-24,2281204358.0,total,grtgaz
FR,2023-01-25,2303713553.0,total,grtgaz
FR,2023-01-26,2210114899.0,total,grtgaz
FR,2023-01-27,2160131768.0,total,grtgaz
FR,2023-01-28,2085427569.0,total,grtgaz
FR,2023-01-29,2025286209.0,total,grtgaz
FR,2023-01-30,2048626178.0,total,grtgaz
FR,2023-01-31,1818644436.0,total,grtgaz
FR,2023-02-01,1827216509.0,total,grtgaz
FR,2023-02-02,1773550148.0,total,grtgaz
FR,2023-02-03,1675696054.0,total,grtgaz
FR,2023-02-04,1515222617.0,total,grtgaz
FR,2023-02-05,1536287956.0,total,grtgaz
FR,2023-02-06,1944960542.0,total,grtgaz
FR,2023-02-07,2002066060.0,total,grtgaz
FR,2023-02-08,2110393225.0,total,grtgaz
FR,2023-02-09,2139644429.0,total,grtgaz
FR,2023-02-10,1977245585.0,total,grtgaz
FR,2023-02-11,1743759667.0,total,grtgaz
FR,2023-02-12,1725542907.0,total,grtgaz
FR,2023-02-13,1866940411.0,total,grtgaz
FR,2023-02-14,1852154653.0,total,grtgaz
FR,2023-02-15,1769303141.0,total,grtgaz
FR,2023-02-16,1530823924.0,total,grtgaz
FR,2023-02-17,1376331305.0,total,grtgaz
FR,2023-02-18,1193561265.0,total,grtgaz
FR,2023-02-19,1285769371.0,total,grtgaz
FR,2023-02-20,1599467936.0,total,grtgaz
FR,2023-02-21,1598146854.0,total,grtgaz
FR,2023-02-22,1617508181.0,total,grtgaz
FR,2023-02-23,1620206617.0,total,grtgaz
FR,2023-02-24,1613358178.0,total,grtgaz
FR,2023-02-25,1619342977.0,total,grtgaz
FR,2023-02-26,1823125407.0,total,grtgaz
FR,2023-02-27,2144880187.0,total,grtgaz
FR,2023-02-28,2198523808.0,total,grtgaz
FR,2023-03-01,2122282542.0,total,grtgaz
FR,2023-03-02,2008243027.0,total,grtgaz
FR,2023-03-03,1937075754.0,total,grtgaz
FR,2023-03-04,1769555029.0,total,grtgaz
FR,2023-03-05,1767341623.0,total,grtgaz
FR,2023-03-06,1874065543.0,total,grtgaz
FR,2023-03-07,1715875712.0,total,grtgaz
FR,2023-03-08,1535153040.0,total,grtgaz
FR,2023-03-09,1406277949.0,total,grtgaz
FR,2023-03-10,1602282273.0,total,grtgaz
FR,2023-03-11,1385729389.0,total,grtgaz
FR,2023-03-12,1101054405.0,total,grtgaz
FR,2023-03-13,1125223815.0,total,grtgaz
FR,2023-03-14,1433389504.0,total,grtgaz
FR,2023-03-15,1453006335.0,total,grtgaz
FR,2023-03-16,1239155448.0,total,grtgaz
