Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
16/10/2014;"All areas";878228742;384153276;454733016;33909357;5433093;;;;;991317245;;993291421;978462248;;;;;422661463;;411964499;421464282;;;;;524604401;;534285809;516234584;;;;;37645985;;38981658;34495251;;;;;6405396;;8059455;6268131;742950757;743482388;817787241;840970378;840970378;840970378;840970378;840970378;840970378;840970378;840970378;840970378;840970378;840970378;840970378;840970378;843003069;842965570;843036293;843036293;843651046;842257900;850334683;851283677;855278618;854628618;863416086;863416086;869914479;869914479;869914479;869913615;869913615;869913615;869913615;17.4
07/09/2014;"All areas";475735124;289247651;184390458;130488;1966527;502562086;502562091;509905007;496625564;511635584;511638134;525269274;524001942;310493490;310493487;311186676;309786581;304760509;304760518;310856033;312983059;186306322;186306330;197607305;185422173;204273232;204273235;212915224;209413401;5214207;5214207;562959;562959;562959;562959;301061;142219;548067;548067;548067;853851;2038884;2041422;1196956;1463263;460534224;461015345;460701291;460701291;460527706;460304902;460304902;460304902;460304902;460304902;460304902;460304902;460304902;460304902;460304902;459390792;459390792;458121713;458121713;456421713;472225598;469258436;469158423;469288861;469003560;470038704;471305146;470711563;470711563;472449715;472840651;472922759;472922759;472922759;472922759;21.6
16/01/2014;"All areas";1761539974;438975377;1303805679;3729550;15029368;1905194495;1869364653;1824853383;1887506483;1850358069;;1764438459;;466360463;464345702;461779374;463061042;461638739;;444522242;;1425109715;1391391383;1349685818;1365381009;1357949332;;1310695192;;1591861;1591861;1591861;47293038;20951526;;383004;;12132456;12035707;11796330;11771394;9818472;;8838021;;1682204400;1723517106;1727235728;1736474751;1736474751;1736474751;1736474751;1736724751;1736724751;1736724751;1736724751;1736724751;1736724751;1736724751;1736724751;1736724751;1736724751;1728022806;1728022806;1727925510;1727484179;1738745683;1742665117;1742941007;1743261408;1749365878;1748579737;1746919256;1747193070;1747193070;1747747360;1748168608;1748726626;1748726626;1748726626;8.2
02/06/2014;"All areas";645533984;317988865;324526925;889962;2128232;726538620;723230011;722388129;712832050;727833425;724220977;706973117;709032260;342024207;342639440;341987976;343358189;360444583;360444566;346424915;349271108;354088043;349279827;371835728;361130548;359103805;359103816;356164962;355409597;25707742;26305965;3719676;3625060;3920325;384009;277311;940224;4718628;5004779;4844749;4718253;4364712;4288586;4105929;3411331;660098221;662504011;698057107;698158405;698158405;698158405;698158405;698158405;698907214;698907214;698907214;698904756;698904756;698904756;698904756;696038084;696038084;690666702;690647580;692770719;;;;686072102;681336733;684656698;681888651;681076191;681076191;677612106;677012106;675025050;674952475;674952475;674952475;17
06/04/2014;"All areas";768275677;304258705;460298899;245706;3472367;910428654;868125834;910454750;923259637;868231628;868231628;832830859;836660663;319666012;312847209;316418768;317824616;329552150;329552150;328664379;329629586;578336927;543369521;581321648;594833151;534668105;534668105;499866827;502717379;2468137;2468137;2468137;478515;478515;478515;508855;524389;9957578;9440967;10246197;10123355;3532858;3532858;3790798;3789309;755007501;774464729;770543761;770279538;770279538;771599991;771599991;771599991;771599991;771599991;771599991;771599991;771599991;771599991;771599991;771599991;771599991;768862532;768862532;768862532;795520748;795519924;791405342;787451251;786381133;790422187;790211700;790211700;790211700;790071787;791760995;792690459;792690459;793090459;793090459;
02/12/2014;"All areas";2072801441;485933184;1440419872;137507244;8941141;2362767754;2319176957;2326527863;2399093746;2430391013;2368808572;2318780123;2326434521;527580262;517960389;520377486;531266986;535799903;528577569;508505345;523287966;1697070567;1653499478;1697663502;1735848159;1733819514;1679074541;1659391749;1655193297;116030843;125550203;86387698;109892210;139676822;140743819;136297086;136648446;22086082;22166887;22099177;22086391;21094774;20412643;14585943;11304812;1646665468;1737678873;1915428518;1977897030;1969259526;1969259526;1974579526;1974579526;1974579526;1974579526;1974579526;1974579526;1974579526;1974579526;1974579526;1974579526;1974579526;1974056479;1974056479;1977237580;1979933273;1983197946;1991909761;1993498871;2002342849;2012428347;2017366181;2024300362;2025630362;2025630362;2025919357;2025619357;2028017357;2028017357;2028017357;4
21/02/2014;"All areas";1655772641;413498206;1226319810;351005;15603620;1775308198;1804873330;1824264913;1770608417;1718188710;1666650708;1662687013;1652551367;426384400;428124876;430466786;430450828;423953720;411233793;414756633;412797726;1285323159;1313023139;1330145622;1327117494;1284023540;1245500698;1237946339;1229728706;51040296;51040296;51040296;478755;478755;478755;478755;524636;12560343;12685019;12612209;12561340;9732695;9437462;9505286;9500299;1494851008;1513149263;1620899902;1683457155;1670860001;1670860001;1670860001;1670860001;1670860001;1670860001;1670860001;1670860001;1670860001;1670860001;1670860001;1668678681;1668678681;1666789190;1666689190;1666689190;1661295213;1665225704;1664661527;1656622745;1660056843;1661088290;1659130759;1658994795;1659235320;1656149493;1656499493;1656499493;1656499500;1656499500;1656499500;7
10/03/2014;"All areas";1299381153;404659049;876547147;740695;17434262;1567274088;1472741873;1434121283;1402115499;1353714343;;1319882305;1322912427;437629164;432852584;430052862;431097147;406162977;;410112707;409030520;1075157591;985995413;950125673;960371035;936872132;;898666467;902680032;44517255;44517255;44517255;1067225;478755;;478755;514662;9970078;9376621;9425493;9580092;10200479;;10624376;10687213;1335857570;1335600627;1334970157;1332470157;1332470157;1332470157;1332470157;1332470157;1332470157;1332470157;1332470157;1332470157;1332470157;1332470157;1332563216;1337382096;1337382096;1334974438;1334972761;1334216851;1351776237;1352295394;1346677624;1346888819;1350472817;1333731326;1324247582;1324698749;1326260856;1326260856;1326260856;1317797377;1322162377;1322162377;1322162377;11.7
07/11/2014;"All areas";1457797003;419463893;1022797003;10663577;4872530;1732826697;1633057089;1756116679;1806394649;1710406360;1714857630;1621860631;1612139980;504859640;482667901;507956644;513524495;490320577;504043838;464491853;463342539;1162819344;1083790496;1139830760;1197637987;1154386462;1172341539;1128895812;1129174100;49216658;50523837;91964608;79013224;50777631;23961507;17952628;10933656;15931055;16074855;16364667;16218943;14921690;14510746;10520338;8689685;1417595696;1417552614;1399859456;1405274168;1405274168;1405274168;1410258753;1402174168;1402174168;1402174168;1402174168;1402174168;1402174168;1402174168;1402174168;1402174168;1402174168;1398723468;1398723468;1408631747;1408433813;1408433813;1406032718;1407406974;1408340364;1409537644;1402858783;1400368963;1399134652;1399068652;1399068652;1398325282;1398325282;1398325282;1398325282;8.7
27/12/2014;"All areas";1789780481;393959962;1384502694;912878;10404947;2196067733;2227900707;2194687506;1984404252;1942853493;1923425297;2002618394;1990437356;438987205;435219104;435219100;430793276;390531934;382470778;423743567;425926587;1702068157;1738732479;1738798654;1533247078;1532350329;1521645172;1563475025;1553654011;34675337;33789337;714554;384009;384009;384009;788741;922777;20337034;20159787;19955198;19979889;19587221;18925338;14611061;9933981;1577168364;1581431118;1617082720;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1620863015;1621185333;1621185333;1617980640;1617980640;1617978857;1656264443;1657996945;1656319542;1657106103;1659136814;1665516284;1670216284;1697672755;1702018407;1702527724;1702527724;1702518884;1702518884;1702518884;1702518884;3.9
05/01/2014;"All areas";1609650891;415235831;1181959712;328147;12127201;1695335127;1667936363;1603516856;1577763814;1584382604;;1606368442;;436663674;433275483;431071215;428451027;429415519;;406623778;;1249447436;1225637342;1164257930;1140830840;1146531019;;1189459406;;425892;425892;425892;478755;478755;;419908;;8798125;8597646;7761819;8003192;7957311;;9865350;;1502300221;1498208024;1523040883;1525488685;1525488685;1525888685;1525888685;1525899212;1525899212;1525899212;1525899212;1525899212;1525899212;1525899212;1525899212;1525899212;1525899212;1525899212;1539041854;1540251120;1540251120;1573374064;1560107882;1560281538;1578279982;1578279982;1578388134;1580278134;1578597455;1578597458;1578661574;1578661574;1578661574;1578661574;1578661574;7
06/01/2014;"All areas";1604195925;438048791;1150220887;292579;15633668;1745873728;1731084181;1636123082;1655805905;1613026133;;1622509475;;451983842;452662078;446138042;446465191;429180132;;432695990;;1274402553;1259038500;1171620787;1178667464;1152616198;;1178333333;;8599641;8599641;8599641;21047277;21047277;;537602;;10887692;10783962;9764612;9625973;10182526;;10942550;;1565865174;1565994282;1604265027;1584292027;1584807798;1584809529;1584809529;1578459529;1578449645;1578449645;1578449645;1578449645;1578449645;1578449645;1578449645;1578449645;1578449645;1572838895;1572398693;1572398693;1574720996;1587646027;1592122171;1592362912;1602814294;1605559872;1608096549;1608096549;1595745402;1595745402;1596232354;1596578141;1599073723;1599073723;1599073723;10.6
15/11/2014;"All areas";1232579265;383222173;843401383;299420;5656289;1557730243;1507667444;1450461832;1528450394;1477636932;1486777114;1386751435;1380208033;480244612;465963016;460925750;483913478;447426090;457139178;425527505;427869348;1057275206;1022261660;975610584;1030704882;1018155832;1016123728;951530466;945244849;6474619;5864785;384009;384009;384009;384009;390744;348801;13735806;13577983;13541489;13448025;11671001;13130199;9302720;6745035;1230082717;1242121369;1237506626;1274900059;1274816098;1274216098;1274216098;1274216098;1274216098;1274216098;1274216098;1274216098;1274216098;1274216098;1274216098;1275364355;1275364355;1266904257;1266904257;1267557104;1265378823;1265658823;1265353630;1265276211;1264739521;1260314356;1260306772;1262236741;1262236750;1255736750;1255357161;1255228379;1255228379;1255228379;1255228379;10.1
10/12/2014;"All areas";2090575227;484630796;1431401675;162303045;12239711;2406188261;2421497258;2407157041;2428105969;2327222677;2326963836;2307196429;2308984043;540782404;537885562;541880708;547682289;546324386;548903766;534087585;536023213;1740599863;1762454799;1718288026;1717089890;1600068252;1597036467;1602224278;1594576951;101118214;98395625;124047891;140993752;157144332;158076618;154349327;166248253;23687780;22761272;22940416;22340038;23685707;22946985;16535239;12135626;1839267010;1856583864;2004831255;2062432622;2062312622;2062312622;;;;;2062312622;2062313889;2062313889;2062313889;2075520889;2076804047;2076804047;2079364579;2079364579;2080142557;2080143824;2107477237;2112463202;2113064123;2117025623;2117106050;2117023452;2105817178;2110026178;2110026178;2107338178;2113579570;2113579570;2113579570;2113579570;6.3
27/04/2014;"All areas";865598266;306570642;555488937;2407589;1131098;866017387;878429413;889462564;896366731;900657389;;928509387;941058957;317085837;318569227;319722301;321189285;330794683;;332266327;333580249;543747590;554986758;564459740;570188950;568210840;;594780121;606213320;275621;275621;95511;95511;95511;;483334;501077;4908339;4597807;5185012;4892985;1556355;;979605;764311;784300085;791649665;788035686;793733118;793680508;793680508;793680508;793680508;793680508;793680508;793680508;793680508;793680508;793680508;790400060;790400060;790057029;790057029;789452543;789452543;788233230;801426226;801821091;803449463;806220961;820366677;820366677;820366677;820366963;820135867;820135867;820575055;820575055;822229142;822229142;11.7
16/07/2014;"All areas";575388241;316437125;247190772;6324393;5435951;642000137;640806347;634791778;639356181;597037832;597018151;622995160;629799112;357024161;356684178;356684179;356100494;330123695;330123691;339827404;342425148;278952783;278098976;276388916;281125225;263377362;263377349;278527923;277665299;4688519;4688519;384009;384009;384009;384009;1698295;6894249;1334674;1334674;1334674;1746453;3152766;3133102;2941538;2814416;512719820;573939815;592348882;590562834;590562834;590562834;590562834;590562834;590562834;590562834;590825730;590825730;590825730;590825730;590825730;594458182;594458182;598145860;592695860;592695860;573503008;573003293;573003277;574313323;575642280;573976280;568809767;568810313;570550313;570550313;570550313;570550334;570550334;570550334;570550334;23.8
18/09/2014;"All areas";637316822;355674998;266736823;9560800;5344201;735654247;734680075;701361405;688229626;711200489;711155588;713286044;712901830;380405193;381757816;382169075;382085580;396248704;396248688;388643027;393336426;299330189;297003394;303437370;302436336;301473615;301473590;311711546;306507189;52657611;52657611;12493706;384009;9881964;9881964;9186313;9555939;3261254;3261254;3261254;3323701;3596206;3551346;3745158;3502276;645146490;647149417;660336386;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650941510;650233777;650233293;650233293;650233293;654996815;655193376;654090875;655578570;657698149;649829385;650178534;650178534;650178534;650695320;650695320;651495322;651495322;651495322;21.6
12/09/2014;"All areas";627039681;345104083;271153728;5557529;5224341;652567786;671105352;650709445;634903014;669252712;669153656;687351866;684351838;343243973;351580922;355892687;343228461;370462896;370462862;376944693;375479766;275873911;282287229;280322428;276658668;289922879;289922889;301671913;299722501;30938636;34666901;12102066;12229763;5557780;5557780;5673836;5550528;2511266;2570300;2392264;2786122;3309157;3210125;3061424;3599043;512659056;595925603;608815288;605281116;605281116;605453116;605453116;605453116;605453116;605453116;605453116;605453116;605453116;605453116;605453116;605453116;605453116;606019131;606019131;606069002;610773511;612647851;614992214;616405692;639699149;641036349;623181639;619739865;621669865;621669865;621669865;621669865;621669865;621669865;621669865;17.6
23/06/2014;"All areas";576840404;301087340;256806178;12697796;6249090;657930421;659404557;651761691;647001623;634532706;634561229;627990101;632119007;348520611;346968207;351014680;351730495;335986078;335986076;328706160;328357492;286724591;289658822;298910346;293095309;283386948;283386948;283353565;287838382;21326394;21326394;384009;384009;11521832;11528832;12333040;12270836;1358825;1451134;1452656;1791810;3637848;3659373;3597336;3652297;578096955;604773169;609796989;608589208;631366468;631366468;631366468;631366468;631366468;631366468;631366468;631366468;631366468;631366468;631366468;631366468;629710695;629710695;629736463;628997257;629459558;604539558;605672793;604053447;604006651;595503740;595127049;595127145;595127145;595127145;594757409;595002409;595002409;595002409;595002409;
25/05/2014;"All areas";600087420;305850704;292505748;205352;1525616;586017503;591550363;614828276;632018678;;;;;316647927;321504715;320284169;321376884;;;;;261649192;262172868;289738068;305554890;;;;;3213938;3406448;;;;;;;4506446;4466332;4806039;5086904;;;;;578248008;576900796;575650042;575336821;575035010;575151063;575152921;575152921;575152921;575152921;575152921;575152921;575152921;575152921;574807193;574807193;571222319;571222319;573409822;573409822;587313299;581195907;578916070;578790725;579942356;579942356;579947482;581727482;581789931;581789931;581789931;584167824;585167830;585167830;585167830;16.9
