Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
29/05/2016;"All areas";531351672;267950402;257962823;754436;4684011;617460505;620341707;604017259;585023173;587962337;592882170;588731841;582407624;308463212;303620554;297685854;292872533;285362833;284450627;290162863;292147790;251796905;259868541;257883831;243869007;258101714;264672431;278230736;286629927;53441695;53103213;44687578;44524240;43810795;43086329;17861159;1271334;3758693;3749399;3759996;3757393;686995;672783;2477083;2358573;514331237;514515024;515840147;515951668;515951668;516086357;516086357;512873909;512873909;512873909;512873909;512873909;512873909;512873909;512873909;513374820;513374820;511752773;511892773;511104053;511104053;510335404;517165010;515709629;516935738;517778187;519048187;519438187;519438187;519552429;519552429;520232690;520130717;520130717;520130717;15.8
30/06/2016;"All areas";679773856;316808527;271426759;87989070;3549500;692112767;692995269;652850101;684715109;709421449;711852496;726348859;727526279;328371916;325850590;326996159;326594652;334497651;334341888;340928347;342308853;283085684;287541368;288516320;287649177;287716795;288872273;291088137;297815298;79169143;78128552;35851598;68985256;86353783;87795015;92294509;85357061;1486024;1474759;1486024;1486024;853220;843320;2037866;2045067;520651562;549680714;561908595;665260244;665260244;665260244;665260245;665260245;666230469;666230469;666559075;666559075;666559075;666559075;666559075;666943783;666943783;666919362;666919362;666752613;666987125;662740679;662977474;663348896;666569425;663619926;667850651;666703530;673155530;674655530;674578363;675652872;675652872;675653007;675653007;
12/04/2016;"All areas";1224308022;346371044;697190761;175507096;5239121;1181311791;1229362710;1280342453;1295750423;1381115333;1349268885;1334057817;1306219145;369134724;366522606;374282502;375061496;409893400;385484198;380936108;376301435;761748548;811902366;781830163;778332740;801155333;789162782;780432235;772185296;43119166;43864044;117093787;135365407;166898443;169840163;167931414;152941842;7309353;7073694;7136001;6990780;3168157;4781742;4758060;4790572;1106627856;1140974056;1183380180;1226576878;1263282878;1263282878;1263282878;1263257797;1263257797;1263257797;1263257797;1263257797;1263257797;1261607797;1261607797;1260470723;1256912763;1254106233;1254106233;1251798561;1250313977;1250257369;1248545096;1238471177;1238285430;1222977313;1221318908;1239042908;1239042908;1239042908;1238766357;1238638321;1240007505;1240007505;1240007505;13.9
20/04/2016;"All areas";1053723653;318799456;657055949;72575445;5292803;1132103145;1135083843;1101136134;1202653260;1204514648;1190946650;1151772863;1164977155;359992759;365102358;367677247;371118502;360383285;355150036;354827163;352452994;695175839;694946966;687269386;758691497;772339429;762498384;725584183;735235677;70807566;68618454;39354728;65775244;68820386;68505096;66694597;72622063;6126981;6416065;6834773;7068017;2971548;4793134;4666920;4666421;979841728;1023250599;1025278552;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093416021;1093762228;1094388674;1093045124;1076966985;1076909985;1076672400;1088407745;1085190266;1085596995;1084604482;1067795672;1068309261;1068032261;1068032261;1068032261;1068032261;1068340883;1068340883;1068380883;1068380883;14.6
05/02/2016;"All areas";1660052421;417585416;1139117262;100327708;3022035;1910914934;1911326032;1838129712;1858727110;1888224409;1896877772;1780605539;1806069519;450632905;449408319;429252530;441237533;463337934;463337910;448313639;450044401;1405244215;1402015987;1296403954;1314213500;1324043215;1324043403;1228584306;1248323827;34411558;38777003;91559525;82172614;94353626;101979106;96333184;100466630;20626256;21124723;20913703;21103463;6489634;7517353;7374410;7234661;1421161718;1558662381;1654520797;1709528188;1710258188;1710258188;1710386188;1709931900;1709931900;1709931900;1709931900;1709931900;1709931900;1709931900;1709931900;1714250411;1714250411;1714250411;1703496308;1703496308;1703120407;1702912082;1719154211;1717280483;1721264690;1728019405;1722259573;1718935771;1718935771;1718935771;1718935771;1719057203;1720547203;1720547203;1720547203;7.6
28/08/2016;"All areas";516108142;283930632;149922937;81237284;1017289;511907026;503097918;481386898;488544285;484255995;503863157;539381882;559985178;307834795;302539307;304637173;307702332;289891433;296283492;302428769;305080933;157249252;153735632;156713159;159946387;157916239;158066295;166823780;169485603;43410783;43410783;16624370;17483370;33802215;46867262;67475238;82745080;3412196;3412196;3412196;3412196;2646108;2646108;2654095;2673562;419860470;462891087;462446162;473676162;473676162;473676162;473896632;473896632;473896632;473896632;473896632;473896632;473896632;473896632;473896632;473896632;473903351;473809928;479980074;479980074;482232182;477021154;477271452;477154724;478366518;490483518;493990325;493990325;508115325;508115325;510129657;510261398;510808608;510808638;510808638;
02/09/2016;"All areas";719211943;313392788;226892809;177871637;1054709;604475490;602786013;662620637;672810121;725707037;729713461;745576062;736000269;330174089;329144052;331509054;329694771;330609366;334253628;330533517;335218368;224397898;223738458;231762762;231287139;240852119;234540908;246196049;244782976;48753626;48753626;98198944;110678334;152959042;159637731;167572870;154709488;1149877;1149877;1149877;1149877;1286510;1281194;1273626;1289437;530822543;624722404;628931888;665550997;665893997;665893997;672393997;672393997;672393997;672393997;672303997;672303997;672303997;672303997;671812997;671781518;671781518;671963482;671963482;672235472;666334401;666334395;668887051;671063293;681108549;689729011;718347837;718998489;719998514;719998514;719969812;720087291;720087321;720087321;720087321;
01/01/2016;"All areas";1401566076;332647747;1062150713;279696;6487920;6389822207;1809017207;1799195005;1774128713;1693980554;1695176639;1557129899;1545647531;1303209182;406946960;394457711;395434556;367650390;367650381;353415957;356687984;5086613025;1372930433;1377114744;1347192669;1297044830;1297044688;1181802126;1177151022;;11945227;10794118;13989121;12022789;12980643;6862370;894614;;17194587;16828432;17512367;17262545;17500927;15049446;10913911;1293305848;1395661342;1384991964;1383685289;1383685289;1370685289;1370685289;1370525250;1370525250;1370525250;1370525250;1370525250;1370525250;1370525250;1370525250;1370525250;1371281515;1385633574;1385633574;1385284499;1385387418;1394108045;1394160157;1392699958;1386273210;1373536210;1370536210;1371203075;1372272584;1372272584;1372272584;1372721584;1372721584;1372721584;1372721584;7.4
25/09/2016;"All areas";610971253;322941047;208886070;78337968;806168;607654988;608971088;642422143;589281672;621420918;620831309;652660310;649546477;333472669;332845953;337316790;328456871;340802511;341251751;351064797;353380052;236135709;240941264;246577755;227407599;222433829;215567366;228371919;223321148;35240709;32162466;55391260;30280863;56732689;62687190;71913251;71536298;2805901;3021405;3136338;3136339;1451889;1325002;1310343;1308979;581348644;599376164;598697122;599274480;598658008;590183478;590183478;590183478;598923478;590184854;590184854;590184854;590184854;590184854;590184854;589754699;589754699;593674714;593674714;593726810;593726810;605768596;603214842;592916222;593816222;595708294;595708294;598642294;598642294;599536294;600136294;600573322;600573322;600573322;600573352;
30/03/2016;"All areas";1531004747;388403671;965406107;172671131;4523838;1689095705;1662744299;1581481366;1630687898;1734335787;1705341307;1659889546;1660830299;444928927;443009779;431995758;429628192;432314805;431132359;422311317;423136454;1204341546;1183042030;1062105486;1118375305;1141766150;1112490542;1082616651;1060431278;29924659;27345300;78668756;73913159;156935898;157393178;150566912;172848307;9900573;9347190;8711366;8771242;3318934;4325228;4394666;4414260;1350876470;1433705570;1473013882;1599489904;1595019903;1595210903;1595211180;1595211180;1595211180;1595211180;1595211180;1595211180;1595211180;1595211180;1595211180;1592943414;1593483065;1585213532;1585213532;1583103532;1583104501;1554323553;1553377377;1538695474;1523779834;1511490782;1506355698;1531568439;1531568439;1535787439;;;;;;12.1
06/09/2016;"All areas";774884099;319179037;248994940;205964358;745764;678363208;681915033;759573818;751428056;799120086;838213260;871970920;840948883;348309697;347907522;351747474;350912547;351614688;363712477;360347811;352181886;265549907;269396579;269981562;268904862;277018725;286708669;309799193;286242596;62394662;62394662;135735840;129269148;168437179;185878991;199934588;200610601;2108942;2216270;2108942;2341499;2049494;1913123;1889328;1913800;611191519;622392788;643337988;768560539;768560539;768560539;768560539;768829009;768829009;768829009;768829009;768829009;768829009;768829009;771017009;770948997;774071126;773334362;773689870;773683742;758233310;755103727;765295487;765567684;767928105;771062301;773615041;773286041;773586041;773586041;775868232;775455365;775455365;775455365;775455365;
21/07/2016;"All areas";721097944;309907151;229209135;177459533;4522125;639637019;643673929;656219338;655473407;709815670;708284650;733380932;759017547;338552712;341008880;335415246;333418445;334923621;328300357;330343812;336071250;240757406;242338148;240041074;242866317;252153566;246637894;244995881;245294957;59369591;59369591;79805708;78231335;122191340;131032197;155722688;175319677;957310;957310;957310;957310;547143;2314202;2318551;2331663;563620573;574981890;574985849;699634312;699634312;699634312;699634312;699296368;699296368;699296368;699296368;699296368;699296368;699296368;699296368;699352360;699266024;699575167;703654961;703654625;703940254;699285841;700700431;700910407;705957750;710106927;720106753;718106753;718106753;718106753;718106753;719020608;719210008;719210008;719210008;
20/07/2016;"All areas";703175309;310843743;225914668;161667011;4749887;650678773;647866467;672989617;661336223;695642259;700110974;726313454;737117209;337238294;340780813;341797937;337086722;327864521;328131621;337577093;335098568;253321428;246966603;243770312;238073912;246662588;239688266;237059712;239108149;59057060;59057060;86359377;85113598;120520995;129929876;149303274;160518179;1061991;1061991;1061991;1061991;594155;2361211;2373375;2392313;564638961;568770953;567714871;686925397;686925397;686925397;686925397;686925397;686925973;686925973;687083890;687083890;687083890;687083890;687083890;687077922;687038174;690640396;690640396;690640188;690145340;683187344;682616831;682006996;684455191;686606698;696244371;696244371;696244371;696244371;696244371;696564918;696702948;696702948;696702948;
14/07/2016;"All areas";514275790;303271893;199791376;6892564;4319957;580581349;585592738;573842628;581600410;545494611;552381300;534022231;545327682;325364317;323827043;323827044;327928035;323311704;331956155;322785598;324342061;239253820;246156149;246156133;250586786;220415139;216868429;199296332;210921497;13715488;13343945;1608234;384009;384009;384009;8991956;6947380;2247724;2265601;2251217;2701580;1383759;3172707;2948345;3116744;483081061;491078018;480720350;502247222;502247222;501947222;501947222;502321750;502321750;502321750;502321750;507352606;507352606;507352606;507352606;507882026;502824425;502719361;502719361;502731733;505430140;504435425;514921025;515708639;523067831;519712080;518199721;526473721;526251909;526251909;526251909;525477444;525477444;525477444;525477444;
15/01/2016;"All areas";2277190064;466472643;1638934750;165183466;6599205;2435570339;2415964232;2509001582;2478068617;2493207094;2495084395;2493809183;2488555874;510427095;506974956;505729165;506419722;500100895;500100889;502947800;503014813;1839447161;1825337599;1843747110;1819267305;1823182228;1823182474;1811178007;1813533151;63952982;61646325;137534768;130670421;164041980;164118732;172054018;164382777;21743101;22005352;21990539;21711169;5881991;7682300;7629358;7625133;1881977123;1919284072;2017887224;2186038842;2186038842;2186038842;2195667550;2207282853;2198211565;2198211565;2198211565;2198211565;2198211565;2198211565;2198211565;2192808659;2192808659;2190049284;2182448955;2182453157;2189422350;2192071725;2190335966;2190320179;2186346928;2188592591;2191370551;2181732354;2181732354;2181732984;2181732984;2181904320;2181904320;2182904320;2182904320;3.1
22/09/2016;"All areas";862728122;327903083;297301789;236258147;1265103;757051343;762840595;843490945;855279667;876501360;888199669;902518429;911818351;362814530;364676661;359014066;360165639;356459821;357166352;356714926;359448456;325348792;328993338;316429810;318015685;308451678;308085352;312411434;316398636;64497803;64890507;163532236;172438443;209643562;220953806;231367726;233918285;4390218;4280089;4514833;4659900;1946299;1994159;2024343;2052974;668296659;682064969;741782595;822713755;832440755;831775755;831775755;831775755;831775755;831775755;832086725;832086725;832086725;832086725;832086725;832553042;832553042;833024090;833024090;833050705;829690438;829562667;829785811;834062593;837444282;837954383;837862509;849276509;849276509;853792373;853792373;853990928;853990958;853990958;853990958;
20/09/2016;"All areas";861197996;327335410;291576888;240961004;1324694;731840474;744249507;865951286;846924882;880988560;891400276;899236555;917354414;345468263;349205138;351386956;352950812;353292527;358340332;351287835;355177191;311627352;321194760;330620653;324996046;306735910;304092398;315141342;317946846;70673185;69547902;179375442;164310903;218741817;226672675;230623408;242046904;4071674;4301707;4568235;4667121;2218306;2294871;2183970;2183473;665385818;688160658;710156917;853159438;853159438;853159438;853287438;853910675;853910675;853910675;854187145;854187145;854187145;854187145;854187145;853304145;853200044;853200044;854022674;853929794;854077794;833264659;834904257;836152248;833775063;838649922;845743427;845710086;845957086;845957086;848378086;849254154;849254154;849062338;849062338;
07/02/2016;"All areas";1488683466;394843575;1090423938;652420;2763533;1710382632;1721218352;1680600845;1631359117;1575600940;1576692618;1602461607;1632659031;412540139;418774610;422183523;413862069;409275416;409275424;416329231;422514658;1231930019;1244516596;1238020659;1197375384;1158614988;1158615001;1177273213;1201505307;46690070;38919141;1329467;1311420;1311420;1311420;1451564;1349085;19222404;19008005;19067196;18810244;6399116;7490773;7407599;7289981;1362573879;1358631299;1404694531;1405547931;1405547931;1405547931;1405547931;1405660206;1405660206;1405660206;1405660206;1405660206;1405660206;1405660206;1405660206;1404144068;1404144068;1407963089;1407963089;1407963613;1412782010;1412783864;1412054908;1429522390;1429446105;1425217545;1425217545;1424065806;1424065806;1426302029;1426302029;1427353173;1427353173;1427353173;1427353173;7.3
