Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
12/01/2022;"North L";;;;;;177833729;183828212;189716363;194788316;197779771;197346891;198702416;193324145;38886378;38908709;39077444;40208391;39702331;39776179;40184986;39260793;138947351;144919503;150638919;154579925;158077440;157570712;158517430;154063352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/01/2022;"North L";;;;;;184313455;196454058;196996929;198988392;201571145;199465966;200078508;197688877;39223923;39788053;40652737;39897497;40270278;39819821;39122100;39000599;145089532;156666005;156344192;159090895;161300867;159646145;160956408;158688278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/01/2022;"North L";;;;;;195818782;199739562;190372458;197854974;198123564;198190907;194634103;185708544;39029289;40011672;38800530;39022617;38331729;38460726;36842695;36666625;156789493;159727890;151571928;158832357;159791835;159730181;157791408;149041919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2022;"North L";;;;;;192937284;191190121;188098680;186781388;192610950;186506825;183131267;178719018;37243158;36819109;36247619;36167688;34246136;33622275;34327945;34034398;155694126;154371012;151851061;150613700;158364814;152884550;148803322;144684620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2022;"North L";;;;;;183837732;179110958;181043305;185911324;170840823;168370593;175354700;172471942;35905438;35719575;35748552;35631778;33459198;33506858;33355125;32313096;147932294;143391383;145294753;150279546;137381625;134863735;141999575;140158846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2022;"North L";;;;;;189104147;180753672;188626968;185362608;188934999;185360079;182006209;179171266;38537523;37966499;38034503;37435852;36099589;34751421;34562802;34488375;150566624;142787173;150592465;147926756;152835410;150608658;147443407;144682891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2022;"North L";;;;;;188092540;191657784;199438720;197562022;188104634;185445351;178562402;174879698;38638477;38518938;37968272;37885709;35474796;35224492;34888928;34344906;149454063;153138846;161470448;159676313;152629838;150220859;143673474;140534792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/2022;"North L";;;;;;187643129;193384928;197241581;193983176;184626817;182846052;181549254;178226961;38145464;37871342;37808702;36266362;34733392;34408923;35109519;35194594;149497665;155513586;159432879;157716814;149893425;148437129;146439735;143032367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/01/2022;"North L";;;;;;194098662;198318099;196482571;194845797;187889227;182628092;188369288;187790884;38375437;38293569;36980486;37083248;36011841;35568194;36280781;36190083;155723225;160024530;159502085;157762549;151877386;147059898;152088507;151600801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/01/2022;"North L";;;;;;192319719;190826677;192108848;186636789;188538187;188247563;185315589;176245447;36689570;35563954;36006543;35124775;35698531;35466905;34227103;33258426;155630149;155262723;156102305;151512014;152839656;152780658;151088486;142987021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2022;"North L";;;;;;172746974;173031456;176853278;174732927;174063704;169610131;163271301;159652752;32067501;32587303;32266531;32794006;31395107;30695719;31548650;31176738;140679473;140444153;144586747;141938921;142668597;138914412;131722651;128476014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2022;"North L";;;;;;169788190;168945614;168263041;167939698;167724095;166615723;163047817;160024739;31930627;31066405;31763557;31614864;31129943;30880717;30898239;31271073;137857563;137879209;136499484;136324834;136594152;135735006;132149578;128753666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2022;"North L";;;;;;182833512;182310850;195967304;187396627;192141229;189593939;186921259;186531853;33949096;34595403;34901312;33909579;34501510;34694064;34760586;35077573;148884416;147715447;161065992;153487048;157639719;154899875;152160673;151454280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/01/2022;"North L";;;;;;180965847;192434682;196986877;201359127;203429452;200248984;208386573;205636188;34581092;34545633;34256326;34784174;35449322;35110869;35836138;36170837;146384755;157889049;162730551;166574953;167980130;165138115;172550435;169465351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2022;"North L";;;;;;187069756;197235155;198887245;194939610;199750160;200226359;196780423;191250612;34535814;34486805;34807006;35328467;37004723;36823533;35664730;34892246;152533942;162748350;164080239;159611143;162745437;163402826;161115693;156358366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/2022;"North L";;;;;;188773427;182515182;181220113;183222241;179942300;177038645;175934323;170630789;34118415;33948999;34607505;35489362;35831791;35024933;34155417;32578646;154655012;148566183;146612608;147732879;144110509;142013712;141778906;138052143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/01/2022;"North L";;;;;;177741945;175816482;180507164;179030279;180881675;175994395;165385275;161844129;32661444;33034736;33926456;34117391;33464181;32270491;30548399;30362168;145080501;142781746;146580708;144912888;147417494;143723904;134836876;131481961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2022;"North L";;;;;;149370727;149025525;148471670;140450698;137821200;138940453;136204948;131770680;29793646;29955658;30022196;29168685;28111691;28519708;26828552;25957876;119577081;119069867;118449474;111282013;109709509;110420745;109376396;105812804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2022;"North L";;;;;;150737021;153093806;154537230;149960052;149705240;147190962;139415157;135821105;30081905;30225420;29597127;28455398;26477837;25907222;25345336;25021446;120655116;122868386;124940103;121504654;123227403;121283740;114069821;110799659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2022;"North L";;;;;;175983403;178522836;177666433;173442523;161658843;161081514;165338156;165276299;34049972;33421298;32186998;31598380;28650971;28280028;27036595;27085845;141933431;145101538;145479435;141844143;133007872;132801486;138301561;138190454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2022;"North L";;;;;;174783009;170675241;166559238;161843733;157728388;159809144;155840106;150463895;35174342;33615048;33476556;31934044;28351731;28137241;29135843;28420520;139608667;137060193;133082682;129909689;129376657;131671903;126704263;122043375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2022;"North L";;;;;;159163384;157530474;151628654;152063578;148490453;144736987;139630536;135336944;32584453;32687558;31523242;30819874;29670573;28634937;28176932;27948135;126578931;124842916;120105412;121243704;118819880;116102050;111453604;107388809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2022;"North L";;;;;;163158920;159247022;157190176;154981124;149334128;148033390;149141885;144224536;32016355;31327677;30644765;30887776;29231564;28858691;29673900;28591034;131142565;127919345;126545411;124093348;120102564;119174699;119467985;115633502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2022;"North L";;;;;;164521362;164946221;159678002;157920379;158670127;156810676;154267965;149865821;30600453;30129454;30094752;29102428;29651293;29523645;26625369;26029229;133920909;134816767;129583250;128817951;129018834;127287031;127642596;123836592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2022;"North L";;;;;;156273076;152183307;150596853;146269141;143318501;145284564;140194431;138957580;26471617;26476186;25817410;25860009;24382119;23810611;24070996;24526692;129801459;125707121;124779443;120409132;118936382;121473953;116123435;114430888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2022;"North L";;;;;;139273705;137190247;139621773;136999331;135512977;135806813;138573525;135158700;25688762;24407690;25255674;24804424;23907905;23795889;24807370;24525718;113584943;112782557;114366099;112194907;111605072;112010924;113766155;110632982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2022;"North L";;;;;;137293879;137720333;156563944;156870188;160634850;156925606;150933227;145931940;27189277;27916481;28579290;27937310;28036716;27794573;26318703;26478544;110104602;109803852;127984654;128932878;132598134;129131033;124614524;119453396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2022;"North L";;;;;;138994620;143119356;149782778;142876038;141192737;141331008;138488613;134460931;28698672;27909149;27631568;27556677;27573065;27429418;27358653;27118553;110295948;115210207;122151210;115319361;113619672;113901590;111129960;107342378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2022;"North L";;;;;;144743680;145292922;141072338;143249752;144226056;142119147;133874639;130451132;28612724;28605261;28333438;28548847;28166540;27561119;27897193;27401790;116130956;116687661;112738900;114700905;116059516;114558028;105977446;103049342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2022;"North L";;;;;;165336045;160510347;161254020;159891820;154274626;151601980;151885632;146997063;30049197;29561358;29314014;28860052;28380802;27697700;27956209;27545809;135286848;130948989;131940006;131031768;125893824;123904280;123929423;119451254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2022;"North L";;;;;;172996115;169613037;170214011;164788505;161882488;163027556;158956438;154011743;29237557;29130442;28597734;28117276;28362114;28868375;27167337;26203928;143758558;140482595;141616277;136671229;133520374;134159181;131789101;127807815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2022;"North L";;;;;;172967767;172969799;165913671;160542470;158712236;156514195;153834313;151850916;26670769;26274953;25850759;25484465;24969627;24156141;24931017;25250574;146296998;146694846;140062912;135058005;133742609;132358054;128903296;126600342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2022;"North L";;;;;;165859948;155673906;149843784;144355277;143290269;142444903;139681825;138111365;25715885;25060116;24686166;24279421;24155274;24104109;23608368;24176314;140144063;130613790;125157618;120075856;119134995;118340794;116073457;113935051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2022;"North L";;;;;;160172272;161340102;155486110;150180300;156194812;150234302;140170462;134766788;28030478;28044007;27602293;26851092;27871572;27574330;26665253;26356161;132141794;133296095;127883817;123329208;128323240;122659972;113505209;108410627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2022;"North L";;;;;;171041665;163934297;160548387;160850988;150631266;147898770;137323669;140028285;29048354;28697140;27709356;28405313;27259177;27015350;27738277;27728202;141993311;135237157;132839031;132445675;123372089;120883420;109585392;112300083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2022;"North L";;;;;;146721758;139221119;139650740;129876664;127037551;131452320;124624732;122340072;28236569;27130542;27698477;27164709;27582333;27584484;26699167;26387619;118485189;112090577;111952263;102711955;99455218;103867836;97925565;95952453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2022;"North L";;;;;;142055890;136577500;140610396;138730092;135069991;132631366;126106884;121635139;27552948;28068563;28102646;28163571;27624065;27565691;25895742;26508508;114502942;108508937;112507750;110566521;107445926;105065675;100211142;95126631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2022;"North L";;;;;;149448680;142553337;137055927;132388916;129015010;129628785;127447722;132252133;27690747;27037577;26780200;26331396;26362298;26891236;25397919;24754023;121757933;115515760;110275727;106057520;102652712;102737549;102049803;107498110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2022;"North L";;;;;;147628163;146619802;141239740;139436181;132688345;136449739;131991684;132885062;25462569;25332984;24843650;24202877;23043576;21940486;23955837;23967689;122165594;121286818;116396090;115233304;109644769;114509253;108035847;108917373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2022;"North L";;;;;;133451394;127761630;126317578;123713612;122268254;130051970;124156655;125909598;24059545;23355663;23064204;23237406;22512204;23265559;24329455;23698428;109391849;104405967;103253374;100476206;99756050;106786411;99827200;102211170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2022;"North L";;;;;;142343832;143840462;150081457;144940210;143888114;141874251;154207497;148881404;26880437;26583952;27284218;26463543;27372205;27525001;25668546;25220231;115463395;117256510;122797239;118476667;116515909;114349250;128538951;123661173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2022;"North L";;;;;;142607869;148098939;148351064;141649566;150153746;146831708;148007685;141939333;27395769;27701616;27060427;27152540;27124869;26560573;26930975;26736925;115212100;120397323;121290637;114497026;123028877;120271135;121076710;115202408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2022;"North L";;;;;;147953927;147880522;141834979;145994960;149749331;145513670;139470900;136475213;27537361;26905135;26856863;26843703;27545218;26893360;27901512;27844638;120416566;120975387;114978116;119151257;122204113;118620310;111569388;108630575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/2022;"North L";;;;;;152967504;151811985;148049676;150753586;151184010;150908019;146995599;151214934;27801078;27641578;27305374;27280525;28373438;28468250;28311681;28405200;125166426;124170407;120744302;123473061;122810572;122439769;118683918;122809734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/02/2022;"North L";;;;;;155353507;149105181;148114879;150106534;153473768;159336990;155549893;152831691;26511684;26069019;25994585;26796864;27905856;28657706;27922059;27841275;128841823;123036162;122120294;123309670;125567912;130679284;127627834;124990416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2022;"North L";;;;;;141416989;141677753;142176843;141835229;147133807;148693374;145628489;141332472;23736077;23444126;24050256;24011810;25700553;26003850;25673549;25407793;117680912;118233627;118126587;117823419;121433254;122689524;119954940;115924679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2022;"North L";;;;;;145254232;141711677;137416452;141111135;144317866;143752273;141399982;140371365;23580803;23492094;23431344;24126654;25217146;25325554;25496675;25988336;121673429;118219583;113985108;116984481;119100720;118426719;115903307;114383029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2022;"North L";;;;;;165834742;147332387;146534334;148282906;155988111;155499564;153543647;150115332;27310023;26081117;26710865;26866008;28367059;28555051;28047415;27865115;138524719;121251270;119823469;121416898;127621052;126944513;125496232;122250217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2022;"North L";;;;;;147914734;152239387;151263610;160139942;156069575;156662312;155300570;145183683;28877756;29620820;29202159;29152046;29391691;29390811;29110576;28286161;119036978;122618567;122061451;130987896;126677884;127271501;126189994;116897522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2022;"North L";;;;;;155570928;148771023;157367672;158133854;151842934;149900183;143490228;137250458;30503668;29644070;29513766;30581807;28387161;28070815;27433381;27519704;125067260;119126953;127853906;127552047;123455773;121829368;116056847;109730754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/03/2022;"North L";;;;;;150921469;146481204;147651029;145578782;141563074;141539938;130418183;124255406;30411735;29474623;30558313;28262883;27213108;28236921;27941350;27592382;120509734;117006581;117092716;117315899;114349966;113303017;102476833;96663024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
