Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
12/01/2020;"North L";;;;;;171324422;166069798;167229120;164369930;162728924;160644029;166745420;163872540;37260181;36392592;36329867;35334442;37786612;37407220;39577128;39648857;134064241;129677206;130899253;129035488;124942312;123236809;127168292;124223683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/01/2020;"North L";;;;;;188798676;186249394;186545448;184522998;188143510;183164103;172393403;177894783;41015842;41014021;39936194;42283724;43452596;43240778;40352564;39658461;147782834;145235373;146609254;142239274;144690914;139923325;132040839;138236322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/01/2020;"North L";;;;;;175875731;171705462;174451730;174215185;164967275;164908148;161956959;164345572;40501240;39127877;41235334;41735044;40769202;39957411;39181144;40095600;135374491;132577585;133216396;132480141;124198073;124950737;122775815;124249972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2020;"North L";;;;;;162226991;166919169;173948626;173755075;171542374;169482668;160683788;162276002;38828831;40964908;41220761;41860765;40116654;39948614;40187542;40194773;123398160;125954261;132727865;131894310;131425720;129534054;120496246;122081229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2020;"North L";;;;;;170270728;170452740;177471983;173033406;168726937;166925327;160862683;162335615;39932786;39602485;40354592;38751508;39771162;39686311;40055667;40354879;130337942;130850255;137117391;134281898;128955775;127239016;120807016;121980736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2020;"North L";;;;;;176563663;176536894;168963517;168963517;162257355;162257354;154835542;161732665;40818786;40926871;39249704;39249705;39738243;39738244;39779038;40343226;135744877;135610023;129713813;129713812;122519112;122519110;115056504;121389439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2020;"North L";;;;;;185253612;177808220;177808212;178574128;173274675;175427000;166025926;170385846;38011825;36354375;36354370;36834929;35725667;36385371;38499827;36867302;147241787;141453845;141453842;141739199;137549008;139041629;127526099;133518544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/2020;"North L";;;;;;186199170;186199168;183350127;179386173;172696553;171211373;168980715;176343340;36416207;36416204;36547971;36018407;36683366;35632310;36579158;36706568;149782963;149782964;146802156;143367766;136013187;135579063;132401557;139636772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/01/2020;"North L";;;;;;211444175;210811895;205099755;206904702;208738645;207277703;204429131;208367196;40621376;40819778;40555568;41444311;42268350;41764835;41191366;41520116;170822799;169992117;164544187;165460391;166470295;165512868;163237765;166847080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/01/2020;"North L";;;;;;219531438;215283985;229071601;233561402;229084992;224743871;214378355;226732428;41164640;40945133;42401629;42118999;42942873;42621476;42347734;42557680;178366798;174338852;186669972;191442403;186142119;182122395;172030621;184174748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2020;"North L";;;;;;204226467;219874813;230718912;230718925;218641398;216330901;221541837;227718584;40337630;41664255;41509976;41509977;42721248;42286527;44856448;44662799;163888837;178210558;189208936;189208948;175920150;174044374;176685389;183055785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2020;"North L";;;;;;221019180;225644611;225644633;219819887;219884100;220507138;211277814;211429080;41033345;40642539;40642539;41865725;43478156;42710749;42695694;43079554;179985835;185002072;185002094;177954162;176405944;177796389;168582120;168349526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2020;"North L";;;;;;213946443;213946439;218029064;228913286;222919016;223586677;219544150;220691487;39361055;39361052;40968512;41685998;40451528;42342053;42020356;41803832;174585388;174585387;177060552;187227288;182467488;181244624;177523794;178887655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/01/2020;"North L";;;;;;186136680;189164001;208746229;207100479;202700861;200673559;204497428;202243622;35228681;35696336;36763947;36842792;38407531;38171180;38429718;38180733;150907999;153467665;171982282;170257687;164293330;162502379;166067710;164062889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2020;"North L";;;;;;172376321;180977531;199414501;193571279;189071439;187967382;176939158;177687185;34277920;35327811;36315651;36606538;37333451;37068806;36043277;36025637;138098401;145649720;163098850;156964741;151737988;150898576;140895881;141661548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/2020;"North L";;;;;;177412280;184187125;192755185;192246539;188649505;186734902;180202979;180305700;38571699;38570760;39746710;39809834;39599802;39251372;39378211;38991808;138840581;145616365;153008475;152436705;149049703;147483530;140824768;141313892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/01/2020;"North L";;;;;;188716832;200118661;210712192;205408056;202884260;200928802;201285919;196752780;39094448;40417991;40771676;40389657;40485016;40113770;41276118;40916250;149622384;159700670;169940516;165018399;162399244;160815032;160009801;155836530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2020;"North L";;;;;;188911775;193537379;197856890;194024788;194516627;195840710;192036661;194146093;38914775;38790666;38791635;38542347;40217239;39996942;39951140;39275375;149997000;154746713;159065255;155482441;154299388;155843768;152085521;154870718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2020;"North L";;;;;;180248318;184771043;175311845;173218981;179605503;179239231;179750069;178944115;38161057;38163049;37913287;38196964;39626636;38784622;38999635;38589783;142087261;146607994;137398558;135022017;139978867;140454609;140750434;140354332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2020;"North L";;;;;;164567319;167133646;153805230;158717758;159908784;157479011;148993673;145401339;36338784;36873069;36633818;37415571;37122729;36637407;34243329;33819379;128228535;130260577;117171412;121302187;122786055;120841604;114750344;111581960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2020;"North L";;;;;;146711682;141753755;147603354;143229066;140610890;138509748;135334254;136323396;34302038;34272500;34660914;33732671;31981423;31651633;31752388;31635086;112409644;107481255;112942440;109496395;108629467;106858115;103581866;104688310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2020;"North L";;;;;;136589200;143383894;145163681;137759676;131731291;134259525;133327107;132734503;33689076;34170716;33505216;32324627;30756056;31075212;30708306;30909714;102900124;109213178;111658465;105435049;100975235;103184313;102618801;101824789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2020;"North L";;;;;;157559452;155819839;144519119;156634263;155468425;154987261;154509425;155127520;37889043;37336094;36091574;35561868;35236080;35320332;34871338;34772601;119670409;118483745;108427545;121072395;120232345;119666929;119638087;120354919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2020;"North L";;;;;;182272503;181582437;183521486;180398460;181356066;181356074;182976011;175263242;39241747;38189811;37419559;37235035;36517577;36517580;36867609;36612382;143030756;143392626;146101927;143163425;144838489;144838494;146108402;138650860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2020;"North L";;;;;;191552951;185252173;185173711;191747523;188309914;187937815;179774874;177763768;37813832;37090331;37085456;37127995;37577103;37697310;36288483;36102522;153739119;148161842;148088255;154619528;150732811;150240505;143486391;141661246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2020;"North L";;;;;;189786429;194822704;200433172;200433178;197058929;196398591;184792027;186049310;37113220;37149054;36952824;36952826;37190033;37185445;34674661;35556005;152673209;157673650;163480348;163480352;159868896;159213146;150117366;150493305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2020;"North L";;;;;;195106842;200442061;200442062;193709118;184392523;187188002;181932813;174909326;36433703;36327685;36327687;36320924;34220981;35348928;33071544;31620946;158673139;164114376;164114375;157388194;150171542;151839074;148861269;143288380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2020;"North L";;;;;;172418890;172418856;160321313;157699308;163698740;162571872;154172900;151114202;32101037;32101035;31997960;31368104;31012031;29506653;27039603;28001028;140317853;140317821;128323353;126331204;132686709;133065219;127133297;123113174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2020;"North L";;;;;;158806986;144761657;143976835;149812220;144729880;145616013;147261049;147338831;31940565;31237296;30568919;31327733;27030491;28652346;28893758;27305715;126866421;113524361;113407916;118484487;117699389;116963667;118367291;120033116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2020;"North L";;;;;;170598802;173012791;171387980;167381732;167529125;164027606;168420609;175801100;36094444;35807158;36424389;33529596;32833535;31082055;31651019;31535627;134504358;137205633;134963591;133852136;134695590;132945551;136769590;144265473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2020;"North L";;;;;;184950166;187373135;179860586;180771620;180326408;184322625;183896269;186206755;37011261;38107967;35555950;35671674;34987272;35001374;33667650;31485237;147938905;149265168;144304636;145099946;145339136;149321251;150228619;154721518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2020;"North L";;;;;;193642685;190173541;188144227;185869766;186347421;189665656;187467341;182940498;37528563;35455248;35865747;35687267;34789773;32848177;32613793;31450438;156114122;154718293;152278480;150182499;151557648;156817479;154853548;151490060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2020;"North L";;;;;;189982684;188188728;184656424;179858625;180152067;178924247;176956112;173975470;35305233;36415937;36135301;36576561;33653827;32684559;33098130;32354994;154677451;151772791;148521123;143282064;146498240;146239688;143857982;141620476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2020;"North L";;;;;;176330746;170889138;165472889;168669486;170146148;172496023;157164378;161245512;33486873;33051447;33677705;32708820;33216952;32739203;32274635;30220618;142843873;137837691;131795184;135960666;136929196;139756820;124889743;131024894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2020;"North L";;;;;;136931908;132529429;140951013;136771167;136237986;136462499;135424311;133679565;28705296;29134093;28587419;28658456;28999918;26933551;25916774;25141053;108226612;103395336;112363594;108112711;107238068;109528948;109507537;108538512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2020;"North L";;;;;;120027346;119310049;123491322;122618010;125279145;124601095;123176606;125523965;28629500;27542684;28067301;27863029;26005826;25634994;25731542;24947492;91397846;91767365;95424021;94754981;99273319;98966101;97445064;100576473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2020;"North L";;;;;;151718450;158861241;158162909;159245640;153455642;153455646;156970729;159369937;33680709;34371139;34054318;33720824;30472677;30472677;29360812;29624283;118037741;124490102;124108591;125524816;122982965;122982969;127609917;129745654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2020;"North L";;;;;;172060147;170474233;170381993;166165100;163663975;167616035;168178342;168562194;35043595;34648084;34370920;33580603;31503901;33040989;31118709;31095076;137016552;135826149;136011073;132584497;132160074;134575046;137059633;137467118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2020;"North L";;;;;;180085145;179197710;172101597;171737189;177071610;177061675;166155489;168512461;35015827;34585347;33881098;34122746;33703460;33311118;32383982;31633392;145069318;144612363;138220499;137614443;143368150;143750557;133771507;136879069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2020;"North L";;;;;;171465950;164389099;161613268;161613251;166515320;168255115;163599386;167997006;33796548;33218217;33518453;33518450;34358049;33560540;31422019;31549144;137669402;131170882;128094815;128094801;132157271;134694575;132177367;136447862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2020;"North L";;;;;;166147547;165774611;165774611;164593879;165031199;169221355;168879992;172199653;32399185;32658352;32658358;33279420;31518975;32005300;32861274;32741063;133748362;133116259;133116253;131314459;133512224;137216055;136018718;139458590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2020;"North L";;;;;;138295136;138295112;145692689;144706102;146273696;145740455;151308494;148396240;27550590;27550589;28476583;28261937;30198901;29240171;28863016;28604731;110744546;110744523;117216106;116444165;116074795;116500284;122445478;119791509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2020;"North L";;;;;;133267795;129690091;133598365;134586732;140815827;138912835;136376958;132364557;27323284;27339197;27017225;27907942;28890925;28402931;28529937;28645000;105944511;102350894;106581140;106678790;111924902;110509904;107847021;103719557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/2020;"North L";;;;;;148224293;149698927;147918280;148860104;150084752;149671314;144918811;144309535;32392613;32054974;32492728;32296611;32024368;32133653;29768355;29058175;115831680;117643953;115425552;116563493;118060384;117537661;115150456;115251360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/02/2020;"North L";;;;;;163103820;165256000;167768482;165412642;165679202;163315751;152711332;160309556;33444629;34165502;33841838;33328953;33109816;32540903;31503372;30596726;129659191;131090498;133926644;132083689;132569386;130774848;121207960;129712830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2020;"North L";;;;;;186867812;187254554;188417629;185744242;183944766;186072766;181774912;178898527;34978833;34353208;33848621;34575354;33268394;32606878;31208315;30668833;151888979;152901346;154569008;151168888;150676372;153465888;150566597;148229694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2020;"North L";;;;;;176175114;184595144;191811514;201164454;203203633;200734839;199269378;199870493;33586597;33505991;34638024;34405886;33529083;33263853;31353804;30811761;142588517;151089153;157173490;166758568;169674550;167470986;167915574;169058732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2020;"North L";;;;;;167201993;171331503;186547977;186424022;187412241;186177116;190034700;184479733;31669478;32318765;32174313;32380515;31867095;31975435;32009036;31592565;135532515;139012738;154373664;154043507;155545146;154201681;158025664;152887168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/02/2020;"North L";;;;;;171325877;162796932;164670028;169448040;166289050;168943587;158913414;161043918;33920008;32026106;31772107;31729115;32474674;32034462;28468819;28706477;137405869;130770826;132897921;137718925;133814376;136909125;130444595;132337441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2020;"North L";;;;;;156731668;157847323;161297558;157740820;160514442;163832859;160450940;163303375;29730828;29677981;29541068;29167438;28552433;29307070;29702149;29813804;127000840;128169342;131756490;128573382;131962009;134525789;130748791;133489571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2020;"North L";;;;;;174856440;177771864;184733045;176756667;177717137;178134005;177179092;179036429;34210921;34162015;34212510;32859584;34427361;34354457;33510640;34018374;140645519;143609849;150520535;143897083;143289776;143779548;143668452;145018055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
