Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
08/09/2024;"North L";;;;;;15923967;15045245;16033199;17389427;17837105;17837106;17732105;17461116;7395828;7230543;7139895;7585676;7941437;7941437;7968672;8033679;8528139;7814702;8893304;9803751;9895668;9895669;9763433;9427437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/2024;"North L";;;;;;20355192;20838489;22298218;23075797;23200441;23200439;22636654;23138529;8574820;8549546;9299593;9459201;9702607;9702605;9281367;9477874;11780372;12288943;12998625;13616596;13497834;13497834;13355287;13660655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2024;"North L";;;;;;23043278;24309353;24308600;25870360;25107542;25107543;24856653;25603275;9349770;9570648;9997157;10125845;9531805;9531806;10103307;10919492;13693508;14738705;14311443;15744515;15575737;15575737;14753346;14683783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2024;"North L";;;;;;27182166;27471856;28800525;29619191;28107024;28107022;27801050;27409863;9904303;10233062;10810024;10511021;10605788;10605788;10423612;10931068;17277863;17238794;17990501;19108170;17501236;17501234;17377438;16478795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2024;"North L";;;;;;29964196;31129435;32842774;33911156;31821395;31821398;29591718;29138664;11022925;11316848;11167342;10895727;10972128;10972129;11236561;11421069;18941271;19812587;21675432;23015429;20849267;20849269;18355157;17717595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2024;"North L";;;;;;30061290;33191700;35178986;32721919;30747460;30747461;28429827;28674235;10930041;11080302;11013298;10386353;10714251;10714251;10773213;10622723;19131249;22111398;24165688;22335566;20033209;20033210;17656614;18051512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2024;"North L";;;;;;30091217;31457271;29149195;28495978;26114041;26114041;24677733;23915201;10640274;10335151;9619489;9755287;9774586;9774587;9151895;9349570;19450943;21122120;19529706;18740691;16339455;16339454;15525838;14565631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2024;"North L";;;;;;30292261;27654819;27232253;25653798;22654355;22654354;23446886;23327867;10360827;9856114;9553210;9333356;8968899;8968898;9633676;9563555;19931434;17798705;17679043;16320442;13685456;13685456;13813210;13764312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/09/2024;"North L";;;;;;29370359;27621193;27238647;27065095;25620090;25759368;25942678;26709112;11022290;10928194;10201594;10121594;10385223;10385221;10820597;10547351;18348069;16692999;17037053;16943501;15234867;15374147;15122081;16161761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2024;"North L";;;;;;28365191;26383645;27732307;28063920;25683155;25683154;26333989;25870931;11638902;10768174;10449231;10746750;10777475;10777476;10820789;10766587;16726289;15615471;17283076;17317170;14905680;14905678;15513200;15104344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2024;"North L";;;;;;27005369;27424652;27708902;27543441;24799429;24799429;26112400;25739562;10954454;10904574;10793330;11042054;10677586;10677586;10762494;10739786;16050915;16520078;16915572;16501387;14121843;14121843;15349906;14999776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2024;"North L";;;;;;26974140;26638877;26785797;27182887;24339877;24339876;25155970;25601037;11066159;11030514;11115965;11023427;10529203;10529202;11101686;11328191;15907981;15608363;15669832;16159460;13810674;13810674;14054284;14272846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2024;"North L";;;;;;26181508;24964683;25106889;26451782;23126556;23126557;23612714;24130408;10967685;10829578;10743946;10621711;10829804;10829804;10857870;10894936;15213823;14135105;14362943;15830071;12296752;12296753;12754844;13235472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2024;"North L";;;;;;21821216;21792102;21945796;21384548;19977510;19977509;19400685;19105558;9716587;9880372;9493300;9735699;10129631;10129630;9555715;9540790;12104629;11911730;12452496;11648849;9847879;9847879;9844970;9564768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2024;"North L";;;;;;21961592;22291265;21686893;22118416;19123407;19123407;19687652;18586931;9941446;9549002;9828749;9901990;9544441;9544441;9815174;9527257;12020146;12742263;11858144;12216426;9578966;9578966;9872478;9059674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/2024;"North L";;;;;;28337503;27634662;27691597;26618366;24247816;24247815;22852546;22466768;10818615;11097978;10988655;10977476;11344691;11344692;10005334;9731163;17518888;16536684;16702942;15640890;12903125;12903123;12847212;12735605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2024;"North L";;;;;;29750872;30916656;28825246;27354278;24750906;24750905;24479585;24072938;11217380;11477423;11354450;11204801;10512019;10512019;10633640;10402123;18533492;19439233;17470796;16149477;14238887;14238886;13845945;13670815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2024;"North L";;;;;;32330327;31528925;29223088;28586827;25968139;25968141;25799234;24784595;11565917;11638668;11815309;11309017;11169118;11169119;10379060;10155444;20764410;19890257;17407779;17277810;14799021;14799022;15420174;14629151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2024;"North L";;;;;;33066991;31346592;29497366;28008934;26362109;26362110;25236163;24935372;12174210;12043417;11820532;11039022;11000191;11000191;10467480;10274933;20892781;19303175;17676834;16969912;15361918;15361919;14768683;14660439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2024;"North L";;;;;;34991245;33752677;30996645;29218249;27142125;27142124;28647821;28332932;13290322;12337551;10998250;10538785;10862540;10862539;10448012;10356372;21700923;21415126;19998395;18679464;16279585;16279585;18199809;17976560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2024;"North L";;;;;;33793439;32296448;31104593;31733291;29239261;29239261;27386314;26604896;12154457;10267139;9924543;10103281;9956627;9956626;9817704;9704344;21638982;22029309;21180050;21630010;19282634;19282635;17568610;16900552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2024;"North L";;;;;;35169704;33538705;34443742;34111267;28484881;28484884;31076198;28358819;10338719;9980387;10178612;9800986;9825004;9825007;9768415;9461924;24830985;23558318;24265130;24310281;18659877;18659877;21307783;18896895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2024;"North L";;;;;;37037880;36150849;35427973;35881813;33770607;33770607;31287050;31410994;10736745;11012644;10843804;10538395;10450751;10450753;10266112;9955890;26301135;25138205;24584169;25343418;23319856;23319854;21020938;21455104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2024;"North L";;;;;;37672574;38129911;36024654;34863401;32364199;32364197;29630758;29790056;11371811;11511498;10759613;10861223;11027183;11027182;9684687;9607234;26300763;26618413;25265041;24002178;21337016;21337015;19946071;20182822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2024;"North L";;;;;;39365828;37059940;36066026;33560519;30772053;30772055;31126364;31189868;11496597;10937633;10951384;10246310;9905543;9905544;10247744;10374040;27869231;26122307;25114642;23314209;20866510;20866511;20878620;20815828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2024;"North L";;;;;;37582056;35843780;34721911;34721912;33786980;33786977;34991775;35774314;10932054;10857700;9968772;9968772;10550015;10550014;10911103;11199187;26650002;24986080;24753139;24753140;23236965;23236963;24080672;24575127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2024;"North L";;;;;;35123181;35795571;35795573;35289491;36224580;36224581;35897974;36171697;10713765;9611996;9611998;9576389;10228834;10228832;11021628;11370969;24409416;26183575;26183575;25713102;25995746;25995749;24876346;24800728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2024;"North L";;;;;;31409395;31409394;30415821;29453102;31411787;31411786;33169143;31987566;8631191;8631190;8756432;9267864;9740859;9740860;10135241;10326045;22778204;22778204;21659389;20185238;21670928;21670926;23033902;21661521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2024;"North L";;;;;;29148358;29903424;31156256;28143918;31495063;31495068;32485960;30758736;8523964;8832692;8967143;9256193;9928365;9928368;10264395;10044624;20624394;21070732;22189113;18887725;21566698;21566700;22221565;20714112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2024;"North L";;;;;;29470233;30230930;29187027;31803937;32527774;32527771;31051337;30849034;9420621;9824412;9894377;10360877;10511374;10511374;10858719;10952616;20049612;20406518;19292650;21443060;22016400;22016397;20192618;19896418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2024;"North L";;;;;;28895307;29841643;30714449;31631226;30507751;30507750;30349967;29195489;9841624;10384253;10264725;11258214;10990760;10990759;11026389;9623606;19053683;19457390;20449724;20373012;19516991;19516991;19323578;19571883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2024;"North L";;;;;;30436845;33366872;32640699;33185732;32820066;32820068;32599288;33356918;10353677;10672756;11176618;11391944;11333024;11333026;10668702;10876835;20083168;22694116;21464081;21793788;21487042;21487042;21930586;22480083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2024;"North L";;;;;;35027009;37452257;40106562;39281625;38121899;38121903;37550282;37998087;10761868;11340357;11393281;11478526;10852678;10852678;11101013;11496739;24265141;26111900;28713281;27803099;27269221;27269225;26449269;26501348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2024;"North L";;;;;;45865969;48167829;43640785;43956218;41807315;41807316;41823096;41730184;11176523;11591876;10914788;11161483;10679764;10679764;11135519;11301694;34689446;36575953;32725997;32794735;31127551;31127552;30687577;30428490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2024;"North L";;;;;;45533558;42367175;42607453;40480814;42456191;42456187;44459862;41803027;10635657;10176699;10286979;10059771;10576352;10576351;9867528;9891180;34897901;32190476;32320474;30421043;31879839;31879836;34592334;31911847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2024;"North L";;;;;;39301476;38494044;43334569;45021507;44830264;44830267;43209592;42288217;10146253;10169801;10409573;10777803;9981430;9981432;10130104;10185186;29155223;28324243;32924996;34243704;34848834;34848835;33079488;32103031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2024;"North L";;;;;;37584982;43282762;41679066;44247164;42577884;42577887;40084707;40725170;10745154;11274604;11447451;11255317;11105694;11105694;6928185;6745132;26839828;32008158;30231615;32991847;31472190;31472193;33156522;33980038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2024;"North L";;;;;;39390349;36660033;37474910;41086629;35334058;35334059;32144118;31181469;11390060;11322499;10810555;11269525;7245964;7245964;6575171;6388604;28000289;25337534;26664355;29817104;28088094;28088095;25568947;24792865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2024;"North L";;;;;;33394532;33772665;34803208;28803449;28455820;28455818;26002115;24281666;10911688;10391652;10826847;6333171;6517685;6517685;6378443;6097076;22482844;23381013;23976361;22470278;21938135;21938133;19623672;18184590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2024;"North L";;;;;;31810112;33191297;26617713;29152044;23490030;23490030;22412426;21890848;10487238;10901924;6229827;6257174;6349030;6349031;6230061;6082250;21322874;22289373;20387886;22894870;17141000;17140999;16182365;15808598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2024;"North L";;;;;;31636791;26058095;26774211;25161122;25180185;25180184;21680153;24109221;10807090;6217296;6111873;6084919;5983768;5983768;5528174;6150923;20829701;19840799;20662338;19076203;19196417;19196416;16151979;17958298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2024;"North L";;;;;;23862208;23845424;21743038;24042645;24424924;24424926;23094683;22680768;5374211;5179195;5305532;5389608;5083592;5083592;5297491;5381798;18487997;18666229;16437506;18653037;19341332;19341334;17797192;17298970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2024;"North L";;;;;;23436540;23248745;23261352;21963306;22188534;22188534;23742296;22231516;5129745;5124333;5371472;5223059;5194858;5194858;5685407;5392095;18306795;18124412;17889880;16740247;16993676;16993676;18056889;16839421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2024;"North L";;;;;;28901741;29225905;24239866;27416988;29195087;29195089;29732092;28713847;6396073;6563830;6271401;6275452;6524367;6524367;6293643;6328628;22505668;22662075;17968465;21141536;22670720;22670722;23438449;22385219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2024;"North L";;;;;;30006893;26633936;30749576;29915885;33713049;33713049;31292855;31559737;6645917;6344925;6730201;6739232;6650026;6650025;6615654;6495428;23360976;20289011;24019375;23176653;27063023;27063024;24677201;25064309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2024;"North L";;;;;;29546387;30771247;29920182;32629427;32505084;32505083;33821490;32887742;6160495;6405686;6715553;6527471;6683729;6683728;6893886;6342520;23385892;24365561;23204629;26101956;25821355;25821355;26927604;26545222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2024;"North L";;;;;;30741810;29073855;31450748;30093908;32103101;32103100;33794307;34283559;6379804;6681653;6637837;6548610;7202982;7202982;6657240;6469768;24362006;22392202;24812911;23545298;24900119;24900118;27137067;27813791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2024;"North L";;;;;;29248447;32171444;31044727;30042800;28045135;28045135;27428677;26726133;6471581;6195360;6303343;6258823;6207167;6207168;6213020;6024236;22776866;25976084;24741384;23783977;21837968;21837967;21215657;20701897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2024;"North L";;;;;;33863275;34485477;29691317;24286014;22182921;22182921;21316633;21733942;5852046;6043149;5671747;5516452;5617719;5617719;5681910;5357936;28011229;28442328;24019570;18769562;16565202;16565202;15634723;16376006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2024;"North L";;;;;;33735623;29165108;24325823;25680986;21358010;21358011;21328637;22201769;5764388;5610934;5425302;5602194;5195180;5195180;5443855;5617810;27971235;23554174;18900521;20078792;16162830;16162831;15884782;16583959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/2024;"North L";;;;;;35275718;30038113;31306945;28129301;27439723;27439721;28582368;29564945;6639589;6376505;6367960;6481067;6400203;6400203;6629256;6720777;28636129;23661608;24938985;21648234;21039520;21039518;21953112;22844168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2024;"North L";;;;;;33508011;33287845;30024474;29067845;32278301;32278301;31125252;31539600;6396274;6548904;6732501;6664286;6764288;6764289;6780787;7140967;27111737;26738941;23291973;22403559;25514013;25514012;24344465;24398633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2024;"North L";;;;;;37432973;32295419;29969385;31502837;32115401;32115399;30286834;30862884;6668690;6762924;6807598;7368263;6841346;6841346;6785063;7131070;30764283;25532495;23161787;24134574;25274055;25274053;23501771;23731814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2024;"North L";;;;;;34114270;31589785;32124278;34157913;36243589;36243590;29717868;30505384;6472141;6728398;7033151;6780882;6849615;6849617;6762298;7118806;27642129;24861387;25091127;27377031;29393974;29393973;22955570;23386578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2024;"North L";;;;;;34301304;32244446;32222241;32121671;30077209;30077213;32174844;31053410;5960749;6118102;5937163;6149301;6080525;6080526;5611892;5731735;28340555;26126344;26285078;25972370;23996684;23996687;26562952;25321675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/11/2024;"North L";;;;;;36099006;35501386;36027411;31524108;30795374;30795374;32101008;30364055;6190064;5800501;6048939;5872856;5498895;5498895;6045407;5973640;29908942;29700885;29978472;25651252;25296479;25296479;26055601;24390415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2024;"North L";;;;;;40147699;41169840;34665888;31377292;34708966;34708966;33120007;32825321;6371716;6535875;5965759;5840211;6344911;6344911;6180497;6250985;33775983;34633965;28700129;25537081;28364055;28364055;26939510;26574336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2024;"North L";;;;;;46967637;42530837;38547297;40658022;44931458;44931460;44283302;44639170;8062354;7505786;6867774;7280187;7484145;7484144;8067398;8060019;38905283;35025051;31679523;33377835;37447313;37447316;36215904;36579151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2024;"North L";;;;;;46472799;38963732;42070092;39899996;44274243;44274245;47728307;49602344;7956415;7233650;7628428;7323386;8179267;8179266;7780241;8200453;38516384;31730082;34441664;32576610;36094976;36094979;39948066;41401891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2024;"North L";;;;;;37108376;42115804;40430211;43114993;49442668;49442670;49019771;46063806;7419538;7657386;7398509;8063397;7813838;7813838;8349408;8251444;29688838;34458418;33031702;35051596;41628830;41628832;40670363;37812362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2024;"North L";;;;;;44161673;42429864;45209827;46468344;53705325;53705327;50142795;49338524;7894183;7774932;7936904;7782486;8291850;8291849;8181956;8444945;36267490;34654932;37272923;38685858;45413475;45413478;41960839;40893579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2024;"North L";;;;;;41956907;43328950;43331548;50844501;56916248;56916252;55626519;54951902;7472151;7348365;7265348;7718754;7861044;7861045;8803467;8591219;34484756;35980585;36066200;43125747;49055204;49055207;46823052;46360683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2024;"North L";;;;;;37038672;39760959;44490956;48072765;50362997;50362999;49094710;46849542;6387681;6561419;6595800;6535579;6938816;6938816;7151607;6802978;30650991;33199540;37895156;41537186;43424181;43424183;41943103;40046564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2024;"North L";;;;;;41327155;42712888;41739189;47130551;47149538;47149542;44539694;43590082;6694846;6392810;6512588;6945927;6481900;6481900;6568167;6705777;34632309;36320078;35226601;40184624;40667638;40667642;37971527;36884305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2024;"North L";;;;;;45039866;44513144;47902675;50440933;46406227;46406227;43498841;43523870;7205294;7053805;7608674;7259018;6974174;6974174;7077685;6931624;37834572;37459339;40294001;43181915;39432053;39432053;36421156;36592246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2024;"North L";;;;;;52337697;56340164;57569857;53444923;53768302;53768301;53611369;53121294;8307468;8883847;8670439;8264984;8281949;8281947;8536926;8741377;44030229;47456317;48899418;45179939;45486353;45486354;45074443;44379917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2024;"North L";;;;;;59619542;60271773;58455128;54533555;58365095;58365093;53832024;52731780;9162034;8862826;9014850;8598199;8725591;8725591;8728440;8547472;50457508;51408947;49440278;45935356;49639504;49639502;45103584;44184308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2024;"North L";;;;;;62747237;58634763;52825010;54441675;52053373;52053376;48505701;50185296;9062380;8851348;8441708;8690617;8436979;8436980;8280180;8220014;53684857;49783415;44383302;45751058;43616394;43616396;40225521;41965282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2024;"North L";;;;;;57867226;53857214;54895280;56213352;51034989;51034987;50816097;51261145;8465317;8237371;8230842;8176744;7827228;7827227;8179726;8403403;49401909;45619843;46664438;48036608;43207761;43207760;42636371;42857742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2024;"North L";;;;;;51734069;52462424;52469951;50784772;50592869;50592869;52472957;50262539;6843141;6959090;6843045;7066017;6999767;6999765;8235483;7569192;44890928;45503334;45626906;43718755;43593102;43593104;44237474;42693347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2024;"North L";;;;;;52060719;54973298;53697858;53100808;51302267;51302269;50370463;50144356;6828123;7101109;7041652;7194332;7440125;7440125;7222369;7167237;45232596;47872189;46656206;45906476;43862142;43862144;43148094;42977119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2024;"North L";;;;;;62362724;63123925;57140997;53367746;54316719;54316721;56228332;55844564;8619331;8410108;8244890;9151088;8169025;8169026;8854139;8803281;53743393;54713817;48896107;44216658;46147694;46147695;47374193;47041283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2024;"North L";;;;;;74261737;61223786;60455712;58974751;59905730;59905730;56719581;59159494;9691894;8777822;9451477;9074864;9401506;9401505;8169209;8225799;64569843;52445964;51004235;49899887;50504224;50504225;48550372;50933695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
