Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
25/01/2021;"North L";;;;;;209585924;211896632;216580398;208025090;208457823;210093275;210107453;209526977;36556500;35505554;35957337;35505826;36277323;36403082;36891421;36055171;173029424;176391078;180623061;172519264;172180500;173690193;173216032;173471806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2021;"North L";;;;;;211383654;211021657;206134437;210557496;211075945;210073864;212888598;216685963;35903532;35988405;35694983;36374551;37301254;36630571;37299081;36493228;175480122;175033252;170439454;174182945;173774691;173443293;175589517;180192735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/2021;"North L";;;;;;193719006;191567728;202902125;198400049;192363760;194703712;197432900;189799108;35205606;35002856;35969094;36944585;36855415;35936110;34177834;33734995;158513400;156564872;166933031;161455464;155508345;158767602;163255066;156064113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/01/2021;"North L";;;;;;171707693;179947691;178229999;175753931;165518723;161323673;159556911;156275698;34143679;34883715;36020863;35702134;33638265;33982930;32137083;31760915;137564014;145063976;142209136;140051797;131880458;127340743;127419828;124514783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2021;"North L";;;;;;159875391;171313593;162070635;156636995;157314788;155022815;151403231;150680355;32663245;34259491;33594612;33281317;31830146;31847865;30406186;29351485;127212146;137054102;128476023;123355678;125484642;123174950;120997045;121328870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2021;"North L";;;;;;181364363;176194845;145512286;174565788;178112177;176454267;162694970;160020981;32793848;32315281;30363282;30767001;28834609;28350166;27190091;27110778;148570515;143879564;115149004;143798787;149277568;148104101;135504879;132910203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2021;"North L";;;;;;198524210;179211581;191109313;187651732;173272298;175939329;176113030;174405438;33413162;32376150;31808990;30781992;27616683;27894373;27473601;27845755;165111048;146835431;159300323;156869740;145655615;148044956;148639429;146559683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2021;"North L";;;;;;192848500;204395887;200071529;185520684;189261743;187334644;180423218;178032347;36644728;36100128;35337725;33374986;32318222;32093614;31132711;30344563;156203772;168295759;164733804;152145698;156943521;155241030;149290507;147687784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2021;"North L";;;;;;191818185;188867486;161152366;164994737;160529375;159414841;154164999;152434773;35784116;34834456;32682294;32899879;32080839;31258615;28712431;28930065;156034069;154033030;128470072;132094858;128448536;128156226;125452568;123504708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2021;"North L";;;;;;166272102;157771897;165312555;156446059;156316525;152614047;149487290;149706102;34121726;32989218;33425416;33532120;30399982;30595015;29299148;29687986;132150376;124782679;131887139;122913939;125916543;122019032;120188142;120018116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2021;"North L";;;;;;164829090;165001247;160911596;162677329;161728573;164060929;164636893;161494018;32792212;33319583;33281148;32363360;30636942;31238449;30499540;30429014;132036878;131681664;127630448;130313969;131091631;132822480;134137353;131065004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2021;"North L";;;;;;170406084;165793079;155696160;150601570;161288037;155805299;153327990;147782584;32077887;31923298;30278186;29152276;30963621;30424606;29620244;29039834;138328197;133869781;125417974;121449294;130324416;125380693;123707746;118742750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2021;"North L";;;;;;168230791;162117379;152373214;153530836;156693917;154935259;149541017;149706894;29457788;28343921;27330515;27639112;27990382;27377379;27420345;27467052;138773003;133773458;125042699;125891724;128703535;127557880;122120672;122239842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2021;"North L";;;;;;195681036;177654558;184864916;199767386;210364175;211106549;201779544;198845396;30212471;28942594;29559487;29331367;28872884;28992201;28203557;29190059;165468565;148711964;155305429;170436019;181491291;182114348;173575987;169655337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2021;"North L";;;;;;213786663;215495680;229664935;241849372;248327188;249066978;252636666;247983602;33578010;33814109;33433081;33173818;34183633;33982807;35363349;34272946;180208653;181681571;196231854;208675554;214143555;215084171;217273317;213710656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2021;"North L";;;;;;237804501;248415852;254141460;269194112;280592704;274225814;266242532;265306223;34985123;34466645;34053611;34716538;38229447;36898227;34446254;34403641;202819378;213949207;220087849;234477574;242363257;237327587;231796278;230902582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2021;"North L";;;;;;253976930;264771762;267353792;268203118;276623221;276627904;269737748;266375252;35466868;35618171;35482361;36449398;36485329;36238306;35537502;35494687;218510062;229153591;231871431;231753720;240137892;240389598;234200246;230880565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2021;"North L";;;;;;262203111;265689290;265171268;265944937;273448186;271950987;260893444;259318048;35628812;36082691;36696667;36175700;38775838;37788636;36052758;35012489;226574299;229606599;228474601;229769237;234672348;234162351;224840686;224305559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2021;"North L";;;;;;255701751;255612727;264779492;257278343;270048636;269825122;265496838;264614683;34469176;35159901;34989539;34883679;36341956;35317601;35925039;34854401;221232575;220452826;229789953;222394664;233706680;234507521;229571799;229760282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2021;"North L";;;;;;245724663;243868394;247490583;243824750;253460978;254766166;246596881;242211275;32235884;31545101;32344217;32059643;32468057;32285472;32306147;31333201;213488779;212323293;215146366;211765107;220992921;222480694;214290734;210878074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2021;"North L";;;;;;224886391;210034959;219128544;221589221;230236944;231232625;221496277;226373520;31174256;31353400;31922060;31411400;31624205;31228363;30333037;30754152;193712135;178681559;187206484;190177821;198612739;200004262;191163240;195619368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2021;"North L";;;;;;200090712;195372209;203179038;206796211;205386094;210406466;208773573;205237770;34623278;34525660;34488485;34600214;34243749;34225229;32798038;31843289;165467434;160846549;168690553;172195997;171142345;176181237;175975535;173394481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2021;"North L";;;;;;184580357;175400836;193669647;184998669;180809864;179490670;169630563;170703727;34549010;33896183;34827583;34014226;34043563;33252780;30338311;30236410;150031347;141504653;158842064;150984443;146766301;146237890;139292252;140467317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2021;"North L";;;;;;173107729;179715982;180266004;177480599;163543899;163402768;156626657;153921006;34427756;34518737;34253900;34352061;31183927;30807610;30219328;30177311;138679973;145197245;146012104;143128538;132359972;132595158;126407329;123743695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2021;"North L";;;;;;171034447;177558488;181326633;173123052;163720190;160201577;161993136;165628018;33772842;34047064;34949903;33184913;31474264;31148737;30237680;30599348;137261605;143511424;146376730;139938139;132245926;129052840;131755456;135028670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2021;"North L";;;;;;164822866;172482180;175790052;166275974;162356642;161868056;162190632;154079963;32235780;33227807;32374091;31310816;30413909;30057995;29074711;28285009;132587086;139254373;143415961;134965158;131942733;131810061;133115921;125794954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2021;"North L";;;;;;131580964;130624222;126412388;122452974;124407053;120720751;117220645;114433914;28517481;27343971;26950022;26741002;25982288;24570715;25817263;25244422;103063483;103280251;99462366;95711972;98424765;96150036;91403382;89189492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2021;"North L";;;;;;116914269;111907277;114714334;114714336;116025721;115116314;109971552;107322458;27156430;26709361;26885369;26885368;24857674;23848187;24959522;25330219;89757839;85197916;87828965;87828968;91168047;91268127;85012030;81992239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2021;"North L";;;;;;126729392;127323187;127323178;121081956;124291019;126379084;122273784;119255492;30302251;30115973;30115972;28654532;27851990;28139615;28149737;28229309;96427141;97207214;97207206;92427424;96439029;98239469;94124047;91026183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2021;"North L";;;;;;119722536;119722530;115513943;118574867;117708257;115982864;110276080;107428102;29439354;29439354;28547682;28358092;29014969;28939645;29115972;29021408;90283182;90283176;86966261;90216775;88693288;87043219;81160108;78406694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/2021;"North L";;;;;;114918759;109164924;112444621;113136434;110208266;108353998;105844793;101791446;29363660;28508999;28086620;28944120;29233874;28448579;29957525;29181751;85555099;80655925;84358001;84192314;80974392;79905419;75887268;72609695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/02/2021;"North L";;;;;;116202285;119775906;123188262;126618928;119390039;115764446;112028464;109115914;28941332;29050846;29500390;29429464;29580927;29285230;29244315;28109464;87260953;90725060;93687872;97189464;89809112;86479216;82784149;81006450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2021;"North L";;;;;;125375333;130929465;139562777;135170050;131215374;132842860;129222304;129772979;27141473;27961710;28032352;28239170;28964216;27932139;29529010;29105840;98233860;102967755;111530425;106930880;102251158;104910721;99693294;100667139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2021;"North L";;;;;;135337785;133997874;131410895;132726185;137218159;137674210;138200938;138626024;24906466;24565596;24784466;24538522;26225218;26220525;26025068;26579968;110431319;109432278;106626429;108187663;110992941;111453685;112175870;112046056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2021;"North L";;;;;;139570089;133906002;129662056;132678834;140444650;140178331;137020797;135300881;24937613;24942454;24182160;24128469;25636576;26061490;26876300;27027397;114632476;108963548;105479896;108550365;114808074;114116841;110144497;108273484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2021;"North L";;;;;;150715914;143815845;154697363;143849542;151357614;150794523;146657815;148229200;31230151;30117690;29898600;29846133;30990474;30733678;29555490;29540138;119485763;113698155;124798763;114003409;120367140;120060845;117102325;118689062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2021;"North L";;;;;;139220049;139626688;137629115;138741656;139354884;138358758;137947234;136733239;30817384;30257264;30423784;30607470;30455771;29610351;28890135;28891102;108402665;109369424;107205331;108134186;108899113;108748407;109057099;107842137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/03/2021;"North L";;;;;;134218793;126209480;130744282;129865878;130212181;128384993;127917407;124436269;30493787;30464066;30598809;30866754;29587469;29288828;29242191;28708465;103725006;95745414;100145473;98999124;100624712;99096165;98675216;95727804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
