Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
14/12/2023;"North L";;;;;;98348520;102748336;95612206;96579179;94102808;94102816;90915735;90279152;16811579;17414380;16483992;16477757;15721254;15721253;15147449;14888325;81536941;85333956;79128214;80101422;78381554;78381563;75768286;75390827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2023;"North L";;;;;;91912402;95125642;90846337;89473108;90982315;90982313;85829588;84949759;15153942;15743428;14893924;14516424;14840077;14840076;13582769;13975374;76758460;79382214;75952413;74956684;76142238;76142237;72246819;70974385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/12/2023;"North L";;;;;;85329712;79951257;79043969;83711350;79282004;79282005;76623795;76498869;13291559;12774929;13000641;13590302;12331728;12331728;12457433;12744601;72038153;67176328;66043328;70121048;66950276;66950277;64166362;63754268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/2023;"North L";;;;;;79308319;79938894;85747944;87793007;84176554;84176559;83531285;82964602;11488932;12266165;12901102;12271408;12589417;12589418;12972538;12529033;67819387;67672729;72846842;75521599;71587137;71587141;70558747;70435569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2023;"North L";;;;;;90285773;87203834;90018418;94643232;94563628;94563630;99268385;104404807;13089987;14259891;12402158;14499875;14483757;14483756;14589830;14633298;77195786;72943943;77616260;80143357;80079871;80079874;84678555;89771509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2023;"North L";;;;;;87341026;84042812;89234092;90310680;94405478;94405478;96106390;96789073;14248630;12497846;13888943;14162088;14533218;14533216;13979404;13829680;73092396;71544966;75345149;76148592;79872260;79872262;82126986;82959393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2023;"North L";;;;;;82697825;88131480;86954734;85469268;88259644;88259649;93460631;91261691;11764693;13356694;13035918;13091980;13269794;13269795;14264496;13672836;70933132;74774786;73918816;72377288;74989850;74989854;79196135;77588855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2023;"North L";;;;;;81565230;82271882;81023764;81272222;80991661;80991665;77361647;78151036;12491883;12695177;12318592;12240780;13708789;13708792;12220002;11906193;69073347;69576705;68705172;69031442;67282872;67282873;65141645;66244843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2023;"North L";;;;;;79608781;83950691;78186259;79928175;74520269;74520265;72605525;72820608;11533425;12200079;11521357;11979892;12338703;12338700;11063964;10744593;68075356;71750612;66664902;67948283;62181566;62181565;61541561;62076015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2023;"North L";;;;;;79441021;73057130;71530038;67414126;66471806;66471803;65700966;64408012;11120962;10452165;10948298;10870400;10584236;10584234;9793309;9688098;68320059;62604965;60581740;56543726;55887570;55887569;55907657;54719914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/12/2023;"North L";;;;;;73138615;63588776;60970219;59624834;62748486;62748487;60822672;59049437;9826748;9675505;9715817;9232523;9391794;9391795;9282906;8889202;63311867;53913271;51254402;50392311;53356692;53356692;51539766;50160235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/12/2023;"North L";;;;;;69317309;67069294;63374084;64958370;66483053;66483056;61316421;57033834;10164280;10231560;9839584;9862382;10103992;10103992;8861077;8860050;59153029;56837734;53534500;55095988;56379061;56379064;52455344;48173784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2023;"North L";;;;;;78066167;73129122;73792539;76023881;71847794;71847794;68040467;65735100;11110277;10905024;11425263;11657851;10604199;10604200;9254071;9475667;66955890;62224098;62367276;64366030;61243595;61243594;58786396;56259433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2023;"North L";;;;;;78886891;76016636;78776093;75876306;73208739;73208736;69407726;69945396;11301535;11462880;12103679;11738713;10265349;10265350;9667973;9949465;67585356;64553756;66672414;64137593;62943390;62943386;59739753;59995931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/12/2023;"North L";;;;;;83872706;80728865;79295637;69251596;65825556;65825558;66850657;67584436;11836482;12163305;11607016;10008964;9468229;9468229;9596323;9768853;72036224;68565560;67688621;59242632;56357327;56357329;57254334;57815583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2023;"North L";;;;;;86147628;78329119;71186969;68008967;66347407;66347413;66683820;67930142;11317635;11088710;9409974;9366320;9354967;9354968;9182911;9498660;74829993;67240409;61776995;58642647;56992440;56992445;57500909;58431482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2023;"North L";;;;;;79741157;71922082;68275125;65390221;62687121;62687118;65866367;66190534;11019503;9255579;8383139;8301417;8727582;8727584;9149511;9365919;68721654;62666503;59891986;57088804;53959539;53959534;56716856;56824615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/12/2023;"North L";;;;;;78417160;72003176;69896787;65900853;65754425;65754427;67589892;70456774;9484690;8953519;8065360;8176263;8746930;8746929;8988258;8863557;68932470;63049657;61831427;57724590;57007495;57007498;58601634;61593217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/01/2023;GRTgaz;941774391;257995505;630561936;19547843;33669107;1254485342;1072530010;1024709671;963804808;933234863;917267957;913056522;936199293;410304528;282113085;276706034;271422461;261411787;259215469;249583345;255551625;732137253;676765360;647322431;637836933;625466537;609565200;613260373;626247755;75191560;75239230;66959003;26213073;11801647;13931828;17544595;19415381;36852001;38412335;33722203;28332341;34554892;34555460;32668209;34984532;950810377;955749482;957583627;951069248;951071248;953633469;953633469;953633469;950837248;950837248;950837248;953399469;950837248;950837248;950837248;950837248;954868554;954491247;945045330;947687029;942019187;957255779;956366748;954608080;953556276;951686246;951572792;961194884;961215074;961236211;961236211;961298791;;;;12.8
02/01/2023;GRTgaz;1233388061;303915394;841083486;54081380;34307801;1341574401;1324131782;1274054013;1219988326;1156916109;1122562436;1205869672;1233620725;315966925;308380720;294816098;291372551;284665998;280992808;295470606;301970965;884522661;877832325;857672770;822037951;791194454;760890674;818616377;834852114;102681862;104056979;92602588;72665013;47145798;46771442;54681290;53774362;38402953;33861758;28962557;33912811;33909859;33907512;37101399;43023284;1233132630;1236869480;1226787979;1227365443;1227365443;1227685011;1227685011;1227685011;;;;;;;;;;1227801011;1227801011;1221991430;1220961323;1224958708;1223582347;1225276956;1246704233;1231799137;1214937225;1214695997;1214737304;1205747900;1177826773;1190948691;1190948691;1219039740;1219835912;9.1
03/01/2023;GRTgaz;1459903672;329207856;972668243;113152619;44874954;1521638213;1434817463;1381254037;1277495639;1375987014;1383969951;1431570852;1448012020;331445312;311984250;307688180;313857430;311994434;317110003;328427787;326942988;1030269609;969779463;935523618;882753879;911122900;914976810;950588908;966816357;125983029;124554937;103902981;47701522;113672452;112683073;112858705;112682078;33940263;28498813;34139258;33182808;39197228;39200065;39695452;41570597;1424985315;1492241864;1474376690;1483550370;1483846591;1483990591;1483990591;1484366591;1484366591;1484366591;1484366591;1484366591;1484366591;1484366591;1484366591;1484392591;1485428274;1479578809;1481248790;1481504644;1481504644;1484797340;1485128660;1504745985;1492667305;1450086393;1450601181;1451761193;1451761193;1451787705;1453434694;1455249175;1455290952;1455290952;1455345710;8.7
04/01/2023;GRTgaz;1290620404;318536910;902284908;27994722;41803864;1410152029;1397326589;1315186770;1297533751;1252074888;1292328070;1294694693;1300037471;317824835;320586694;318953640;319490933;324080430;330316347;321523977;317002573;939487632;919910442;859125782;850496130;869889028;902711370;906874017;899929024;124611540;123737607;103903114;89469676;18260641;18257231;20735629;27797919;28228022;33091846;33204234;38077012;39844789;41043122;45561070;55307955;1039192963;1061188082;1320476618;1322121853;1319768287;1319468287;1321821853;1321701853;1321701853;1321701853;1321701853;1319348287;1321701853;1321701853;1321701853;1321701853;1335819912;1339419344;1339567091;1340111911;1340239911;1342186623;1337951417;1340509651;1345127414;1313964880;1314547810;1314238584;1314238584;1314351819;1314684011;1314686402;1315028627;1315797919;1315941868;12.5
05/01/2023;GRTgaz;1313529105;318571365;836294506;119738699;38924535;1392150659;1353399386;1326149854;1276644504;1351357061;1362793591;1316890819;1312589328;327618860;327958308;322860273;327408607;322763305;321261121;313278815;317173439;909988619;875799441;829391242;862468501;872707570;881968202;843664322;835739786;122204206;117058926;136876148;46646823;115373296;119045251;118520285;119487389;32338974;32582711;37022191;40120573;40512890;40519017;41427397;40188714;1202992746;1247543064;1367245689;1383732025;1381559846;1381085846;1381085846;1381085846;1381085846;1381085846;1381085846;1381085846;1381085846;1381085846;1381085846;1381085846;1384014230;1383704579;1382948579;1383085739;1383614866;1384227963;1387147572;1391056866;1380504196;1380603028;1348847563;1349337226;1351537724;1351145529;1351119895;1351744505;1351744505;1350352642;1350322556;12.2
06/01/2023;GRTgaz;1251956058;312140528;830522632;66589655;42703243;1425076973;1333422520;1313103427;1286566405;1284271699;1275860699;1274629731;1230210921;339550239;325878176;325518282;323801565;315635796;321331627;316119269;310610313;943634131;861273109;856546878;874281867;862340933;846632585;852513664;827625772;110154179;109116024;91575484;48722768;65742334;67335499;68636053;66637021;31738424;37155211;39462783;39760205;40552636;40560988;37360745;25337815;1277025478;1223457129;1255231441;1305426215;1305426215;1305426215;1305426215;1304878215;1304878215;1304878215;1304878215;1304878215;1304878215;1304878215;1304878215;1304913503;1299163503;1301055474;1301055474;1300776474;1305348444;1303816236;1298268538;1299803514;1297939447;1296776956;1278896225;1278247962;1278296355;1278296355;1278773927;1277795157;1277795157;1277877338;1278225486;11.5
07/01/2023;GRTgaz;1152425963;295384445;800018250;17555126;39468142;1264874431;1273702840;1210015971;1184343623;1183058633;1182362953;1154251649;1126355760;316569509;313796838;313292569;299378406;300613933;307227678;296973219;293249421;817087442;827052593;845023010;829041372;821012327;816693885;806941791;798745920;94730411;94000155;12722441;16115970;19324112;16339364;16782090;17324679;36487069;38853254;38977951;39807875;42108261;42102026;33554549;17035740;1268247449;1174802934;1183624716;1175930564;1178571470;1178687382;1178687382;1178251382;1178251382;1177401382;1177401382;1177401382;1177401382;1177401382;1177401382;1177401382;1176280477;1176919202;1176959645;1176672677;1177246826;1172467214;1170933586;1185444162;1183475196;1183723169;1183739506;1183991745;1183991745;1183720559;1183760951;1184065074;1184065074;1184144114;1184160071;10
08/01/2023;GRTgaz;1225365925;300628590;864353163;18705436;41678736;1348864267;1257816596;1229850846;1234854663;1215202558;1167700485;1215217073;1196502022;312774167;311541741;308629563;310506333;303366786;297140933;303033283;300425034;903249511;885581847;869082535;869123349;857035786;815469599;861404867;858487572;93854418;21625613;12588395;13912746;15894879;16195285;16893542;18795331;38986171;39067395;39550353;41312235;38905107;38894668;33885381;18794085;1210549195;1207823527;1208930170;1204566988;1204566988;1204566988;1204656319;1204334319;1204334319;1204334319;1204334319;1204334319;1204334319;1204334319;1204334319;1204334319;1187884319;1188427854;1188496222;1186725699;1187359387;1207077369;1208285913;1207631278;1225859339;1227486053;1228882435;1228938288;1228670819;1228752259;1228791811;1229333247;1229372839;1230116941;1230137868;8.7
09/01/2023;GRTgaz;1580446688;330841019;1112812728;81882748;54910193;1421251186;1438330474;1464573454;1452371478;1507627115;1472791381;1520786469;1572426969;332365439;334420736;340927289;334784101;335471982;332000528;328706852;327987562;977534689;992409924;1030950518;1039054209;1044458368;1012345372;1067873518;1104271883;72195758;72103427;51265880;40179381;81689838;82454601;79736424;81467276;39155300;39396387;41429767;38353787;46006927;45990880;44469675;58700248;1456271915;1503448149;1501106840;1503204840;1503299728;1503299728;1503299728;1503981728;1503981728;1504104901;1504104901;1504104901;1504104901;1504104901;1504104901;1504104901;1492814892;1495623758;1495291615;1497740163;1496696191;1494402566;1492527275;1494769229;1519381782;1545170286;1511918841;1513461888;1511361888;1511046592;1510812150;1510779679;1510858385;1510750872;1510536159;6.9
10/01/2023;GRTgaz;1521654552;328520086;1078496978;62228641;52408847;1394170017;1403000139;1385506561;1400496786;1461533615;1525236507;1534614852;1517156929;333134849;336825194;336458707;337604258;331446349;335816916;334114991;327423768;945047715;948222700;956489457;983019918;1013915030;1073312507;1085227428;1074061789;76292800;76263727;54343124;34517348;62625009;62554240;61734230;63112892;39694653;41688518;38215273;45355262;53547227;53552844;53538203;52558480;1338732143;1351777318;1444545153;1483829768;1483829768;1483829768;1483829768;1484326768;1484326768;1484326768;1484326768;1484326768;1484326768;1484326768;1484326768;1484366642;1511395523;1508488265;1508556959;1507894426;1503496823;1520124950;1521169904;1535291856;1540971057;1522094927;1534452138;1534693790;1534732740;1534221901;1534221901;1534340784;1534148784;1534624728;1534910522;8.9
11/01/2023;GRTgaz;1390502062;325040213;989291591;27026003;49144255;1397172606;1398966049;1398401699;1472638580;1377783381;1390752142;1381192488;1389635381;344427817;340185796;338319948;335335038;330910811;330833423;324631348;323576461;941585038;950199561;965730530;986519060;972764252;985258607;981962437;986781368;70171721;70260358;49474670;98073385;24646632;25197273;25622514;26742560;40988030;38320334;44876551;52711097;49461686;49462839;48976189;52534992;1381730529;1370584775;1407985527;1415510771;1415510771;1414410771;1414555206;1415025206;1415025206;1415025206;1415025206;1415025206;1415025206;1415025206;1415025206;1415025206;1415872244;1413468805;1413791852;1414460913;1414407135;1415160272;1413763860;1413299688;1413896306;1417043349;1408037158;1408057134;1411655473;1406530747;1406527300;1406900928;1406958160;1407196115;1407178932;10.3
12/01/2023;GRTgaz;1370378524;329391239;970476849;21481604;49028832;1396430232;1410068653;1444794044;1375357024;1330505717;1351762406;1370389201;1363119745;338604997;338941083;336728067;337041721;323740444;330111649;328856612;327625154;949662248;955724536;946524516;961332365;953685577;953201545;973925912;968133143;70830332;70487849;109893004;28427194;22249010;22123953;21571583;21375178;37332655;44915185;51648457;48555744;30830686;46325259;46035094;45986270;1290359288;1299115809;1326096032;1351826435;1351608435;1350408435;1347573435;1347342435;1347342435;1347342435;1347342435;1347342435;1347342435;1347342435;1347342413;1347342413;1349717905;1352582677;1352582677;1354097187;1354097187;1354308866;1352585383;1352750410;1357860138;1356073494;1347814149;1347980130;1348058589;1348124655;1348202347;1349732311;1349871120;1348380379;1348190372;10.9
13/01/2023;GRTgaz;1374505127;328307678;965598185;33814514;46784750;1355259515;1349429069;1376048428;1352187898;1333044593;1366244496;1362796722;1375822133;330448793;331845112;337003490;327405565;326662866;337583213;331366477;328050807;913382914;898591930;942084849;957453401;954334979;959310323;952702692;963951107;67140273;67185716;48934418;22173252;22504274;23722039;30899505;33762559;44287535;51806311;48025671;45155680;29542474;45628921;47828048;50057660;1336205810;1338739503;1338736935;1348312807;1348312807;1348441849;1348441849;1348441849;1348441849;1348441849;1347997849;1347977849;1347977849;1347977849;1347977849;1347977849;1349866997;1351300250;1351810601;1350352616;1350977554;1350996697;1351866618;1354541289;1370135440;1378551994;1368033224;1367571738;1367611379;1367711043;1368043339;1367622932;1369311455;1370639129;1370702751;9.2
14/01/2023;GRTgaz;1238976903;304038172;878949521;12865932;43123278;1240133184;1244933774;1280841387;1263146850;1240704069;1267733066;1257232721;1241704619;317860522;312680121;314249162;317763694;315466457;321654258;311862886;305472710;843991222;856684380;905739686;886163494;870666816;891702383;890200049;879668621;27070827;28309982;16147454;14453923;12260455;12033602;12246137;12858505;51210613;47259291;44705085;44765739;42310341;42342823;42923649;43704783;1265518422;1276625252;1244812688;1243234476;1243234476;1243234476;1243234476;1243442476;1243442476;1243442476;1243442476;1243442476;1243442476;1243442433;1243442433;1243442433;1243442433;1250418423;1250464423;1250739088;1250739088;1249912561;1262611410;1262920894;1262212892;1259533049;1259422793;1259509467;1258788121;1258845855;1258474572;1258032081;1258622436;1258632510;1258700508;9.9
15/01/2023;GRTgaz;1403446927;316715523;1012910264;22170309;51650831;1359520576;1419124133;1425660911;1427026346;1370664784;1321810368;1373257857;1390162857;319897366;318587372;325452603;329997875;312429652;311966088;316781358;315857330;961597666;1024993796;1036464552;1040018132;998476231;950729912;993481009;1000833812;30751486;30619162;19079811;15640463;17170346;16559662;17874703;21859488;47274058;44923803;44663945;41369876;42588555;42554706;45120787;51612227;1403112310;1402744713;1382908350;1382440309;1382628309;1382628309;1382027309;1381779309;1380773294;1380773294;1380773294;1380773294;1380773294;1380773294;1380773294;1380795316;1360762316;1361460218;1366041179;1366081519;1366191942;1364895633;1363314603;1378931488;1380080902;1380667454;1382101127;1382213643;1382747392;1382769388;1382761059;1383412296;1383412296;1386448321;1386270602;7
16/01/2023;GRTgaz;1852181401;354558776;1262030566;173084013;62508046;1713303413;1783271702;1782463941;1726266210;1713705581;1689165835;1801133639;1838267189;350272172;365939926;362128176;345832585;351446519;343578256;350219239;354797187;1220352553;1274718452;1257613794;1213520965;1178400428;1161174715;1231714951;1257300608;97293181;97449015;120795703;124167881;130980330;131554531;164420177;169559509;45385507;45164309;41926268;42744779;52878304;52858333;54779272;56609885;1838210877;1792633668;1778814859;1766898481;1766243481;1766243481;1766243481;1764151359;1764151359;1764151359;1764151359;1764151359;1764151359;1764151359;1764151359;1764151359;1757588143;1752205792;1754777562;1754550418;1753980770;1778884529;1772054281;1775230109;1815417101;1815867590;1803142212;1802827095;1803531761;1803113683;1804037145;1805780812;1805780812;1806075528;1806636355;4.4
17/01/2023;GRTgaz;2043307910;358725987;1382082018;233928482;68571423;1852095256;1866830695;1927986174;1930818285;1971938770;1969226175;2036726511;2034617276;374083303;373776411;347440454;361386824;359354009;367994454;361995980;358369748;1331910921;1350499331;1333964372;1299578705;1332304927;1318005874;1369041442;1377251725;100562982;100416194;203367916;217612707;221738525;221577906;253998546;232702037;45538050;42138759;43213432;52240049;58541309;61647941;51690543;66293766;1534107238;1688866394;2009806331;2034363120;2040753449;2040753449;2040753449;2040248449;2040248449;2034183660;2037303660;2037303660;2037303660;2037303660;2043056645;2043056645;2039356193;2038922668;2034798628;2034615083;2035565959;2063513769;2069213253;2089595684;2088142154;2087433306;2086896259;2071018076;2066957645;2067090629;2066439853;2066066675;2066066675;2065867060;2065955265;2.6
18/01/2023;GRTgaz;2081068953;360848626;1455707008;193913951;70599368;1961907824;1911589080;2010854718;2038639861;2041457824;2009161489;2051591799;2076069747;370527648;340699381;349943566;357334141;356436784;344192280;349097017;360000359;1447318571;1426239537;1387636365;1397958807;1424023917;1409882016;1436814821;1452717025;101727486;100685076;220726218;222019537;199080480;193732996;202556553;197696699;42334119;43965086;52548569;61327376;61916643;61354197;63123408;65655664;1901754128;1978563927;1949227813;2001338499;2001338499;2001466237;2001466237;2076368956;2076368956;2076368956;2076368956;2076368956;2076368956;2076368956;2076368956;2076368956;2071591779;2063698204;2030961770;2039587240;2044187653;2036991284;2040155050;2041643989;2074486525;2087532080;2084057961;2067067527;2067067527;2067067527;2068103743;2067052035;2067052104;2067052104;2067002319;2.5
19/01/2023;GRTgaz;2106361799;354153922;1506553309;175128851;70525717;1903002434;1934654108;2043366558;2032078391;2044650111;2033945319;2099129556;2099161714;323676870;349768122;342776481;331686614;349260522;346815788;356022132;353620037;1434898783;1431677219;1412444743;1444319569;1475816537;1468185727;1496099132;1500136634;100409762;100485307;227491767;195329949;157721474;157082781;181495049;174528445;44017019;52723460;60653567;60742259;61851578;61861023;65513243;70876598;1634344871;1861700733;2051404105;2105824144;2105824144;2105824144;2105824144;2105760144;2105760144;2105760144;2105760144;2105760144;2105760144;2105760144;2105760144;2105760190;2103557776;2107022805;2105569294;2108441886;2108441886;2104838371;2109948225;2124750734;2123329695;2127192624;2110831683;2092980513;2092473821;2092473821;2092474796;2092361904;2092722862;2092746600;2092698901;1.9
20/01/2023;GRTgaz;2153030054;357075569;1460482125;267394365;68077995;1898129213;1879362632;2062545675;2023261701;2104494931;2143529500;2131172147;2146324331;337901436;330596818;320182625;327961400;345684659;340892599;349702902;358244344;1416303720;1396737851;1451268152;1430545092;1478408827;1501728815;1464596868;1456533123;91440543;91370330;230668575;203979015;218522154;239033486;253426199;266243091;52483514;60657633;60426323;60776194;61879291;61874600;63446178;65303773;1832274597;1859979241;1947287955;2142713741;2143345078;2143345078;2143345078;2143345078;2143345078;2158455937;2158455937;2163513768;;2162499379;2162349176;2161995489;2172177202;2165366419;2165522994;2167337244;2164296567;2173566837;2157074958;2163108920;2148370206;2149075571;2149830626;2147506749;2147621184;2147865613;2147151963;2147306605;2146631605;2146631605;2146587636;
21/01/2023;GRTgaz;2095406287;342791243;1433167775;250589167;68858102;1774396310;1877360294;1969880259;1997419870;2056351694;2034624207;2045701332;2084567315;318374207;316749940;307951765;312717703;329099311;330849092;345761121;343751326;1336442728;1422071613;1409812527;1410674057;1429127508;1407751256;1396601555;1424607360;58809324;78048598;191726997;213113300;239542278;237436701;241225666;248643757;60770051;60490143;60388970;60914810;58582597;58587158;62112990;67564872;2013287007;2003621408;2037168900;2067848988;2067848988;2067848988;2068060901;2068060901;2068060901;2068060901;2068060901;2068060901;2068060901;2068060901;2068060901;2068060901;2059801980;2055636047;2056616713;2057174270;2055431019;2052143287;2056789360;2056094191;2055910703;2056345764;2061455760;2058688606;2062521623;2062179288;2063193609;2057645876;2057645876;2059751302;2059764658;
22/01/2023;GRTgaz;2161259184;343372834;1493912201;256305406;67668743;1992070870;1999871586;2097647056;2163999326;2093626190;2034707625;2102459299;2142124894;355546588;351746269;339640674;346940075;349301655;339702962;348375962;341910293;1495946838;1506771793;1496828176;1492583123;1455159515;1406006812;1446162537;1479813754;79821000;80526989;200251776;266934424;231611173;231444679;247897232;256415160;60756444;60826535;60926430;57541704;57553847;57553172;60023568;63985687;2030899986;2022890836;2114138310;2113382996;2113382996;2112817138;2097819667;2097758656;2097758656;2097758656;2098354693;2098354693;2098354693;2098354693;2098354693;2098354693;2080104133;2082198710;2082926342;2081361554;2089764239;2085720705;2080559240;2081578129;2101541006;2104100316;2104856804;2105077789;2104763495;2105183410;2106791936;2106715882;2106715882;2106865076;2106838682;
23/01/2023;GRTgaz;2334925600;370196936;1610979522;285931934;67817208;2207632727;2156061111;2230170319;2208978058;2239685174;2196055083;2264807943;2321891603;420617255;385622381;358407151;367069489;369603580;359270825;372909824;371282924;1622036485;1606228176;1561151994;1536575433;1552055814;1519057799;1545937811;1597959425;103523184;102851696;252625984;248369514;257157697;256856387;281940444;284612746;61455803;61358858;57985190;56963622;60868083;60870072;64019864;68036508;2104910695;2298351099;2295030421;2300752418;2301468729;2302729868;2302687868;2302687868;2302687868;2302687868;2302687868;2302687868;2302687868;2302687868;2302594448;2302787827;2294932613;2295825503;2295653738;2294791570;2293222816;2287176226;2285472941;2281440886;2290926381;2271597619;2271791061;2271273354;2271596838;2271700233;2270976995;2270954044;2271212520;2270965882;2270961694;2.5
24/01/2023;GRTgaz;2281204358;369764785;1560230683;283841245;67367645;2129188578;2050046660;2179467146;2213977432;2224114508;2229366186;2203678057;2273420428;381767394;351692669;361286435;369863804;372436405;373195561;363754019;369243427;1582006423;1532250708;1518647636;1527394324;1533907709;1536681268;1523718631;1556644893;103791691;108331795;242730849;256463239;256734137;258459141;253213994;283504558;61623070;57771488;56802226;60256065;61036257;61030216;62991413;64027550;1996830031;2056126258;2217919152;2244491968;2244491968;2246370105;2246359644;2246359644;2248177347;2248177347;2248177347;2248177347;2248177347;2248177347;2246519101;2246503811;2247586811;2242172747;2242285169;2239180911;2240143236;2249758860;2249086860;2255714958;2251056100;2253155645;2255485930;2254434865;2254896595;2255138058;2255045566;2253061571;2253061571;2253423607;2253403565;2.8
