Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
05/02/2018;"North L";;;;;;235367311;261625508;255593432;253740645;253968461;255325618;247843808;249398829;45538974;47030727;47227869;47715569;49267076;49880214;49479360;51384761;189828337;214594781;208365563;206025076;204701385;205445404;198364448;198014068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2018;"North L";;;;;;272562817;274565742;268647801;265810857;269099331;268145998;260501618;261133662;47630176;47966857;48273919;48798031;51821562;53444384;52114207;51974980;224932641;226598885;220373882;217012826;217277769;214701614;208387411;209158682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2018;"North L";;;;;;279609156;277053704;267940919;264791395;260091889;262009672;259913877;260238069;48146404;48694452;48627200;49068962;50399990;51124171;51186373;51101622;231462752;228359252;219313719;215722433;209691899;210885501;208727504;209136447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2018;"North L";;;;;;279033011;268635475;265084195;257009093;251714488;251606422;248346509;244505830;48663080;48560766;48862478;49137418;49615763;48958811;50025702;47806886;230369931;220074709;216221717;207871675;202098725;202647611;198320807;196698944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2018;"North L";;;;;;263091631;258915257;262699340;261427310;245357721;245189271;254357311;249030738;48544223;49019363;49492950;49121834;46581744;45689931;45341946;44954077;214547408;209895894;213206390;212305476;198775977;199499340;209015365;204076661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2018;"North L";;;;;;234785053;241366070;231878881;225605730;224247290;220882692;212944255;209217522;43740749;44891066;43874064;43646626;41102049;40833555;40060491;38926053;191044304;196475004;188004817;181959104;183145241;180049137;172883764;170291469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2018;"North L";;;;;;227693691;230227386;212189886;209586535;203617116;206811074;202497572;200582861;44558874;44367077;43429584;42038769;39032941;39088525;37788370;36881352;183134817;185860309;168760302;167547766;164584175;167722549;164709202;163701509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2018;"North L";;;;;;247201016;243844099;239796776;235253477;235539944;235539960;227111068;222350324;49157876;49138709;47830423;47356008;48833251;48833248;41225260;40893473;198043140;194705390;191966353;187897469;186706693;186706712;185885808;181456851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2018;"North L";;;;;;248634568;251005624;254838763;254838743;240502174;239352295;231122370;233068788;48783738;48079834;48095486;48095483;43296472;43000463;41564564;41876219;199850830;202925790;206743277;206743260;197205702;196351832;189557806;191192569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2018;"North L";;;;;;231769796;229008329;229008321;241771583;232211744;237102258;223803420;229284919;46006236;46018217;46018217;45943484;41450312;42534771;40832463;41854609;185763560;182990112;182990104;195828099;190761432;194567487;182970957;187430310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2018;"North L";;;;;;212931959;212931961;207316941;214594480;204631511;208732263;206119502;199936025;44507467;44507465;43966637;43454557;41441230;41769410;40368752;39791280;168424492;168424496;163350304;171139923;163190281;166962853;165750750;160144745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2018;"North L";;;;;;199874489;203800045;211420574;210557800;200839378;200520896;197444757;195460106;41903806;41840782;41479644;41673582;38905322;38853297;40027921;39427342;157970683;161959263;169940930;168884218;161934056;161667599;157416836;156032764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2018;"North L";;;;;;178669457;191114216;195419634;192686356;184396260;185672744;189622397;187031346;35932619;35540547;35871777;35610407;34908183;35093106;35565510;35591346;142736838;155573669;159547857;157075949;149488077;150579638;154056887;151440000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2018;"North L";;;;;;197527531;191638063;197788383;190482130;189989086;187803110;187396812;189853535;36249288;36244231;36495829;35956661;35411601;34500435;35214924;35723696;161278243;155393832;161292554;154525469;154577485;153302675;152181888;154129839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2018;"North L";;;;;;202837496;206951047;215508737;209796324;206030711;206162998;221194847;222341721;40097837;40103256;40370882;40288079;40196032;40183864;41029467;40980446;162739659;166847791;175137855;169508245;165834679;165979134;180165380;181361275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2018;"North L";;;;;;211697621;222953843;220701056;214427040;231111485;227397814;215503169;214298047;41001409;41309367;41386336;41413502;42782894;42926973;40846136;41579179;170696212;181644476;179314720;173013538;188328591;184470841;174657033;172718868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2018;"North L";;;;;;238778787;242950978;230746247;230738243;232123322;233440862;227493053;228315004;41753028;42047080;41655920;41655916;41371865;42360742;42374253;41940888;197025759;200903898;189090327;189082327;190751457;191080120;185118800;186374116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2018;"North L";;;;;;257005961;243352420;243345927;236707428;241356961;239300041;234905204;238819747;41700599;41622847;41622851;41070471;41935538;41254596;42703151;42865673;215305362;201729573;201723076;195636957;199421423;198045445;192202053;195954074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2018;"North L";;;;;;250309820;250318618;242847498;242137912;248731594;249852559;242710329;244855398;40940424;40940425;40332512;40681912;42176022;42404364;41845197;41986388;209369396;209378193;202514986;201456000;206555572;207448195;200865132;202869010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/2018;"North L";;;;;;232177459;235891979;223451115;230305940;234800506;232637564;227141704;232035567;36092444;36166703;35888095;36687013;38156004;37286154;38895921;38068786;196085015;199725276;187563020;193618927;196644502;195351410;188245783;193966781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/02/2018;"North L";;;;;;240270461;243239122;237777841;247869051;246658950;243627646;237733007;242547881;36264301;36784653;36837626;37551217;38646140;37490690;37908392;37664295;204006160;206454469;200940215;210317834;208012810;206136956;199824615;204883586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2018;"North L";;;;;;278311128;275540474;274511378;277728157;277591486;274574278;274265448;283863698;42383004;42238718;42257494;42865672;43464944;42633858;42259582;43456315;235928124;233301756;232253884;234862485;234126542;231940420;232005866;240407383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2018;"North L";;;;;;281886495;280614510;280365731;283112730;294729329;294828042;279835066;284582209;42757298;42677684;43155463;42875978;44525084;45694517;44228735;43375311;239129197;237936826;237210268;240236752;250204245;249133525;235606331;241206898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2018;"North L";;;;;;294864816;296841968;288325777;302778380;298301290;296202671;282347229;297089119;43330752;43844774;43156933;44217407;45280260;44497364;40781696;42148076;251534064;252997194;245168844;258560973;253021030;251705307;241565533;254941043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2018;"North L";;;;;;307360705;293155179;285819059;278772873;271576237;273238067;281327528;284953656;47129886;46225590;46238713;46151265;43019193;43987269;42193603;43052919;260230819;246929589;239580346;232621608;228557044;229250798;239133925;241900737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2018;"North L";;;;;;272599422;259517694;256308329;256978953;277354477;266886180;260024802;254208740;44159675;44255009;44658658;43464640;43589519;42636593;40787708;41250792;228439747;215262685;211649671;213514313;233764958;224249587;219237094;212957948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/03/2018;"North L";;;;;;212340822;220869749;217713489;232289406;219678070;217619082;201637876;204857751;38406898;39302300;38013200;38751316;37143839;37385455;34186844;34274746;173933924;181567449;179700289;193538090;182534231;180233627;167451032;170583005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
