Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
10/03/2017;"All areas";1576285449;398609425;959141436;214162969;4371619;1665735706;1719461971;1725553964;1712020600;1838987042;1827451186;1766217664;1746221815;441218774;444571054;437268236;439539791;449849492;445183503;451644200;439704425;1085357033;1137007955;1109226136;1090506456;1164015187;1148585021;1077838210;1069851948;124567073;123552723;164813850;167274561;220019456;222316815;225278984;225251724;14592826;14330239;14245742;14699792;5102907;11365847;11456270;11413718;1496893555;1505763602;1521695069;1693147123;1693147123;1695439171;1695439171;1698574327;1698575287;1698575287;1698575287;1698575287;1698575287;1698575287;1698575287;1697658880;1697658880;1675678915;1675678915;1675678915;1639854692;1637996928;1635216458;1633722264;1618787401;1612021087;1612855571;1613155571;1613155571;1613155571;1613155571;1613155571;1613013851;1612306851;1612306851;
06/08/2017;"All areas";399129481;242157683;143044951;12216206;1710641;501975738;502751168;423888945;467715347;454600931;443434685;445427050;445364415;253297670;253268970;252958738;251468890;254608560;256292881;264673587;260746700;143206240;144010370;146698187;150924695;156592288;158307601;164158175;164914922;104659243;104659243;23419435;64509177;41940939;27366893;15124669;18218068;812585;812585;812585;812585;1459144;1467310;1470619;1484725;413438394;402690113;402675283;402763283;398919035;398919035;398919035;398919035;398919035;398919035;398919035;398916065;398916065;398916065;398916065;398913470;398913470;399819400;399379476;399434003;399278110;403354759;403588003;403588003;403495042;403386598;409247908;409446682;410763271;410763271;410649312;410649312;410649312;410649312;410649312;
09/02/2017;"All areas";2278431434;454423713;1577795512;242903278;3308931;2798098288;2646005401;2516428055;2584369219;2549794488;2523957347;2523449634;2514528530;516894101;508990113;502077489;497170884;489890757;490926041;494284740;494940867;2073685660;1942683101;1861860159;1836568650;1806949400;1783912849;1765410212;1756669016;182432697;170385055;129269927;227170733;233730698;229990019;244869986;244149436;25085830;23947132;23220480;23458952;19223633;19128438;18884696;18769211;1931442512;2014252872;2094845395;2246510383;2246510383;2246510383;2246510383;2246510383;2246510383;2246510383;2246510383;2246510383;2246510383;2226900158;2226900158;2226954871;2229607117;2227101334;2227101334;2227101334;2229712247;2219439380;2218363338;2220303741;2216909209;2241779623;2256242296;2255563058;2255375466;2255392364;2255366826;2255366826;2255366826;2255366826;2255375348;
06/06/2017;"All areas";613619348;309346160;296318863;4783906;3170419;864062548;871074291;782903618;818211271;708092636;706069025;685523319;676851649;360245745;361060682;367946665;375231194;350741496;346202039;338920922;339822386;354342291;358859594;371184860;400895869;350969510;353597093;336375069;329537713;145255816;147449404;39705139;38352350;3780508;3780508;7609432;4853717;4218696;3704611;4066954;3731858;2601122;2489385;2617896;2637833;633805033;633678596;634162335;619813196;619813196;619813196;619813196;619813196;619813196;619813196;619813196;620423205;620423205;620423205;620423205;622025701;622025701;623794932;623906323;623906323;628832415;626762087;622986802;623678544;623595905;629956048;631483948;634593948;634593948;634593948;634593948;634593948;634593948;634642626;634642626;
20/03/2017;"All areas";1383397938;359634744;880313472;140535435;2914287;1640285794;1585997758;1523441880;1580374848;1586056578;1562107582;1513893305;1541131018;437236096;428525970;421501657;420193966;408771834;407340575;394614640;397736272;1058755320;1014694686;946388536;1003230917;1012518147;997676188;975228817;991930049;132225403;130886856;144013290;145278921;160162811;146836726;133964698;141110501;12068975;11890246;11538397;11671044;4603786;10254093;10085150;10354196;1294858395;1295165201;1313545201;1374794933;1374794933;1374298084;1374693853;1375081846;1376222651;1376222651;1378923807;1378923807;1378923807;1378923807;1385063634;1384734312;1384734312;1387656005;1387656005;1387618018;1379329432;1381443427;1383682812;1387100392;1386487815;1383736518;1386435012;1386438176;1386692273;1386770673;1384960673;1384960673;1384960673;1384960673;1384968953;
08/04/2017;"All areas";867127890;296297058;477630003;90879531;2321298;1059888168;1044840685;1013505585;968333073;992453630;977309032;970273860;970699850;314064609;314064607;305867978;315655793;325107007;324141083;328252584;328707239;632377202;614007496;612544207;615879869;590390370;568119072;555257124;547637517;104950318;107957596;86570414;28045300;72910941;80564037;82238950;89800901;8496039;8810986;8522986;8752111;4045312;4484840;4525202;4554193;642056550;758436612;789455934;913506794;913361965;913361965;913603952;915462219;915268139;916749252;916749252;916749252;916749252;917122999;917122999;916538528;916538528;919322390;919132916;918636982;917627045;920559246;918561442;911283678;911882760;910443064;900944702;896744890;896761253;896773465;896772150;896772150;896772150;896822828;896822828;
13/06/2017;"All areas";655489428;304671427;260663890;89541682;612429;781920969;773712954;737693084;741874538;718759435;713422229;713782310;718498552;350678909;341793517;341530648;347252510;347321235;346589669;336121060;335438214;288081436;288752199;287957805;286150555;286690405;285830083;289392163;293259807;140089913;140089913;105125759;105281171;82777519;79027516;86067465;87603627;3070711;3077325;3078872;3190302;1970276;1974961;2201622;2196904;563687878;567596351;602811882;636525646;658875813;;;;;;;;;;;;661184239;661184239;668696872;668796813;668926980;637972221;637070009;635967571;636623441;642106317;651291350;651889161;651889161;651889161;651889161;651889161;651889161;651889161;651889161;
22/08/2017;"All areas";610756144;282333226;219107101;107168254;2147563;679234150;674704527;646989476;669783983;643934027;639787075;647468539;661307690;304782551;300649985;312266383;316909788;306303652;304424458;304677935;307496867;243612519;243197659;244613246;249846096;245593690;244139778;245013379;245720801;128164503;128164503;87061477;100050928;89203290;88437605;95001845;105295708;2674577;2692380;3048370;2977171;2833395;2785234;2775380;2794314;482581044;491384967;507346988;595629661;595629661;593949661;595772389;595772389;595770429;595770429;595770429;595770429;595770429;595770429;595770429;595787242;606709642;609439315;609463024;611044427;608166954;590613828;592644985;592156682;592095680;597360555;607745359;610251245;610251245;610255168;610406179;610406179;610406179;610406179;610439867;
13/03/2017;"All areas";1550182334;389974054;939133451;216233624;4841205;1913666811;1904979521;1772414888;1782464642;1767721786;1773601174;1725288197;1710045493;462336907;452355015;453137461;440476338;431894044;430634699;427396819;428609103;1296914014;1297652058;1182058754;1147589480;1102115109;1105895864;1063434408;1050426968;139165677;140262498;122496820;180098721;222071927;225533531;222964148;219545854;15250213;14709950;14721853;14300103;11640706;11537080;11492822;11463568;1643345008;1633957845;1637054002;1631747172;1631747172;1631747172;1631747172;1631821410;1631821410;1631821410;1634691566;1634691566;1634691566;1634691566;1634691566;1637007860;1637007860;1631576430;1630705903;1630705903;1629304366;1629304356;1622173547;1622932250;1618887500;1610577888;1595982880;1594344409;1594196589;1593828346;1593648583;1593484617;1593484617;1593844617;1593264617;
05/08/2017;"All areas";404374496;242437056;144337472;15915502;1684466;503944548;502146286;444111852;452000875;423344572;422716208;441037273;441532788;254345559;254142680;259970998;253142973;248526994;246900388;258717522;258679118;145416460;143821077;146240566;148128526;153011487;154021078;160807657;161963912;103482101;103482101;37199860;50028948;20430827;20430827;20132928;19489388;700428;700428;700428;700428;1375264;1363915;1379166;1400370;351828586;403241370;396048952;403453016;403453016;403453016;403453016;403453016;403453016;403453016;403453016;403453016;403453016;403453016;403438171;403435038;403435038;403435038;404246791;404101459;409472903;411080906;411681157;410668684;410699099;410699047;410699047;410839370;410839370;409061906;409061906;409061906;409095594;409095594;409095594;
23/03/2017;"All areas";1639742546;381396007;1021475913;232936953;3933673;1764762418;1798654010;1762150795;1837334543;1840929731;1844796204;1756099829;1785329510;441924602;435272795;435272787;431890429;440489651;440571007;425139936;422174274;1159102501;1192101673;1192453523;1187184287;1186633414;1188904583;1104000562;1129819102;152384629;159114360;122813236;206905646;209585695;210290324;221773365;228199702;11350686;12165182;11611249;11354181;4220971;5030290;5185966;5136432;1346637369;1412396789;1461258399;1642553997;1640453997;1640453997;1640274331;1642955487;1642955487;1642955487;1642955487;1642955487;1648166041;1647493706;1647623858;1647373405;1647370955;1635198739;1631295491;1631295491;1628304958;1621622299;1620539308;1621246786;1624088157;1619128676;1619920745;1631587370;1631587370;1636587370;1636588331;1636596611;1636568322;1636568322;1636568322;
26/02/2017;"All areas";1578277752;388570129;1041831759;143365887;4509977;1794783317;1728969483;1763160371;1699783718;1717142643;1744322976;1734129198;1734845888;401151796;398538864;401959526;402480685;418232169;418232162;417746084;421552513;1251238854;1181702849;1181963716;1184891546;1184038510;1184162100;1160769221;1167071409;121282365;127097546;157484979;90810649;108603288;125473196;138700037;129272740;21110302;21630224;21752150;21600838;6268676;16455518;16913856;16949226;1579732166;1578925049;1595895542;1619770331;1619770331;1618926281;1621884527;1621884527;1621884527;1621884527;1621884527;1621884527;1621884527;1621884527;1601884527;1604079482;1604079482;1600028064;1600028064;1602028064;1603000231;1603411450;1601291229;1601018455;1619512670;1618647443;1607382701;1607650414;1603869058;1602876688;1602876688;1603245445;1602953725;1602953725;1602953725;
16/07/2017;"All areas";461581550;269397044;156653506;34497909;1033091;609974886;608828250;504725522;518546739;488599240;493828494;507428353;503410386;306409332;307861025;307687479;299987020;288687263;290230594;295642074;290773640;172769232;170170903;175454873;164936767;163069568;164473801;171565826;175150416;129313701;129313701;20100549;52140331;36131955;38410530;39506674;36761553;1482621;1482621;1482621;1482621;710454;713569;713779;724777;500291281;496626954;497914627;496701460;496632580;496632580;496893201;496893201;496893201;496893201;496893201;496893201;496893201;496893201;496893201;496850074;496850074;496617073;496618860;496417803;492412490;494160651;494924877;485543434;485554141;485328449;487408089;487408089;487408089;495287170;495287170;495287170;495287170;495297894;495297894;
11/05/2017;"All areas";914165662;322161822;485197661;104076687;2729492;1002649540;1001527770;1045027424;1005083693;986197012;1001691245;965308181;999118799;372456219;370468574;367304844;367812343;361688753;361269370;344892265;352511309;524012821;516894599;536584722;552606188;529472910;541678780;516748590;540482149;99999893;107123291;133986814;77445873;92591213;95980463;100896957;103522943;6180607;7041306;7151044;7219289;2444136;2762632;2770369;2602398;821340205;821210257;866132413;912462399;912462399;912462399;912462399;912462399;912462399;912462399;912707916;912707916;912707916;912704976;912704976;913338047;913338047;912131168;912216381;913998749;914716981;926369079;901901559;901774885;895302968;893644083;893203976;892174164;892147252;892147252;892147252;892647252;893557699;893557699;893557699;
01/03/2017;"All areas";1940069074;424268486;1270133487;242068561;3598540;2106469987;2033799197;2056818524;1984065576;2110657856;2124219866;2127063701;2100651635;480326087;477566367;475967694;471431172;472367101;471355304;462371615;461037895;1459897762;1393115133;1428632021;1388363448;1403458682;1412035372;1423300623;1402593575;147331641;145309480;134141484;105568533;228466557;227140706;227697946;223391387;18914497;17808217;18077325;18702423;6365516;13688484;13693517;13628778;1637523469;1684224201;1720352485;1845886900;1852299377;1852299377;1852299377;1852283478;1853015135;1853015135;1855995378;1855995378;1855995378;1855995378;1855995378;1860716988;1860716988;1865866530;1865879532;1865807779;1867214270;1896288977;1905157526;1908373103;1916968439;1920468439;1934540454;1933840454;1934140454;1934148734;1934147575;1934147575;1932752552;1932752552;1932794311;
30/04/2017;"All areas";897762203;302695154;592393196;242609;2431244;1127478220;1174449363;1241849533;1140908956;1097573198;1071474648;1011909901;999603270;323841069;332345971;343847337;342783060;346396170;339060784;339225042;336805906;582961635;612786579;677269832;661304295;648144765;638403769;626395750;659630638;214754356;222567200;213901369;129804660;100512042;91154974;43546276;535853;5921160;6749613;6830995;7016941;2520221;2855121;2742833;2630873;866821565;870009720;908416964;906732609;906732609;906638742;907353987;907353987;907353987;907353987;907353987;909453987;909453987;909453987;909453987;909678945;909678945;904608274;904601692;904609729;904770850;905433714;904296670;907356541;906353578;906347714;905532060;905602647;906423574;906427566;906427566;906427566;906427566;906427566;906427566;
18/01/2017;"All areas";2929157643;489098013;2132541422;300552390;6965818;3365670885;3249577884;3129478692;3164546129;3183112545;3189408762;3190129437;3175855204;577895544;567010183;554384272;547076449;548271602;547252758;539084743;535459794;2519850147;2418562490;2330914591;2363944189;2324377281;2338488199;2342394080;2330233102;239660257;236887111;217578032;227229837;284179391;281040750;286160188;287577276;28264937;27118100;26601797;26295654;26284271;22627055;22490426;22585032;2027393932;2233012179;2395043140;2598326451;2715969711;2715969711;2713309017;2714460682;2714460682;2714460682;2714460682;2714460682;2714460682;2717840078;2718062464;2717909567;2717909567;2792902104;2806067504;2806067504;2864556786;2874236567;2877248564;2877248564;2886557362;2899652804;2900189825;2908456371;2908456371;2910211022;2910210051;2910210051;2910210051;2910210051;2910210051;
