Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
29/05/2023 01:00:00,29/05/2023,"NTS Energy Offtaken, Powerstations Total",183645097,30/05/2023 14:01:00,A
28/05/2023 01:00:00,28/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",34248640,31/05/2023 14:01:01,A
28/05/2023 01:00:00,28/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",549911983,02/06/2023 12:01:00,A
28/05/2023 01:00:00,28/05/2023,"NTS Energy Offtaken, Powerstations Total",197070588,31/05/2023 14:01:01,A
27/05/2023 01:00:00,27/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",35518465,30/05/2023 14:01:00,A
27/05/2023 01:00:00,27/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",545612465,31/05/2023 16:01:01,A
27/05/2023 01:00:00,27/05/2023,"NTS Energy Offtaken, Powerstations Total",265648196,31/05/2023 12:01:00,A
26/05/2023 01:00:00,26/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",36592249,30/05/2023 12:01:01,A
26/05/2023 01:00:00,26/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",628263860,31/05/2023 16:01:01,A
26/05/2023 01:00:00,26/05/2023,"NTS Energy Offtaken, Powerstations Total",427617269,30/05/2023 14:01:00,A
25/05/2023 01:00:00,25/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",36786209,26/05/2023 14:01:01,A
25/05/2023 01:00:00,25/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",658574138,30/05/2023 16:01:00,A
25/05/2023 01:00:00,25/05/2023,"NTS Energy Offtaken, Powerstations Total",476345361,30/05/2023 14:01:00,A
24/05/2023 01:00:00,24/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",35236942,25/05/2023 16:01:01,A
24/05/2023 01:00:00,24/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",660712764,27/05/2023 12:01:00,A
24/05/2023 01:00:00,24/05/2023,"NTS Energy Offtaken, Powerstations Total",511916721,25/05/2023 12:01:01,A
23/05/2023 01:00:00,23/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",33909284,25/05/2023 12:01:01,A
23/05/2023 01:00:00,23/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",680726884,26/05/2023 16:01:01,A
23/05/2023 01:00:00,23/05/2023,"NTS Energy Offtaken, Powerstations Total",473453520,24/05/2023 12:01:00,A
22/05/2023 01:00:00,22/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",33861642,23/05/2023 16:01:01,A
22/05/2023 01:00:00,22/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",681330474,26/05/2023 16:01:01,A
22/05/2023 01:00:00,22/05/2023,"NTS Energy Offtaken, Powerstations Total",376343225,24/05/2023 12:01:00,A
21/05/2023 01:00:00,21/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",36055064,22/05/2023 14:01:01,A
21/05/2023 01:00:00,21/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",633103120,24/05/2023 16:01:01,A
21/05/2023 01:00:00,21/05/2023,"NTS Energy Offtaken, Powerstations Total",277753085,23/05/2023 12:01:00,A
20/05/2023 01:00:00,20/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",35340153,21/05/2023 12:01:01,L
20/05/2023 01:00:00,20/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",631667057,24/05/2023 16:01:01,A
20/05/2023 01:00:00,20/05/2023,"NTS Energy Offtaken, Powerstations Total",251869034,23/05/2023 12:01:00,A
19/05/2023 01:00:00,19/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",48557203,24/05/2023 12:01:00,A
19/05/2023 01:00:00,19/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",731742835,24/05/2023 16:01:01,A
19/05/2023 01:00:00,19/05/2023,"NTS Energy Offtaken, Powerstations Total",524065372,23/05/2023 12:01:00,A
18/05/2023 01:00:00,18/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",49570044,19/05/2023 12:01:00,L
18/05/2023 01:00:00,18/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",721751032,23/05/2023 14:01:00,A
18/05/2023 01:00:00,18/05/2023,"NTS Energy Offtaken, Powerstations Total",536712611,19/05/2023 16:01:00,A
17/05/2023 01:00:00,17/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",51598822,19/05/2023 16:01:00,A
17/05/2023 01:00:00,17/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",767862865,20/05/2023 12:01:00,A
17/05/2023 01:00:00,17/05/2023,"NTS Energy Offtaken, Powerstations Total",599151639,19/05/2023 14:01:00,A
16/05/2023 01:00:00,16/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",51483031,18/05/2023 12:01:00,A
16/05/2023 01:00:00,16/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",829244459,20/05/2023 12:01:00,A
16/05/2023 01:00:00,16/05/2023,"NTS Energy Offtaken, Powerstations Total",474109906,17/05/2023 12:01:01,A
15/05/2023 01:00:00,15/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",49951170,16/05/2023 16:01:01,A
15/05/2023 01:00:00,15/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",815302118,20/05/2023 12:01:00,A
15/05/2023 01:00:00,15/05/2023,"NTS Energy Offtaken, Powerstations Total",375437085,17/05/2023 12:01:01,A
14/05/2023 01:00:00,14/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",50036598,15/05/2023 14:01:00,A
14/05/2023 01:00:00,14/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",770601292,17/05/2023 16:01:00,A
14/05/2023 01:00:00,14/05/2023,"NTS Energy Offtaken, Powerstations Total",389270645,16/05/2023 12:01:01,A
13/05/2023 01:00:00,13/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",53454387,17/05/2023 15:12:00,L
13/05/2023 01:00:00,13/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",861184429,17/05/2023 16:01:00,A
13/05/2023 01:00:00,13/05/2023,"NTS Energy Offtaken, Powerstations Total",386404183,15/05/2023 14:01:00,A
12/05/2023 01:00:00,12/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",50998068,13/05/2023 12:02:01,L
12/05/2023 01:00:00,12/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",932121694,17/05/2023 16:01:00,A
12/05/2023 01:00:00,12/05/2023,"NTS Energy Offtaken, Powerstations Total",423475990,15/05/2023 14:01:00,A
11/05/2023 01:00:00,11/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",52467409,15/05/2023 12:01:00,A
11/05/2023 01:00:00,11/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",821189057,16/05/2023 16:01:01,A
11/05/2023 01:00:00,11/05/2023,"NTS Energy Offtaken, Powerstations Total",678611638,15/05/2023 14:01:00,A
10/05/2023 01:00:00,10/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",52721230,11/05/2023 12:01:01,L
10/05/2023 01:00:00,10/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",827168923,12/05/2023 16:01:01,A
10/05/2023 01:00:00,10/05/2023,"NTS Energy Offtaken, Powerstations Total",657135137,15/05/2023 14:01:00,A
09/05/2023 01:00:00,09/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",54838271,11/05/2023 12:01:01,A
09/05/2023 01:00:00,09/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",806567452,12/05/2023 16:01:01,A
09/05/2023 01:00:00,09/05/2023,"NTS Energy Offtaken, Powerstations Total",629884274,11/05/2023 12:01:01,A
08/05/2023 01:00:00,08/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",36610697,09/05/2023 14:01:00,A
08/05/2023 01:00:00,08/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",826070331,12/05/2023 16:01:01,A
08/05/2023 01:00:00,08/05/2023,"NTS Energy Offtaken, Powerstations Total",397237193,11/05/2023 12:01:01,A
07/05/2023 01:00:00,07/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",48701475,09/05/2023 12:01:00,A
07/05/2023 01:00:00,07/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",697073902,10/05/2023 16:01:00,A
07/05/2023 01:00:00,07/05/2023,"NTS Energy Offtaken, Powerstations Total",343372287,11/05/2023 12:01:01,A
06/05/2023 01:00:00,06/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",53971954,07/05/2023 12:01:00,L
06/05/2023 01:00:00,06/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",803390099,10/05/2023 16:01:00,A
06/05/2023 01:00:00,06/05/2023,"NTS Energy Offtaken, Powerstations Total",483170925,11/05/2023 12:01:01,A
05/05/2023 01:00:00,05/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",53787471,09/05/2023 12:01:00,A
05/05/2023 01:00:00,05/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",863981580,10/05/2023 16:01:00,A
05/05/2023 01:00:00,05/05/2023,"NTS Energy Offtaken, Powerstations Total",546667897,10/05/2023 16:01:00,A
04/05/2023 01:00:00,04/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",54096218,05/05/2023 14:01:00,A
04/05/2023 01:00:00,04/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",1016702384,09/05/2023 14:01:00,A
04/05/2023 01:00:00,04/05/2023,"NTS Energy Offtaken, Powerstations Total",293796281,09/05/2023 16:01:00,A
03/05/2023 01:00:00,03/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",48391009,04/05/2023 12:01:00,L
03/05/2023 01:00:00,03/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",974892647,05/05/2023 16:01:00,A
03/05/2023 01:00:00,03/05/2023,"NTS Energy Offtaken, Powerstations Total",410430670,05/05/2023 12:01:01,A
02/05/2023 01:00:00,02/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",55195913,03/05/2023 12:03:01,L
02/05/2023 01:00:00,02/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",1000660250,05/05/2023 12:01:01,A
02/05/2023 01:00:00,02/05/2023,"NTS Energy Offtaken, Powerstations Total",681216060,04/05/2023 12:01:00,A
01/05/2023 01:00:00,01/05/2023,"NTS Energy Offtaken, Industrial Offtake Total",38004308,02/05/2023 12:01:01,L
01/05/2023 01:00:00,01/05/2023,"NTS Energy Offtaken, LDZ Offtake Total",913167115,05/05/2023 12:01:01,A
01/05/2023 01:00:00,01/05/2023,"NTS Energy Offtaken, Powerstations Total",451466951,03/05/2023 16:01:00,A
30/04/2023 01:00:00,30/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",36725501,02/05/2023 12:01:01,A
30/04/2023 01:00:00,30/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",919772770,03/05/2023 12:03:01,A
30/04/2023 01:00:00,30/04/2023,"NTS Energy Offtaken, Powerstations Total",359953812,03/05/2023 14:02:01,A
29/04/2023 01:00:00,29/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",52571065,01/05/2023 12:01:01,A
29/04/2023 01:00:00,29/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",955439171,03/05/2023 16:01:00,A
29/04/2023 01:00:00,29/04/2023,"NTS Energy Offtaken, Powerstations Total",528935371,03/05/2023 14:02:01,A
28/04/2023 01:00:00,28/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",55278308,02/05/2023 12:01:01,A
28/04/2023 01:00:00,28/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1180254836,03/05/2023 16:01:00,A
28/04/2023 01:00:00,28/04/2023,"NTS Energy Offtaken, Powerstations Total",632398121,03/05/2023 14:02:01,A
27/04/2023 01:00:00,27/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",51393838,28/04/2023 14:01:01,A
27/04/2023 01:00:00,27/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1446628499,02/05/2023 14:01:01,A
27/04/2023 01:00:00,27/04/2023,"NTS Energy Offtaken, Powerstations Total",570563464,28/04/2023 13:01:00,A
26/04/2023 01:00:00,26/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",61999963,27/04/2023 12:01:01,L
26/04/2023 01:00:00,26/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1400782821,29/04/2023 12:01:00,A
26/04/2023 01:00:00,26/04/2023,"NTS Energy Offtaken, Powerstations Total",747612773,28/04/2023 12:01:01,A
25/04/2023 01:00:00,25/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",44452772,26/04/2023 14:01:00,A
25/04/2023 01:00:00,25/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1399473354,29/04/2023 12:01:00,A
25/04/2023 01:00:00,25/04/2023,"NTS Energy Offtaken, Powerstations Total",691112389,26/04/2023 14:01:00,A
24/04/2023 01:00:00,24/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",35079936,25/04/2023 12:01:01,L
24/04/2023 01:00:00,24/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1400853241,28/04/2023 16:01:01,A
24/04/2023 01:00:00,24/04/2023,"NTS Energy Offtaken, Powerstations Total",522249359,26/04/2023 14:01:00,A
23/04/2023 01:00:00,23/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",33820040,24/04/2023 12:01:00,L
23/04/2023 01:00:00,23/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1182004576,25/04/2023 16:01:00,A
23/04/2023 01:00:00,23/04/2023,"NTS Energy Offtaken, Powerstations Total",340051278,24/04/2023 16:01:01,A
22/04/2023 01:00:00,22/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",33853909,24/04/2023 14:01:01,A
22/04/2023 01:00:00,22/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1177282943,25/04/2023 16:01:00,A
22/04/2023 01:00:00,22/04/2023,"NTS Energy Offtaken, Powerstations Total",414075977,24/04/2023 16:01:01,A
21/04/2023 01:00:00,21/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",33998767,24/04/2023 12:01:00,A
21/04/2023 01:00:00,21/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1352499322,25/04/2023 16:01:00,A
21/04/2023 01:00:00,21/04/2023,"NTS Energy Offtaken, Powerstations Total",496114679,24/04/2023 16:01:01,A
20/04/2023 01:00:00,20/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",33530159,21/04/2023 16:01:00,A
20/04/2023 01:00:00,20/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1224413782,25/04/2023 16:01:00,A
20/04/2023 01:00:00,20/04/2023,"NTS Energy Offtaken, Powerstations Total",367147623,25/04/2023 12:01:01,A
19/04/2023 01:00:00,19/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",38701509,20/04/2023 14:01:01,A
19/04/2023 01:00:00,19/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1208614398,24/04/2023 16:01:01,A
19/04/2023 01:00:00,19/04/2023,"NTS Energy Offtaken, Powerstations Total",280269915,24/04/2023 16:01:01,A
18/04/2023 01:00:00,18/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",45863591,20/04/2023 12:01:01,A
18/04/2023 01:00:00,18/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1206518516,21/04/2023 16:01:00,A
18/04/2023 01:00:00,18/04/2023,"NTS Energy Offtaken, Powerstations Total",357843799,20/04/2023 14:01:01,A
17/04/2023 01:00:00,17/04/2023,"NTS Energy Offtaken, Industrial Offtake Total",61166206,18/04/2023 12:01:01,L
17/04/2023 01:00:00,17/04/2023,"NTS Energy Offtaken, LDZ Offtake Total",1145698754,21/04/2023 16:01:00,A
