Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
26/11/2023 00:00:00,26/11/2023,"NTS Energy Offtaken, Powerstations Total",711527887,27/11/2023 14:28:01,A
25/11/2023 00:00:00,25/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",56122468,27/11/2023 14:28:01,A
25/11/2023 00:00:00,25/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2092513124,28/11/2023 12:01:01,A
25/11/2023 00:00:00,25/11/2023,"NTS Energy Offtaken, Powerstations Total",557038036,26/11/2023 12:01:00,A
24/11/2023 00:00:00,24/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",45830436,27/11/2023 16:01:00,A
24/11/2023 00:00:00,24/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1849991926,27/11/2023 16:01:00,A
24/11/2023 00:00:00,24/11/2023,"NTS Energy Offtaken, Powerstations Total",282433331,25/11/2023 12:01:01,A
23/11/2023 00:00:00,23/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",43085910,24/11/2023 16:01:01,A
23/11/2023 00:00:00,23/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1511222049,27/11/2023 16:01:00,A
23/11/2023 00:00:00,23/11/2023,"NTS Energy Offtaken, Powerstations Total",193322490,24/11/2023 12:01:01,A
22/11/2023 00:00:00,22/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",51236490,23/11/2023 16:01:01,A
22/11/2023 00:00:00,22/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1687131710,27/11/2023 16:01:00,A
22/11/2023 00:00:00,22/11/2023,"NTS Energy Offtaken, Powerstations Total",429284857,24/11/2023 09:01:00,A
21/11/2023 00:00:00,21/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",58700269,23/11/2023 16:01:01,A
21/11/2023 00:00:00,21/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1645353899,24/11/2023 14:01:00,A
21/11/2023 00:00:00,21/11/2023,"NTS Energy Offtaken, Powerstations Total",733899145,23/11/2023 16:01:01,A
20/11/2023 00:00:00,20/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",58486526,23/11/2023 14:01:01,A
20/11/2023 00:00:00,20/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1525103228,21/11/2023 16:01:00,A
20/11/2023 00:00:00,20/11/2023,"NTS Energy Offtaken, Powerstations Total",581068003,24/11/2023 12:01:01,A
19/11/2023 00:00:00,19/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",43708415,22/11/2023 14:01:01,A
19/11/2023 00:00:00,19/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1351677802,21/11/2023 16:01:00,A
19/11/2023 00:00:00,19/11/2023,"NTS Energy Offtaken, Powerstations Total",215699859,20/11/2023 12:01:00,A
18/11/2023 00:00:00,18/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",43375296,22/11/2023 16:01:00,A
18/11/2023 00:00:00,18/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1379753075,22/11/2023 16:01:00,A
18/11/2023 00:00:00,18/11/2023,"NTS Energy Offtaken, Powerstations Total",189256598,22/11/2023 16:01:00,A
17/11/2023 00:00:00,17/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",74646244,19/11/2023 14:01:01,A
17/11/2023 00:00:00,17/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1743501556,22/11/2023 16:01:00,A
17/11/2023 00:00:00,17/11/2023,"NTS Energy Offtaken, Powerstations Total",734725384,20/11/2023 15:01:01,A
16/11/2023 00:00:00,16/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",86405087,17/11/2023 14:01:00,A
16/11/2023 00:00:00,16/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1842199592,21/11/2023 16:01:00,A
16/11/2023 00:00:00,16/11/2023,"NTS Energy Offtaken, Powerstations Total",853491519,17/11/2023 15:01:01,A
15/11/2023 00:00:00,15/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",54924855,16/11/2023 14:01:01,A
15/11/2023 00:00:00,15/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1647214869,20/11/2023 16:01:01,A
15/11/2023 00:00:00,15/11/2023,"NTS Energy Offtaken, Powerstations Total",644011775,20/11/2023 16:01:01,A
14/11/2023 00:00:00,14/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",54559500,15/11/2023 16:01:01,A
14/11/2023 00:00:00,14/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1556216435,15/11/2023 16:01:01,A
14/11/2023 00:00:00,14/11/2023,"NTS Energy Offtaken, Powerstations Total",452540969,17/11/2023 12:01:01,A
13/11/2023 00:00:00,13/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",51346125,14/11/2023 16:01:01,A
13/11/2023 00:00:00,13/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1538563323,15/11/2023 16:01:01,A
13/11/2023 00:00:00,13/11/2023,"NTS Energy Offtaken, Powerstations Total",248480555,15/11/2023 14:01:00,A
12/11/2023 00:00:00,12/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",59581031,13/11/2023 14:01:00,A
12/11/2023 00:00:00,12/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1750841040,15/11/2023 16:01:01,A
12/11/2023 00:00:00,12/11/2023,"NTS Energy Offtaken, Powerstations Total",411097788,13/11/2023 12:01:01,A
11/11/2023 00:00:00,11/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",59711811,12/11/2023 16:01:00,A
11/11/2023 00:00:00,11/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1703173579,15/11/2023 16:01:01,A
11/11/2023 00:00:00,11/11/2023,"NTS Energy Offtaken, Powerstations Total",500932523,13/11/2023 12:01:01,A
10/11/2023 00:00:00,10/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",59436843,11/11/2023 14:01:01,A
10/11/2023 00:00:00,10/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1766669679,15/11/2023 16:01:01,A
10/11/2023 00:00:00,10/11/2023,"NTS Energy Offtaken, Powerstations Total",466129936,13/11/2023 12:01:01,A
09/11/2023 00:00:00,09/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",56448030,13/11/2023 14:01:00,A
09/11/2023 00:00:00,09/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1696872861,10/11/2023 16:01:01,A
09/11/2023 00:00:00,09/11/2023,"NTS Energy Offtaken, Powerstations Total",441235504,10/11/2023 16:01:01,A
08/11/2023 00:00:00,08/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",59956886,09/11/2023 14:01:00,A
08/11/2023 00:00:00,08/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1626036766,10/11/2023 16:01:01,A
08/11/2023 00:00:00,08/11/2023,"NTS Energy Offtaken, Powerstations Total",309423257,09/11/2023 14:01:00,A
07/11/2023 00:00:00,07/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",57884450,08/11/2023 12:01:00,L
07/11/2023 00:00:00,07/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1561946355,10/11/2023 16:01:01,A
07/11/2023 00:00:00,07/11/2023,"NTS Energy Offtaken, Powerstations Total",416692353,08/11/2023 12:01:00,A
06/11/2023 00:00:00,06/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",56618335,07/11/2023 16:01:00,A
06/11/2023 00:00:00,06/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1530695504,10/11/2023 16:01:01,A
06/11/2023 00:00:00,06/11/2023,"NTS Energy Offtaken, Powerstations Total",342693519,09/11/2023 12:01:01,A
05/11/2023 00:00:00,05/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",59473447,06/11/2023 14:01:01,A
05/11/2023 00:00:00,05/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1375755551,07/11/2023 16:01:00,A
05/11/2023 00:00:00,05/11/2023,"NTS Energy Offtaken, Powerstations Total",311688411,08/11/2023 16:01:01,A
04/11/2023 00:00:00,04/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",61448618,06/11/2023 16:01:01,A
04/11/2023 00:00:00,04/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1448470846,07/11/2023 16:01:00,A
04/11/2023 00:00:00,04/11/2023,"NTS Energy Offtaken, Powerstations Total",389539438,05/11/2023 12:01:01,A
03/11/2023 00:00:00,03/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",54256419,06/11/2023 14:01:01,A
03/11/2023 00:00:00,03/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1428625781,07/11/2023 16:01:00,A
03/11/2023 00:00:00,03/11/2023,"NTS Energy Offtaken, Powerstations Total",298305781,06/11/2023 14:01:01,A
02/11/2023 00:00:00,02/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",51852201,03/11/2023 12:01:00,L
02/11/2023 00:00:00,02/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1476972342,07/11/2023 16:01:00,A
02/11/2023 00:00:00,02/11/2023,"NTS Energy Offtaken, Powerstations Total",297165462,07/11/2023 12:01:01,A
01/11/2023 00:00:00,01/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",44596651,02/11/2023 12:01:01,L
01/11/2023 00:00:00,01/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1314758820,06/11/2023 16:01:01,A
01/11/2023 00:00:00,01/11/2023,"NTS Energy Offtaken, Powerstations Total",194353899,06/11/2023 16:01:01,A
31/10/2023 00:00:00,31/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",52941601,01/11/2023 12:01:01,L
31/10/2023 00:00:00,31/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1372081608,03/11/2023 16:01:00,A
31/10/2023 00:00:00,31/10/2023,"NTS Energy Offtaken, Powerstations Total",417556666,03/11/2023 12:01:00,A
30/10/2023 00:00:00,30/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",56825839,31/10/2023 14:01:00,A
30/10/2023 00:00:00,30/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1330038169,03/11/2023 16:01:00,A
30/10/2023 00:00:00,30/10/2023,"NTS Energy Offtaken, Powerstations Total",459425155,03/11/2023 12:01:00,A
29/10/2023 01:00:00,29/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",44588601,30/10/2023 16:01:01,A
29/10/2023 01:00:00,29/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1171606886,01/11/2023 16:01:01,A
29/10/2023 01:00:00,29/10/2023,"NTS Energy Offtaken, Powerstations Total",184619767,30/10/2023 12:01:01,A
28/10/2023 01:00:00,28/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",45852372,29/10/2023 12:01:01,L
28/10/2023 01:00:00,28/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1165148543,01/11/2023 16:01:01,A
28/10/2023 01:00:00,28/10/2023,"NTS Energy Offtaken, Powerstations Total",227662359,31/10/2023 14:01:00,A
