Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
20/05/2024 01:00:00,20/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",651305407,24/05/2024 14:01:00,A
20/05/2024 01:00:00,20/05/2024,"NTS Energy Offtaken, Powerstations Total",373773265,24/05/2024 14:01:00,A
19/05/2024 01:00:00,19/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",38573405,22/05/2024 14:01:01,A
19/05/2024 01:00:00,19/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",586889227,24/05/2024 14:01:00,A
19/05/2024 01:00:00,19/05/2024,"NTS Energy Offtaken, Powerstations Total",251475247,24/05/2024 14:01:00,A
18/05/2024 01:00:00,18/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",40299324,22/05/2024 14:01:01,A
18/05/2024 01:00:00,18/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",578229440,21/05/2024 14:01:00,A
18/05/2024 01:00:00,18/05/2024,"NTS Energy Offtaken, Powerstations Total",327798207,21/05/2024 12:01:00,A
17/05/2024 01:00:00,17/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",44756809,18/05/2024 14:01:00,A
17/05/2024 01:00:00,17/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",637943965,21/05/2024 14:01:00,A
17/05/2024 01:00:00,17/05/2024,"NTS Energy Offtaken, Powerstations Total",475482495,21/05/2024 12:01:00,A
16/05/2024 01:00:00,16/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",40064137,17/05/2024 14:01:00,A
16/05/2024 01:00:00,16/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",722852277,18/05/2024 12:01:00,A
16/05/2024 01:00:00,16/05/2024,"NTS Energy Offtaken, Powerstations Total",491028096,21/05/2024 12:01:00,A
15/05/2024 01:00:00,15/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",47090806,16/05/2024 14:01:01,A
15/05/2024 01:00:00,15/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",694801650,20/05/2024 14:01:00,A
15/05/2024 01:00:00,15/05/2024,"NTS Energy Offtaken, Powerstations Total",483563217,20/05/2024 12:01:00,A
14/05/2024 01:00:00,14/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",45663396,15/05/2024 16:31:00,A
14/05/2024 01:00:00,14/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",680677923,17/05/2024 14:01:00,A
14/05/2024 01:00:00,14/05/2024,"NTS Energy Offtaken, Powerstations Total",391130385,17/05/2024 14:01:00,A
13/05/2024 01:00:00,13/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",38539142,15/05/2024 12:01:01,A
13/05/2024 01:00:00,13/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",647086937,14/05/2024 16:01:00,A
13/05/2024 01:00:00,13/05/2024,"NTS Energy Offtaken, Powerstations Total",286250275,17/05/2024 14:01:00,A
12/05/2024 01:00:00,12/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",40288373,15/05/2024 12:01:01,A
12/05/2024 01:00:00,12/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",546892056,14/05/2024 14:01:00,A
12/05/2024 01:00:00,12/05/2024,"NTS Energy Offtaken, Powerstations Total",177187214,14/05/2024 14:01:00,A
11/05/2024 01:00:00,11/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",43118519,15/05/2024 12:01:01,A
11/05/2024 01:00:00,11/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",552708142,16/05/2024 14:01:01,A
11/05/2024 01:00:00,11/05/2024,"NTS Energy Offtaken, Powerstations Total",174247594,13/05/2024 12:01:01,A
10/05/2024 01:00:00,10/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",44451849,15/05/2024 12:01:01,A
10/05/2024 01:00:00,10/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",616841736,15/05/2024 16:31:00,A
10/05/2024 01:00:00,10/05/2024,"NTS Energy Offtaken, Powerstations Total",373960831,12/05/2024 12:01:00,A
09/05/2024 01:00:00,09/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",44334882,10/05/2024 14:01:01,A
09/05/2024 01:00:00,09/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",698000681,14/05/2024 14:01:00,A
09/05/2024 01:00:00,09/05/2024,"NTS Energy Offtaken, Powerstations Total",392988770,11/05/2024 14:01:00,A
08/05/2024 01:00:00,08/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",42988998,10/05/2024 14:01:01,A
08/05/2024 01:00:00,08/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",752843617,10/05/2024 14:01:01,A
08/05/2024 01:00:00,08/05/2024,"NTS Energy Offtaken, Powerstations Total",428710727,12/05/2024 12:01:00,A
07/05/2024 01:00:00,07/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",43066693,10/05/2024 14:01:01,A
07/05/2024 01:00:00,07/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",814796699,10/05/2024 14:01:01,A
07/05/2024 01:00:00,07/05/2024,"NTS Energy Offtaken, Powerstations Total",474023485,10/05/2024 12:01:01,A
06/05/2024 01:00:00,06/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",44877286,10/05/2024 12:01:01,A
06/05/2024 01:00:00,06/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",875537459,09/05/2024 14:01:01,A
06/05/2024 01:00:00,06/05/2024,"NTS Energy Offtaken, Powerstations Total",415538156,09/05/2024 14:01:01,A
05/05/2024 01:00:00,05/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",45424316,06/05/2024 14:01:00,A
05/05/2024 01:00:00,05/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",833308485,09/05/2024 14:01:01,A
05/05/2024 01:00:00,05/05/2024,"NTS Energy Offtaken, Powerstations Total",383495317,08/05/2024 16:01:01,A
04/05/2024 01:00:00,04/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",44556039,05/05/2024 12:01:01,L
04/05/2024 01:00:00,04/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",930663965,09/05/2024 14:01:01,A
04/05/2024 01:00:00,04/05/2024,"NTS Energy Offtaken, Powerstations Total",336173141,08/05/2024 16:01:01,A
03/05/2024 01:00:00,03/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",41636729,07/05/2024 12:01:01,A
03/05/2024 01:00:00,03/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",1097363107,08/05/2024 14:01:01,A
03/05/2024 01:00:00,03/05/2024,"NTS Energy Offtaken, Powerstations Total",322400255,08/05/2024 16:01:01,A
02/05/2024 01:00:00,02/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",41961466,03/05/2024 12:01:01,L
02/05/2024 01:00:00,02/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",947986787,07/05/2024 16:01:01,A
02/05/2024 01:00:00,02/05/2024,"NTS Energy Offtaken, Powerstations Total",189651135,07/05/2024 16:01:01,A
01/05/2024 01:00:00,01/05/2024,"NTS Energy Offtaken, Industrial Offtake Total",42936538,02/05/2024 16:01:01,A
01/05/2024 01:00:00,01/05/2024,"NTS Energy Offtaken, LDZ Offtake Total",927029178,03/05/2024 16:01:01,A
01/05/2024 01:00:00,01/05/2024,"NTS Energy Offtaken, Powerstations Total",328465699,02/05/2024 12:01:01,A
30/04/2024 01:00:00,30/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",41242365,01/05/2024 14:01:01,A
30/04/2024 01:00:00,30/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1012240247,03/05/2024 14:01:00,A
30/04/2024 01:00:00,30/04/2024,"NTS Energy Offtaken, Powerstations Total",190976848,02/05/2024 14:01:00,A
29/04/2024 01:00:00,29/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",42724968,30/04/2024 16:01:01,A
29/04/2024 01:00:00,29/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1266363125,03/05/2024 14:01:00,A
29/04/2024 01:00:00,29/04/2024,"NTS Energy Offtaken, Powerstations Total",194631390,01/05/2024 16:01:00,A
28/04/2024 01:00:00,28/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",39143434,29/04/2024 14:01:01,A
28/04/2024 01:00:00,28/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1372545898,03/05/2024 14:01:00,A
28/04/2024 01:00:00,28/04/2024,"NTS Energy Offtaken, Powerstations Total",178879855,30/04/2024 16:01:01,A
27/04/2024 01:00:00,27/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",42404084,28/04/2024 12:01:01,L
27/04/2024 01:00:00,27/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1402648983,02/05/2024 14:01:00,A
27/04/2024 01:00:00,27/04/2024,"NTS Energy Offtaken, Powerstations Total",323906213,30/04/2024 16:01:01,A
26/04/2024 01:00:00,26/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",41657294,27/04/2024 14:01:01,A
26/04/2024 01:00:00,26/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1429596093,29/04/2024 16:01:01,A
26/04/2024 01:00:00,26/04/2024,"NTS Energy Offtaken, Powerstations Total",538721683,27/04/2024 12:01:00,A
25/04/2024 01:00:00,25/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",41163129,26/04/2024 12:01:01,L
25/04/2024 01:00:00,25/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1538017639,26/04/2024 14:01:01,A
25/04/2024 01:00:00,25/04/2024,"NTS Energy Offtaken, Powerstations Total",540252286,26/04/2024 12:01:01,A
24/04/2024 01:00:00,24/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",42656334,25/04/2024 14:01:00,A
24/04/2024 01:00:00,24/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1469511490,25/04/2024 16:01:01,A
24/04/2024 01:00:00,24/04/2024,"NTS Energy Offtaken, Powerstations Total",407555431,26/04/2024 12:01:01,A
23/04/2024 01:00:00,23/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",45494144,24/04/2024 14:01:01,A
23/04/2024 01:00:00,23/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1419859574,24/04/2024 16:01:00,A
23/04/2024 01:00:00,23/04/2024,"NTS Energy Offtaken, Powerstations Total",400772464,26/04/2024 12:01:01,A
22/04/2024 01:00:00,22/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",57672113,23/04/2024 16:01:01,A
22/04/2024 01:00:00,22/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1478790688,26/04/2024 14:01:01,A
22/04/2024 01:00:00,22/04/2024,"NTS Energy Offtaken, Powerstations Total",604776994,23/04/2024 16:01:01,A
21/04/2024 01:00:00,21/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",42284932,23/04/2024 12:01:01,A
21/04/2024 01:00:00,21/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1257669408,26/04/2024 14:01:01,A
21/04/2024 01:00:00,21/04/2024,"NTS Energy Offtaken, Powerstations Total",285881901,23/04/2024 16:01:01,A
20/04/2024 01:00:00,20/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",40288518,23/04/2024 12:01:01,A
20/04/2024 01:00:00,20/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1259098918,24/04/2024 12:01:01,A
20/04/2024 01:00:00,20/04/2024,"NTS Energy Offtaken, Powerstations Total",172355652,23/04/2024 12:01:01,A
19/04/2024 01:00:00,19/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",42315280,22/04/2024 16:01:01,A
19/04/2024 01:00:00,19/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1306256573,24/04/2024 12:01:01,A
19/04/2024 01:00:00,19/04/2024,"NTS Energy Offtaken, Powerstations Total",133612198,22/04/2024 16:01:01,A
18/04/2024 01:00:00,18/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",42220212,22/04/2024 16:01:01,A
18/04/2024 01:00:00,18/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1463104573,22/04/2024 16:01:01,A
18/04/2024 01:00:00,18/04/2024,"NTS Energy Offtaken, Powerstations Total",219634573,23/04/2024 12:01:01,A
17/04/2024 01:00:00,17/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",41928797,18/04/2024 14:01:01,A
17/04/2024 01:00:00,17/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1476067316,19/04/2024 16:01:00,A
17/04/2024 01:00:00,17/04/2024,"NTS Energy Offtaken, Powerstations Total",345433669,22/04/2024 16:01:01,A
16/04/2024 01:00:00,16/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",36769407,17/04/2024 16:01:00,A
16/04/2024 01:00:00,16/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1376877756,19/04/2024 16:01:00,A
16/04/2024 01:00:00,16/04/2024,"NTS Energy Offtaken, Powerstations Total",156903669,20/04/2024 12:01:01,A
15/04/2024 01:00:00,15/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",29810213,16/04/2024 12:01:01,L
15/04/2024 01:00:00,15/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1387521424,16/04/2024 16:01:01,A
15/04/2024 01:00:00,15/04/2024,"NTS Energy Offtaken, Powerstations Total",104559011,17/04/2024 14:01:01,A
14/04/2024 01:00:00,14/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",36207241,15/04/2024 12:01:01,L
14/04/2024 01:00:00,14/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1089043569,16/04/2024 12:01:01,A
14/04/2024 01:00:00,14/04/2024,"NTS Energy Offtaken, Powerstations Total",149376424,16/04/2024 12:01:01,A
13/04/2024 01:00:00,13/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",39390864,14/04/2024 14:01:00,L
13/04/2024 01:00:00,13/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",917095159,18/04/2024 16:01:01,A
13/04/2024 01:00:00,13/04/2024,"NTS Energy Offtaken, Powerstations Total",130075114,17/04/2024 14:01:01,A
12/04/2024 01:00:00,12/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",39951236,13/04/2024 12:01:01,L
12/04/2024 01:00:00,12/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",931511836,15/04/2024 14:01:01,A
12/04/2024 01:00:00,12/04/2024,"NTS Energy Offtaken, Powerstations Total",118706169,14/04/2024 14:01:00,A
11/04/2024 01:00:00,11/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",39001249,12/04/2024 14:01:00,A
11/04/2024 01:00:00,11/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1037104179,12/04/2024 14:01:00,A
11/04/2024 01:00:00,11/04/2024,"NTS Energy Offtaken, Powerstations Total",175610027,12/04/2024 14:01:00,A
10/04/2024 01:00:00,10/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",39907150,12/04/2024 14:01:00,A
10/04/2024 01:00:00,10/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1471087481,11/04/2024 14:01:00,A
10/04/2024 01:00:00,10/04/2024,"NTS Energy Offtaken, Powerstations Total",175203754,11/04/2024 16:01:00,A
09/04/2024 01:00:00,09/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",40254646,10/04/2024 14:01:01,A
09/04/2024 01:00:00,09/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1421768533,12/04/2024 16:01:00,A
09/04/2024 01:00:00,09/04/2024,"NTS Energy Offtaken, Powerstations Total",112296415,10/04/2024 14:01:01,A
08/04/2024 01:00:00,08/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",41443976,11/04/2024 14:01:00,A
08/04/2024 01:00:00,08/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1185972539,12/04/2024 14:01:00,A
08/04/2024 01:00:00,08/04/2024,"NTS Energy Offtaken, Powerstations Total",351650157,10/04/2024 14:01:01,A
07/04/2024 01:00:00,07/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",32553395,08/04/2024 12:01:01,L
07/04/2024 01:00:00,07/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1051910892,10/04/2024 16:01:00,A
07/04/2024 01:00:00,07/04/2024,"NTS Energy Offtaken, Powerstations Total",136404540,09/04/2024 16:01:00,A
06/04/2024 01:00:00,06/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",31918953,08/04/2024 12:01:01,A
06/04/2024 01:00:00,06/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",938745336,10/04/2024 16:01:00,A
06/04/2024 01:00:00,06/04/2024,"NTS Energy Offtaken, Powerstations Total",122707425,09/04/2024 12:01:00,A
05/04/2024 01:00:00,05/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",38246508,07/04/2024 12:01:00,A
05/04/2024 01:00:00,05/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1139287263,09/04/2024 14:01:00,A
05/04/2024 01:00:00,05/04/2024,"NTS Energy Offtaken, Powerstations Total",101044707,09/04/2024 12:01:00,A
04/04/2024 01:00:00,04/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",58559415,05/04/2024 16:01:01,A
04/04/2024 01:00:00,04/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1362459031,05/04/2024 16:01:01,A
04/04/2024 01:00:00,04/04/2024,"NTS Energy Offtaken, Powerstations Total",348605826,08/04/2024 14:01:00,A
03/04/2024 01:00:00,03/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",52013932,04/04/2024 12:01:01,L
03/04/2024 01:00:00,03/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1386886006,04/04/2024 14:01:00,A
03/04/2024 01:00:00,03/04/2024,"NTS Energy Offtaken, Powerstations Total",224553346,04/04/2024 14:01:00,A
02/04/2024 01:00:00,02/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",53855590,03/04/2024 14:01:01,A
02/04/2024 01:00:00,02/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1390804467,07/04/2024 14:01:00,A
02/04/2024 01:00:00,02/04/2024,"NTS Energy Offtaken, Powerstations Total",403501281,04/04/2024 14:01:00,A
01/04/2024 01:00:00,01/04/2024,"NTS Energy Offtaken, Industrial Offtake Total",50895670,02/04/2024 16:01:00,A
01/04/2024 01:00:00,01/04/2024,"NTS Energy Offtaken, LDZ Offtake Total",1381516576,04/04/2024 16:01:01,A
01/04/2024 01:00:00,01/04/2024,"NTS Energy Offtaken, Powerstations Total",224632582,03/04/2024 14:01:01,A
31/03/2024 00:00:00,31/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",46369323,02/04/2024 16:01:00,A
31/03/2024 00:00:00,31/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1297908317,03/04/2024 14:01:01,A
31/03/2024 00:00:00,31/03/2024,"NTS Energy Offtaken, Powerstations Total",207574301,04/04/2024 12:01:01,A
30/03/2024 00:00:00,30/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",45125338,02/04/2024 16:01:00,A
30/03/2024 00:00:00,30/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1188515874,03/04/2024 14:01:01,A
30/03/2024 00:00:00,30/03/2024,"NTS Energy Offtaken, Powerstations Total",331719263,03/04/2024 14:01:01,A
29/03/2024 00:00:00,29/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",46134125,02/04/2024 16:01:00,A
29/03/2024 00:00:00,29/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1463772986,03/04/2024 17:01:01,A
29/03/2024 00:00:00,29/03/2024,"NTS Energy Offtaken, Powerstations Total",230508720,01/04/2024 12:01:00,A
28/03/2024 00:00:00,28/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",45616281,29/03/2024 12:01:01,L
28/03/2024 00:00:00,28/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1748979874,02/04/2024 14:01:01,A
28/03/2024 00:00:00,28/03/2024,"NTS Energy Offtaken, Powerstations Total",179264310,30/03/2024 12:01:00,A
27/03/2024 00:00:00,27/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",44309662,28/03/2024 12:01:01,L
27/03/2024 00:00:00,27/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1689081259,29/03/2024 14:01:01,A
27/03/2024 00:00:00,27/03/2024,"NTS Energy Offtaken, Powerstations Total",234124821,28/03/2024 12:01:01,A
26/03/2024 00:00:00,26/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",44319440,27/03/2024 12:01:00,L
26/03/2024 00:00:00,26/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1550238374,27/03/2024 16:01:00,A
26/03/2024 00:00:00,26/03/2024,"NTS Energy Offtaken, Powerstations Total",432888499,28/03/2024 12:01:01,A
25/03/2024 00:00:00,25/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",46267169,26/03/2024 14:01:01,A
25/03/2024 00:00:00,25/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1697478584,26/03/2024 16:01:00,A
25/03/2024 00:00:00,25/03/2024,"NTS Energy Offtaken, Powerstations Total",436865386,28/03/2024 12:01:01,A
24/03/2024 00:00:00,24/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",42567020,25/03/2024 14:01:01,A
24/03/2024 00:00:00,24/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1502003793,26/03/2024 16:01:00,A
24/03/2024 00:00:00,24/03/2024,"NTS Energy Offtaken, Powerstations Total",312091314,25/03/2024 14:01:01,A
23/03/2024 00:00:00,23/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",36829568,24/03/2024 12:01:00,L
23/03/2024 00:00:00,23/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1615472494,26/03/2024 16:01:00,A
23/03/2024 00:00:00,23/03/2024,"NTS Energy Offtaken, Powerstations Total",134037150,24/03/2024 12:01:00,A
22/03/2024 00:00:00,22/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",43054152,23/03/2024 12:01:01,L
22/03/2024 00:00:00,22/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1485868356,25/03/2024 16:01:01,A
22/03/2024 00:00:00,22/03/2024,"NTS Energy Offtaken, Powerstations Total",191571634,23/03/2024 12:01:01,L
21/03/2024 00:00:00,21/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",53252704,25/03/2024 12:01:01,A
21/03/2024 00:00:00,21/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1414370196,25/03/2024 14:01:01,A
21/03/2024 00:00:00,21/03/2024,"NTS Energy Offtaken, Powerstations Total",275498755,22/03/2024 16:01:01,A
20/03/2024 00:00:00,20/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",66937616,22/03/2024 12:01:00,A
20/03/2024 00:00:00,20/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1330200336,25/03/2024 14:01:01,A
20/03/2024 00:00:00,20/03/2024,"NTS Energy Offtaken, Powerstations Total",607374742,22/03/2024 12:01:00,A
19/03/2024 00:00:00,19/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",68184494,21/03/2024 12:01:01,A
19/03/2024 00:00:00,19/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1312344427,20/03/2024 14:01:01,A
19/03/2024 00:00:00,19/03/2024,"NTS Energy Offtaken, Powerstations Total",480105050,21/03/2024 14:01:01,A
18/03/2024 00:00:00,18/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",66630658,20/03/2024 12:01:01,A
18/03/2024 00:00:00,18/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1337427617,23/03/2024 14:01:01,A
18/03/2024 00:00:00,18/03/2024,"NTS Energy Offtaken, Powerstations Total",339383837,19/03/2024 12:01:01,A
17/03/2024 00:00:00,17/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",62211141,18/03/2024 16:01:00,A
17/03/2024 00:00:00,17/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1310191197,18/03/2024 16:01:00,A
17/03/2024 00:00:00,17/03/2024,"NTS Energy Offtaken, Powerstations Total",246172538,18/03/2024 14:01:00,A
16/03/2024 00:00:00,16/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",65443795,18/03/2024 16:01:00,A
16/03/2024 00:00:00,16/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1459280100,18/03/2024 16:01:00,A
16/03/2024 00:00:00,16/03/2024,"NTS Energy Offtaken, Powerstations Total",301391374,19/03/2024 12:01:01,A
15/03/2024 00:00:00,15/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",61677883,18/03/2024 16:01:00,A
15/03/2024 00:00:00,15/03/2024,"NTS Energy Offtaken, LDZ Offtake Total",1418216100,18/03/2024 16:01:00,A
15/03/2024 00:00:00,15/03/2024,"NTS Energy Offtaken, Powerstations Total",220010818,18/03/2024 16:01:00,A
14/03/2024 00:00:00,14/03/2024,"NTS Energy Offtaken, Industrial Offtake Total",62695468,15/03/2024 14:01:01,A
