Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
12/02/2025 00:00:00,12/02/2025,"NTS Energy Offtaken, Powerstations Total",844968371,15/02/2025 12:01:00,A
11/02/2025 00:00:00,11/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",40769626,12/02/2025 12:01:01,L
11/02/2025 00:00:00,11/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2441302005,14/02/2025 14:01:01,A
11/02/2025 00:00:00,11/02/2025,"NTS Energy Offtaken, Powerstations Total",671542549,13/02/2025 14:01:01,A
10/02/2025 00:00:00,10/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",41192956,12/02/2025 14:01:00,A
10/02/2025 00:00:00,10/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2439654240,13/02/2025 14:01:01,A
10/02/2025 00:00:00,10/02/2025,"NTS Energy Offtaken, Powerstations Total",523016581,12/02/2025 14:01:00,A
09/02/2025 00:00:00,09/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",42014420,12/02/2025 14:01:00,A
09/02/2025 00:00:00,09/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2220474846,13/02/2025 12:01:01,A
09/02/2025 00:00:00,09/02/2025,"NTS Energy Offtaken, Powerstations Total",374437331,12/02/2025 14:01:00,A
08/02/2025 00:00:00,08/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",52072682,09/02/2025 12:01:01,L
08/02/2025 00:00:00,08/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2275746251,11/02/2025 14:01:01,A
08/02/2025 00:00:00,08/02/2025,"NTS Energy Offtaken, Powerstations Total",659059306,09/02/2025 12:01:01,A
07/02/2025 00:00:00,07/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",42216974,08/02/2025 12:01:01,L
07/02/2025 00:00:00,07/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2456683296,11/02/2025 14:01:01,A
07/02/2025 00:00:00,07/02/2025,"NTS Energy Offtaken, Powerstations Total",347857672,08/02/2025 12:01:01,A
06/02/2025 00:00:00,06/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",50744070,07/02/2025 14:01:01,A
06/02/2025 00:00:00,06/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2281218619,07/02/2025 16:01:00,A
06/02/2025 00:00:00,06/02/2025,"NTS Energy Offtaken, Powerstations Total",718555784,11/02/2025 12:01:00,A
05/02/2025 00:00:00,05/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",62404474,07/02/2025 11:01:01,L
05/02/2025 00:00:00,05/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2191853763,07/02/2025 14:01:01,A
05/02/2025 00:00:00,05/02/2025,"NTS Energy Offtaken, Powerstations Total",819485049,07/02/2025 14:01:01,A
04/02/2025 00:00:00,04/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",40819573,07/02/2025 11:01:01,A
04/02/2025 00:00:00,04/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2002301652,07/02/2025 11:01:01,A
04/02/2025 00:00:00,04/02/2025,"NTS Energy Offtaken, Powerstations Total",455426891,05/02/2025 14:01:01,A
03/02/2025 00:00:00,03/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",42773253,05/02/2025 16:01:01,A
03/02/2025 00:00:00,03/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2093298748,05/02/2025 14:01:01,A
03/02/2025 00:00:00,03/02/2025,"NTS Energy Offtaken, Powerstations Total",626318048,07/02/2025 12:01:01,A
02/02/2025 00:00:00,02/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",49376942,03/02/2025 14:01:00,A
02/02/2025 00:00:00,02/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2060894522,04/02/2025 12:01:00,A
02/02/2025 00:00:00,02/02/2025,"NTS Energy Offtaken, Powerstations Total",551082869,04/02/2025 12:01:00,A
01/02/2025 00:00:00,01/02/2025,"NTS Energy Offtaken, Industrial Offtake Total",45236900,03/02/2025 12:01:00,A
01/02/2025 00:00:00,01/02/2025,"NTS Energy Offtaken, LDZ Offtake Total",2076352542,04/02/2025 12:01:00,A
01/02/2025 00:00:00,01/02/2025,"NTS Energy Offtaken, Powerstations Total",531334710,03/02/2025 12:01:00,A
31/01/2025 00:00:00,31/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",70570173,04/02/2025 16:01:00,A
31/01/2025 00:00:00,31/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2178664305,04/02/2025 12:01:00,A
31/01/2025 00:00:00,31/01/2025,"NTS Energy Offtaken, Powerstations Total",865284387,05/02/2025 12:01:00,A
30/01/2025 00:00:00,30/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",50121973,31/01/2025 16:01:00,A
30/01/2025 00:00:00,30/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2279150205,04/02/2025 12:01:00,A
30/01/2025 00:00:00,30/01/2025,"NTS Energy Offtaken, Powerstations Total",675923260,31/01/2025 14:01:01,A
29/01/2025 00:00:00,29/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",44591405,31/01/2025 12:01:01,A
29/01/2025 00:00:00,29/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2119984931,31/01/2025 14:01:01,A
29/01/2025 00:00:00,29/01/2025,"NTS Energy Offtaken, Powerstations Total",465266588,31/01/2025 11:30:00,
28/01/2025 00:00:00,28/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",49504610,29/01/2025 16:01:01,A
28/01/2025 00:00:00,28/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2043807112,29/01/2025 16:01:01,A
28/01/2025 00:00:00,28/01/2025,"NTS Energy Offtaken, Powerstations Total",413014752,29/01/2025 14:01:01,A
27/01/2025 00:00:00,27/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",45068451,28/01/2025 12:01:00,L
27/01/2025 00:00:00,27/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2139046102,29/01/2025 16:01:01,A
27/01/2025 00:00:00,27/01/2025,"NTS Energy Offtaken, Powerstations Total",308794868,29/01/2025 12:01:01,A
26/01/2025 00:00:00,26/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",44202214,27/01/2025 12:01:01,L
26/01/2025 00:00:00,26/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2228343749,27/01/2025 14:01:01,A
26/01/2025 00:00:00,26/01/2025,"NTS Energy Offtaken, Powerstations Total",230760137,28/01/2025 16:01:00,A
25/01/2025 00:00:00,25/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",46330688,26/01/2025 14:01:00,A
25/01/2025 00:00:00,25/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2085181410,27/01/2025 16:01:00,A
25/01/2025 00:00:00,25/01/2025,"NTS Energy Offtaken, Powerstations Total",320780938,28/01/2025 16:01:00,A
24/01/2025 00:00:00,24/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",44000841,25/01/2025 14:01:01,A
24/01/2025 00:00:00,24/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2104000524,27/01/2025 14:01:01,A
24/01/2025 00:00:00,24/01/2025,"NTS Energy Offtaken, Powerstations Total",313659803,28/01/2025 16:01:00,A
23/01/2025 00:00:00,23/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",47475102,24/01/2025 16:01:01,A
23/01/2025 00:00:00,23/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2316646193,24/01/2025 14:01:01,A
23/01/2025 00:00:00,23/01/2025,"NTS Energy Offtaken, Powerstations Total",522680793,27/01/2025 14:01:01,A
22/01/2025 00:00:00,22/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",82090741,23/01/2025 12:01:01,L
22/01/2025 00:00:00,22/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2380519186,23/01/2025 14:01:01,A
22/01/2025 00:00:00,22/01/2025,"NTS Energy Offtaken, Powerstations Total",995226692,24/01/2025 12:01:01,A
21/01/2025 00:00:00,21/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",83551422,22/01/2025 14:01:00,A
21/01/2025 00:00:00,21/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2350904663,23/01/2025 14:01:01,A
21/01/2025 00:00:00,21/01/2025,"NTS Energy Offtaken, Powerstations Total",1039675818,23/01/2025 14:01:01,A
20/01/2025 00:00:00,20/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",88854510,23/01/2025 12:01:01,A
20/01/2025 00:00:00,20/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2460102863,22/01/2025 14:01:00,A
20/01/2025 00:00:00,20/01/2025,"NTS Energy Offtaken, Powerstations Total",1076491696,22/01/2025 11:30:00,
19/01/2025 00:00:00,19/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",79965861,21/01/2025 16:01:00,A
19/01/2025 00:00:00,19/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2394439419,20/01/2025 16:01:01,A
19/01/2025 00:00:00,19/01/2025,"NTS Energy Offtaken, Powerstations Total",973497411,20/01/2025 12:01:00,A
18/01/2025 00:00:00,18/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",72912541,21/01/2025 12:01:00,A
18/01/2025 00:00:00,18/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2233519134,20/01/2025 16:01:01,A
18/01/2025 00:00:00,18/01/2025,"NTS Energy Offtaken, Powerstations Total",875326757,21/01/2025 12:01:00,A
17/01/2025 00:00:00,17/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",79686593,20/01/2025 12:01:00,A
17/01/2025 00:00:00,17/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2127925416,21/01/2025 14:01:01,A
17/01/2025 00:00:00,17/01/2025,"NTS Energy Offtaken, Powerstations Total",890394922,21/01/2025 12:01:00,A
16/01/2025 00:00:00,16/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",74691746,17/01/2025 12:01:00,L
16/01/2025 00:00:00,16/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2129192233,20/01/2025 16:01:01,A
16/01/2025 00:00:00,16/01/2025,"NTS Energy Offtaken, Powerstations Total",848483605,21/01/2025 12:01:00,A
15/01/2025 00:00:00,15/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",76074745,16/01/2025 14:01:00,A
15/01/2025 00:00:00,15/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",1908926659,16/01/2025 14:01:00,A
15/01/2025 00:00:00,15/01/2025,"NTS Energy Offtaken, Powerstations Total",920849165,17/01/2025 16:01:00,A
14/01/2025 00:00:00,14/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",63648443,16/01/2025 12:01:01,A
14/01/2025 00:00:00,14/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2087903722,16/01/2025 14:01:00,A
14/01/2025 00:00:00,14/01/2025,"NTS Energy Offtaken, Powerstations Total",833247962,16/01/2025 12:01:01,A
13/01/2025 00:00:00,13/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",59588350,16/01/2025 12:01:01,A
13/01/2025 00:00:00,13/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2409125354,16/01/2025 14:01:00,A
13/01/2025 00:00:00,13/01/2025,"NTS Energy Offtaken, Powerstations Total",664611568,16/01/2025 12:01:01,A
12/01/2025 00:00:00,12/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",63813247,16/01/2025 12:01:01,A
12/01/2025 00:00:00,12/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2546335583,16/01/2025 14:01:00,A
12/01/2025 00:00:00,12/01/2025,"NTS Energy Offtaken, Powerstations Total",704350751,16/01/2025 12:01:01,A
11/01/2025 00:00:00,11/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",81003844,16/01/2025 12:01:01,A
11/01/2025 00:00:00,11/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2755276837,16/01/2025 12:01:01,A
11/01/2025 00:00:00,11/01/2025,"NTS Energy Offtaken, Powerstations Total",863864488,16/01/2025 12:01:01,A
10/01/2025 00:00:00,10/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",89012281,12/01/2025 12:01:00,A
10/01/2025 00:00:00,10/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2970121576,15/01/2025 14:01:00,A
10/01/2025 00:00:00,10/01/2025,"NTS Energy Offtaken, Powerstations Total",935033351,14/01/2025 14:01:01,A
09/01/2025 00:00:00,09/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",81032806,13/01/2025 16:01:00,A
09/01/2025 00:00:00,09/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2805897470,10/01/2025 16:01:01,A
09/01/2025 00:00:00,09/01/2025,"NTS Energy Offtaken, Powerstations Total",793440370,14/01/2025 14:01:01,A
08/01/2025 00:00:00,08/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",92200681,09/01/2025 16:01:00,A
08/01/2025 00:00:00,08/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2907227367,10/01/2025 16:01:01,A
08/01/2025 00:00:00,08/01/2025,"NTS Energy Offtaken, Powerstations Total",885605589,10/01/2025 16:01:01,A
07/01/2025 00:00:00,07/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",62160638,08/01/2025 16:01:01,A
07/01/2025 00:00:00,07/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2542392496,10/01/2025 16:01:01,A
07/01/2025 00:00:00,07/01/2025,"NTS Energy Offtaken, Powerstations Total",517738679,10/01/2025 12:01:00,A
06/01/2025 00:00:00,06/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",45339926,08/01/2025 14:01:01,A
06/01/2025 00:00:00,06/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2343083512,07/01/2025 14:01:00,A
06/01/2025 00:00:00,06/01/2025,"NTS Energy Offtaken, Powerstations Total",384478410,09/01/2025 16:01:00,A
05/01/2025 00:00:00,05/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",41834897,08/01/2025 14:01:01,A
05/01/2025 00:00:00,05/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2195735739,06/01/2025 16:01:01,A
05/01/2025 00:00:00,05/01/2025,"NTS Energy Offtaken, Powerstations Total",363409794,09/01/2025 16:01:00,A
04/01/2025 00:00:00,04/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",56103099,07/01/2025 12:01:00,A
04/01/2025 00:00:00,04/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2469608442,06/01/2025 14:01:01,A
04/01/2025 00:00:00,04/01/2025,"NTS Energy Offtaken, Powerstations Total",636056855,09/01/2025 16:01:00,A
03/01/2025 00:00:00,03/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",45376975,06/01/2025 12:01:00,A
03/01/2025 00:00:00,03/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2538022581,06/01/2025 16:01:01,A
03/01/2025 00:00:00,03/01/2025,"NTS Energy Offtaken, Powerstations Total",633134403,06/01/2025 14:01:01,A
02/01/2025 00:00:00,02/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",43913140,03/01/2025 16:01:01,A
02/01/2025 00:00:00,02/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",2378812009,05/01/2025 12:01:01,A
02/01/2025 00:00:00,02/01/2025,"NTS Energy Offtaken, Powerstations Total",425231825,06/01/2025 14:01:01,A
01/01/2025 00:00:00,01/01/2025,"NTS Energy Offtaken, Industrial Offtake Total",45986176,02/01/2025 16:01:00,A
01/01/2025 00:00:00,01/01/2025,"NTS Energy Offtaken, LDZ Offtake Total",1728360567,03/01/2025 16:01:01,A
01/01/2025 00:00:00,01/01/2025,"NTS Energy Offtaken, Powerstations Total",161923270,02/01/2025 12:01:00,L
