date,final_demand,power_generation,lng_trucks,total_demand
01/08/2022,374.52,640.96,22.45,1037.94
02/08/2022,374.38,711.56,29.5,1115.44
03/08/2022,375.2,683.81,26.69,1085.7
04/08/2022,373.41,598.37,32.38,1004.17
05/08/2022,359.67,515.39,25.3,900.36
06/08/2022,311.23,498.31,7.01,816.55
07/08/2022,302.44,493.04,7.79,803.26
08/08/2022,352.77,619.22,30.22,1002.21
09/08/2022,348.97,637.77,30.3,1017.04
10/08/2022,354.99,632.71,22.66,1010.35
11/08/2022,353.59,659.17,28.65,1041.42
12/08/2022,351.01,676.4,26.2,1053.62
13/08/2022,320.34,534.32,10.77,865.42
14/08/2022,308.32,390.47,5.24,704.03
15/08/2022,315.58,389.26,15.76,720.61
16/08/2022,360.92,366.44,29.12,756.49
17/08/2022,369.41,294.75,29.46,693.63
18/08/2022,360.49,272.29,31.92,664.7
19/08/2022,353.9,379.2,25.44,758.54
20/08/2022,317.72,453.08,9.35,780.15
21/08/2022,311.15,308.68,11.65,631.48
22/08/2022,372.61,385.91,30.37,788.89
23/08/2022,377.8,621.3,32.7,1031.8
24/08/2022,381.03,648.52,30.25,1059.8
25/08/2022,384.41,519.2,31.27,934.89
26/08/2022,374.92,462.15,25.85,862.92
27/08/2022,336.19,555.01,8.45,899.64
28/08/2022,323.37,495.01,11.34,829.72
29/08/2022,389.21,673.12,35.67,1097.99
30/08/2022,402.28,768.68,34.59,1205.55
31/08/2022,405.98,756.58,35.3,1197.85
01/09/2022,396.2,767.64,30.92,1194.76
02/09/2022,382.59,698.45,24.96,1105.99
03/09/2022,325.6,529.12,11.43,866.15
04/09/2022,321.54,364.23,9.83,695.6
05/09/2022,380.51,511.67,32.1,924.28
06/09/2022,393.45,604.68,30.86,1029
07/09/2022,392.22,659.05,31.02,1082.29
08/09/2022,389.6,678.85,32.77,1101.22
09/09/2022,384.08,690.68,25.26,1100.02
10/09/2022,328.73,621.63,8.51,958.87
11/09/2022,321.1,507.52,9.59,838.21
12/09/2022,389.61,567.44,32.79,989.84
13/09/2022,399.75,495.65,30.59,925.99
14/09/2022,407.69,670.02,29.17,1106.88
15/09/2022,406.22,698.11,34.25,1138.58
16/09/2022,389.35,480.93,23.91,894.19
17/09/2022,330.08,398,8.23,736.31
18/09/2022,335.67,398.85,10.03,744.55
19/09/2022,414.21,601.28,35.97,1051.46
20/09/2022,431.65,630.24,33.08,1094.96
21/09/2022,414.33,644.05,31.55,1089.93
22/09/2022,423.72,659.54,30.81,1114.08
23/09/2022,418.64,562.76,24.76,1006.16
24/09/2022,353.55,268.79,9.38,631.72
25/09/2022,354.46,229.31,10.15,593.93
26/09/2022,435.36,426.79,30.33,892.47
27/09/2022,438.37,362.93,28.79,830.08
28/09/2022,437.95,269.89,31.75,739.59
29/09/2022,439.92,320.78,26.52,787.23
30/09/2022,440.99,415.66,22.72,879.37
01/10/2022,440.99,415.66,22.72,879.37
03/10/2022,447.57,721.45,39.09,1208.11
04/10/2022,453.54,747.5,32.13,1233.18
05/10/2022,448.91,626.42,31.9,1107.24
06/10/2022,446.93,591.12,34.09,1072.14
07/10/2022,437.2,651.57,28.85,1117.62
08/10/2022,369.92,501.81,12.41,884.14
09/10/2022,356.13,499.82,8.78,864.74
10/10/2022,435.32,756.67,35.85,1227.84
11/10/2022,431.07,710.58,28.11,1169.75
12/10/2022,380.72,611.7,13.69,1006.11
13/10/2022,429.01,669.06,38.87,1136.94
14/10/2022,425.12,606.47,29.08,1060.67
15/10/2022,363.41,435.18,9.7,808.29
16/10/2022,352.45,296.6,7.9,656.95
17/10/2022,431.8,473.17,37.07,942.05
18/10/2022,430.72,420.11,34.32,885.15
19/10/2022,426.19,412.47,33.41,872.06
20/10/2022,443.87,402.87,36.62,883.35
21/10/2022,446.05,483.47,30.61,960.13
22/10/2022,394.36,219.21,11.06,624.63
23/10/2022,390.86,172.92,9.34,573.12
24/10/2022,463.13,396.54,30.5,890.16
25/10/2022,457.86,365.77,34.37,858
26/10/2022,457.07,427.64,35.13,919.84
27/10/2022,452.88,246.71,36.25,735.85
28/10/2022,439.24,246.62,30.24,716.1
29/10/2022,396.87,219.28,14.38,630.53
30/10/2022,372.42,287.13,8.77,668.32
31/10/2022,404.78,243.22,25.58,673.58
01/11/2022,409.72,381.38,13.29,804.38
02/11/2022,494.27,410.91,37.74,942.92
03/11/2022,522.93,305.91,37.96,866.8
04/11/2022,540.79,387.95,34.4,963.14
05/11/2022,483.16,414.04,13.72,910.92
06/11/2022,483.17,267.24,12.05,762.46
07/11/2022,567.48,292.12,36.96,896.55
08/11/2022,577.84,341.15,34.9,953.89
09/11/2022,584.56,617.76,42.71,1245.03
10/11/2022,601.72,578.37,35.27,1215.36
11/11/2022,578.53,335.58,25.09,939.2
12/11/2022,499.92,233.82,18.13,751.87
13/11/2022,492.95,303.54,12.26,808.75
14/11/2022,584.36,402.14,35.65,1022.14
15/11/2022,586.67,200.43,39.53,826.63
16/11/2022,589.8,168.88,36.83,795.51
17/11/2022,583.07,222.26,40.68,846.02
18/11/2022,620.4,255.73,34.12,910.24
19/11/2022,569.36,167.63,15.39,752.39
20/11/2022,560.3,174.31,11.94,746.55
21/11/2022,680.6,125.26,39.19,845.06
22/11/2022,713.91,151.39,39.5,904.79
23/11/2022,659.02,299.67,44.8,1003.49
24/11/2022,661.84,410.95,41,1113.79
25/11/2022,644.59,310.81,34.7,990.1
26/11/2022,585.8,266.62,16.65,869.07
27/11/2022,590.08,220.07,13.45,823.61
28/11/2022,690.96,232.75,39.31,963.02
29/11/2022,705.02,458.51,41.86,1205.39
30/11/2022,724.37,576.77,39.33,1340.46
01/12/2022,728.73,427.99,48.62,1205.34
02/12/2022,748.94,613.38,39.33,1401.66
03/12/2022,667.23,511.68,21.05,1199.96
04/12/2022,663.29,444.28,15.53,1123.1
05/12/2022,726.95,526.37,36.87,1290.19
06/12/2022,647.31,718.57,25.35,1391.23
07/12/2022,670.3,638.83,29.81,1338.94
08/12/2022,628.07,334.79,22.51,985.37
09/12/2022,637.22,384.45,32.4,1054.07
10/12/2022,611.36,294.34,17.09,922.79
11/12/2022,663.56,283.57,16.96,964.1
12/12/2022,730.8,124.37,36.68,891.85
13/12/2022,677.59,188.51,38.19,904.29
14/12/2022,654.46,200.25,37.82,892.53
15/12/2022,651.05,339.79,43.43,1034.28
16/12/2022,660.4,322.54,36.03,1018.98
17/12/2022,581.27,317.12,13.78,912.17
18/12/2022,579.72,122.33,14.16,716.2
19/12/2022,659.87,132.88,41.25,834.01
20/12/2022,653.72,158.25,39.02,851
21/12/2022,608.96,137.9,38.82,785.69
22/12/2022,560.34,128.07,37.92,726.33
23/12/2022,479.57,143.18,29.05,651.8
24/12/2022,381.59,147.81,7.49,536.9
25/12/2022,353.21,158.59,2.8,514.6
26/12/2022,429.87,247.51,18.59,695.97
27/12/2022,499.09,201.31,27.88,728.28
28/12/2022,496.64,145.53,29.23,671.4
29/12/2022,490.92,119.63,30.44,640.99
30/12/2022,444.66,104.81,24.48,573.95
31/12/2022,384.11,125.24,7.19,516.53
01/01/2023,380.26,140.29,7.49,528.04
02/01/2023,545.92,317.24,25.94,889.09
03/01/2023,632.07,287.95,36.41,956.43
04/01/2023,662.18,251.59,41.06,954.83
05/01/2023,649.41,307.42,23.96,980.8
06/01/2023,599.8,180.6,10.51,790.92
07/01/2023,595.06,121.54,13.58,730.18
08/01/2023,575.4,113.09,15.67,704.16
09/01/2023,704.53,171.68,39,915.21
10/01/2023,736.17,178.74,38.51,953.42
11/01/2023,755.02,198.67,36.73,990.43
12/01/2023,765.1,191.2,40.88,997.18
13/01/2023,734.72,210.17,32.57,977.46
14/01/2023,623.51,135.49,16.66,775.65
15/01/2023,640.81,89.74,16.38,746.93
16/01/2023,766.55,106.45,39.01,912.01
17/01/2023,766.92,90.19,41.08,898.18
18/01/2023,831.18,129.13,39.14,999.45
19/01/2023,832.15,117.13,45.71,995
20/01/2023,773.78,225.9,35.33,1035.01
21/01/2023,705.24,122.82,14.51,842.57
22/01/2023,743.18,126.58,18.81,888.57
23/01/2023,892.43,180.88,43.42,1116.73
24/01/2023,929.55,266.05,43.06,1238.66
25/01/2023,906.12,223.34,42.24,1171.69
26/01/2023,894.95,186.51,46.53,1127.99
27/01/2023,883.82,175.11,35.69,1094.62
28/01/2023,779.48,148.33,17.74,945.54
29/01/2023,791.33,198.12,19.27,1008.72
30/01/2023,928.72,304.54,42.87,1276.14
31/01/2023,921.86,287.32,38.16,1247.33
01/02/2023,901,248.69,47.63,1197.32
02/02/2023,894.91,353.9,48.77,1297.57
03/02/2023,867.84,362.94,40.04,1270.82
04/02/2023,745.37,165.48,18.1,928.95
05/02/2023,727.63,162.58,16.33,906.54
06/02/2023,890.3,214.99,43.89,1149.17
07/02/2023,941.79,347.52,40.8,1330.11
08/02/2023,922.35,385.06,43.03,1350.44
09/02/2023,916.28,407.01,45.02,1368.3
10/02/2023,911.62,363.96,37.55,1313.13
11/02/2023,806.3,258.84,18.85,1083.98
12/02/2023,791.6,278.45,16.49,1086.54
13/02/2023,886.03,365.58,44.26,1295.87
14/02/2023,883.61,377.26,45.12,1305.98
15/02/2023,850.55,480.38,42.74,1373.67
16/02/2023,852.51,406.35,46.84,1305.69
17/02/2023,821.5,325.91,37.82,1185.23
18/02/2023,715.13,229.14,18.02,962.29
19/02/2023,684.25,250.99,14.38,949.62
20/02/2023,756.93,376.67,43.6,1177.2
21/02/2023,765.45,462.19,40.29,1267.94
22/02/2023,772.95,442.03,40.87,1255.85
23/02/2023,860.2,373.52,40.52,1274.24
24/02/2023,856.21,440.49,40.05,1336.76
25/02/2023,779.49,289.17,19.08,1087.74
26/02/2023,782.67,148.7,17.04,948.42
27/02/2023,979.62,199.42,36.99,1216.03
28/02/2023,971.67,274.01,35.69,1281.36
01/03/2023,988.37,424.88,49.65,1462.9
02/03/2023,981.81,409.11,49.75,1440.67
03/03/2023,922.26,391.02,40.71,1353.99
04/03/2023,791.19,345.28,21.95,1158.42
05/03/2023,792.2,434.39,18.23,1244.82
06/03/2023,848.08,432.4,44.5,1324.99
07/03/2023,810.1,131.22,47.75,989.08
08/03/2023,740.35,99.72,48.04,888.11
09/03/2023,706.51,70.56,45.83,822.9
10/03/2023,655.38,74.42,37.48,767.28
11/03/2023,553.5,93.36,14.61,661.47
12/03/2023,542.19,123.67,12.74,678.6
13/03/2023,614.34,94.77,45.35,754.46
14/03/2023,662.84,220.63,47.06,930.54
15/03/2023,685.46,275.07,41.88,1002.41
16/03/2023,657.75,138.57,45.46,841.78
17/03/2023,661.32,142.68,39.32,843.33
18/03/2023,599.52,149.67,18.31,767.51
19/03/2023,590.34,258.91,13.57,862.82
20/03/2023,670.65,301.86,44.61,1017.12
21/03/2023,668.14,285.4,43.19,996.73
22/03/2023,659.67,174.38,45.75,879.8
23/03/2023,640.98,128.33,50.11,819.41
24/03/2023,622.33,144.62,34.35,801.3
25/03/2023,509.78,106.45,18.13,634.36
26/03/2023,522.14,122.93,10.66,655.73
27/03/2023,654.74,251.04,49.16,954.95
28/03/2023,647.05,207.38,43.19,897.62
29/03/2023,615.52,121.77,43.72,781.01
30/03/2023,594.91,103.6,44.41,742.92
31/03/2023,562.91,111.37,23.58,697.86
01/04/2023,510.8,120.08,17.5,648.37
02/04/2023,524.91,130.58,11.49,666.98
03/04/2023,610.41,173.83,46.32,830.56
04/04/2023,614.8,118.53,45.3,778.64
05/04/2023,611.89,169.47,42.02,823.39
06/04/2023,531,186.89,23.96,741.85
07/04/2023,489.53,219.19,14.46,723.18
08/04/2023,472.38,233.93,14.12,720.44
09/04/2023,475.11,204.7,11.22,691.03
10/04/2023,523.23,167.45,31.92,722.59
11/04/2023,584.56,152.18,44.86,781.61
12/04/2023,598.48,123.93,43.73,766.14
13/04/2023,627.94,121.9,45.52,795.37
14/04/2023,605.59,94.05,37.9,737.54
15/04/2023,516.8,113.32,12.05,642.18
16/04/2023,516.03,141.97,11.52,669.52
17/04/2023,615.1,139.38,40.54,795.02
18/04/2023,636.1,184.16,42.31,862.57
19/04/2023,626.7,267.57,46.45,940.72
20/04/2023,623.64,302.48,38.18,964.3
21/04/2023,606.26,219.44,36.12,861.82
22/04/2023,524.89,162.86,15.97,703.72
23/04/2023,511.65,165.05,11.98,688.69
24/04/2023,596.47,238.46,41.83,876.76
25/04/2023,593.8,279.25,39.21,912.27
26/04/2023,593.37,385.79,38.83,1017.99
27/04/2023,589.38,396.45,40.57,1026.41
28/04/2023,570.31,319.95,30.18,920.44
29/04/2023,493.63,217.31,15.48,726.42
30/04/2023,463.67,213.8,7.64,685.11
01/05/2023,466.71,211.99,15.05,693.76
02/05/2023,555.6,298.48,40.36,894.44
03/05/2023,562.84,195.69,37.03,795.56
04/05/2023,568.36,209.9,37.69,815.96
05/05/2023,560.66,274.33,32.25,867.24
06/05/2023,481.05,200.01,15.9,696.96
07/05/2023,467.71,195.8,11.19,674.7
08/05/2023,548.18,264.46,36.78,849.42
09/05/2023,544.81,221.46,38.95,805.23
10/05/2023,561.13,211.03,36.36,808.52
11/05/2023,570.09,205.32,41.3,816.72
12/05/2023,570.06,191.17,30.23,791.46
13/05/2023,482.67,174.18,15.1,671.95
14/05/2023,470.1,183.24,7.62,660.95
15/05/2023,544.61,175.04,41.08,760.73
16/05/2023,559.49,162.13,31.05,752.67
17/05/2023,566.35,145.35,29.28,740.98
18/05/2023,570.96,151.11,36.76,758.84
19/05/2023,561.6,147.62,31.18,740.4
20/05/2023,475.81,146.91,14.56,637.28
21/05/2023,468.71,187.93,11.06,667.7
22/05/2023,572.77,236.36,40.26,849.39
23/05/2023,576.52,266.8,36.26,879.57
24/05/2023,584.03,254.52,38.64,877.18
25/05/2023,573.07,179.95,39.51,792.53
26/05/2023,556.59,196.58,33.56,786.73
27/05/2023,485.91,296.11,15.07,797.09
28/05/2023,475.89,277.08,11.46,764.44
29/05/2023,562.91,324.94,42.2,930.06
30/05/2023,569.34,383.8,36.93,990.08
31/05/2023,561.65,356.03,34.33,952.01
01/06/2023,564.6,327.63,41.48,933.71
02/06/2023,550.66,326.96,34.1,911.72
03/06/2023,475.48,273.4,17.82,766.7
04/06/2023,464.07,261.32,14.55,739.94
05/06/2023,543.39,358.16,42.68,944.23
06/06/2023,566.22,297.46,39.06,902.74
07/06/2023,570.46,337.12,38.23,945.82
08/06/2023,571.74,312.81,38.74,923.28
09/06/2023,553.51,251.07,31.11,835.69
10/06/2023,478.48,235.93,18.6,733.01
11/06/2023,471.02,278.64,10.18,759.84
12/06/2023,564.1,402.34,39.59,1006.03
13/06/2023,569.88,277.8,39.84,887.51
14/06/2023,566.52,289.27,38.69,894.49
15/06/2023,569.31,341.07,39.44,949.82
16/06/2023,546.09,360.96,31.08,938.12
17/06/2023,466.78,224.3,14.14,705.22
18/06/2023,464.22,267.75,13.61,745.59
19/06/2023,551.26,386.61,39.79,977.66
20/06/2023,550.83,471.49,37.6,1059.92
21/06/2023,550.86,466.92,38.42,1056.2
22/06/2023,540.02,422.88,41.42,1004.32
23/06/2023,513.91,321.02,33.84,868.77
24/06/2023,431.89,251.18,12.77,695.84
25/06/2023,429.02,234.16,11.56,674.74
26/06/2023,510.34,277.03,39.83,827.2
27/06/2023,527.28,304.61,34.52,866.41
28/06/2023,537.98,424.24,33.23,995.46
29/06/2023,535.29,270.47,38.31,844.07
30/06/2023,515.45,241.95,31.01,788.41
01/07/2023,411.61,171.67,16.12,599.4
02/07/2023,408.46,190.99,10.51,609.96
03/07/2023,512.95,326.95,38.63,878.53
04/07/2023,516.03,347.46,36.74,900.22
05/07/2023,517.58,377.11,36.25,930.94
06/07/2023,521.8,394.95,37.41,954.16
07/07/2023,513.41,291.02,31.23,835.65
08/07/2023,428.67,312.51,12.95,754.13
09/07/2023,426.62,335.35,12.62,774.59
10/07/2023,507.03,519.05,41.33,1067.41
11/07/2023,508.54,430.79,36.41,975.74
12/07/2023,515.43,432.02,34.71,982.16
13/07/2023,519.56,485.14,35.63,1040.33
14/07/2023,493.69,309.1,32.51,835.3
15/07/2023,406.61,184.31,13.64,604.56
16/07/2023,412.34,229.1,13.57,655.02
17/07/2023,506.66,439.59,37.04,983.28
18/07/2023,514.57,556.39,38,1108.96
19/07/2023,523.95,512.44,34.4,1070.79
20/07/2023,526.3,400.62,39.17,966.08
21/07/2023,510.26,303.82,32.95,847.03
22/07/2023,435.85,241.45,15.41,692.71
23/07/2023,406.6,216.63,15.22,638.45
24/07/2023,490.17,285.18,38.7,814.05
25/07/2023,502.36,282.37,35.72,820.45
26/07/2023,518.63,365.2,34.37,918.2
27/07/2023,515.79,368.47,38.68,922.94
28/07/2023,500.06,353.1,29.98,883.14
29/07/2023,420.28,222.96,18.34,661.58
30/07/2023,407.55,237.62,15.32,660.5
31/07/2023,473.12,300.52,39.75,813.4
01/08/2023,481.16,307.11,34.15,822.42
02/08/2023,483.97,213.85,35.36,733.18
03/08/2023,480.64,226.72,36.89,744.24
04/08/2023,465.29,238.48,30.67,734.43
05/08/2023,400.58,187.71,15.4,603.7
06/08/2023,377.42,154.68,14.13,546.23
07/08/2023,450.52,222.48,38.28,711.28
08/08/2023,456.73,382.65,34.44,873.82
09/08/2023,451.81,485.67,33.58,971.06
10/08/2023,452.89,382.81,34.5,870.2
11/08/2023,437.11,350.99,31.39,819.48
12/08/2023,389.27,241.37,15.96,646.6
13/08/2023,372.17,237.62,13.4,623.2
14/08/2023,409.59,297.7,22.48,729.78
15/08/2023,398.43,280.88,14.48,693.79
16/08/2023,443.75,366.8,35.37,845.91
17/08/2023,447.13,381.65,33.72,862.5
18/08/2023,439.12,342.23,31.51,812.86
19/08/2023,391.07,372.91,12.23,776.21
20/08/2023,384.39,378.57,14.93,777.89
21/08/2023,449.99,516.29,32.92,999.21
22/08/2023,458.5,526.27,32.49,1017.26
23/08/2023,463.55,596.85,39.6,1100
24/08/2023,462.24,583.99,37.73,1083.96
25/08/2023,464.22,554.34,32.34,1050.89
26/08/2023,413.41,289.9,11.84,715.15
27/08/2023,388.65,177.93,12.01,578.59
28/08/2023,483.73,227.32,38.74,749.79
29/08/2023,499.88,261.12,36.51,797.51
30/08/2023,507.37,286.54,38.24,832.15
31/08/2023,517.97,372.9,39.36,930.23
01/09/2023,500.25,304.37,33.82,838.44
02/09/2023,437.91,223.77,14.51,676.19
03/09/2023,415.64,179.88,14.63,610.14
04/09/2023,504.09,262.03,38.48,804.59
05/09/2023,525.68,397.5,37.28,960.47
06/09/2023,532.55,413,37.23,982.78
07/09/2023,538.5,414.06,40.99,993.54
08/09/2023,510.5,378.18,31.72,920.4
09/09/2023,448.88,285.76,12.18,746.81
10/09/2023,445,326.71,15.78,787.48
11/09/2023,519.29,458.38,34.82,1012.49
12/09/2023,545.13,464.49,37.3,1046.92
13/09/2023,556.75,420.82,38,1015.56
14/09/2023,559.71,423.59,41.3,1024.59
15/09/2023,545.78,404.91,35.71,986.41
16/09/2023,457.58,221.01,13.85,692.45
17/09/2023,438.79,196.28,13.93,648.99
18/09/2023,542.32,348.52,38.65,929.49
19/09/2023,567.22,412.19,37.29,1016.7
20/09/2023,552.33,220.67,37.25,810.26
21/09/2023,553.13,231.78,40.85,825.76
22/09/2023,547.08,271.07,35.13,853.28
23/09/2023,477.12,278.97,14.91,771
24/09/2023,465.17,267.09,14.58,746.84
25/09/2023,554.31,368.66,37.04,960.02
26/09/2023,558.5,382.62,40.11,981.23
27/09/2023,557.89,375.49,39.65,973.02
28/09/2023,562.7,412.27,42.95,1017.92
29/09/2023,539.11,404.01,29.76,972.89
30/09/2023,457.9,308.45,16.38,782.73
01/10/2023,452.17,294.72,15.24,762.13
02/10/2023,539.48,388.63,39.99,968.1
03/10/2023,540.18,331.26,38.3,909.74
04/10/2023,550.4,422.39,38.28,1011.08
05/10/2023,560.99,456.91,41.41,1059.3
06/10/2023,548.88,406.51,32.78,988.17
07/10/2023,471.41,263.22,14.07,748.7
08/10/2023,468.56,268.73,13.16,750.45
09/10/2023,537.27,505.69,40.38,1083.34
10/10/2023,554.14,517.6,42.56,1114.3
11/10/2023,530.49,411.42,27.06,968.96
12/10/2023,466.24,251.39,19.84,737.47
13/10/2023,484.14,201.62,32.68,718.44
14/10/2023,467.31,228.36,13.79,709.47
15/10/2023,471.52,267.1,15.09,753.71
16/10/2023,552.65,302.62,38.13,893.39
17/10/2023,532.03,185.97,38.19,756.19
18/10/2023,517.4,159.88,34.38,711.67
19/10/2023,519.21,164.57,39.18,722.96
20/10/2023,488.33,142.09,32.36,662.78
21/10/2023,447.39,190.2,11.62,649.21
22/10/2023,445.04,193.76,14.43,653.23
23/10/2023,557.66,363.47,41.23,962.36
24/10/2023,558.42,190.23,40.25,788.89
25/10/2023,529.88,160.2,39.41,729.49
26/10/2023,527.15,159.88,46.85,733.87
27/10/2023,513.62,148.21,36.38,698.21
28/10/2023,448.24,129.56,15.61,593.4
29/10/2023,436.76,163.08,15.14,614.98
30/10/2023,535.28,184,45.3,764.58
31/10/2023,571.51,251.22,34.72,857.46
01/11/2023,493.89,114.63,19.2,627.72
02/11/2023,566.87,135.23,41.67,743.77
03/11/2023,583.58,125.82,33.19,742.59
04/11/2023,505.87,106.15,12.98,625
05/11/2023,511.81,119.23,14.35,645.38
06/11/2023,665.32,222.84,42.99,931.15
07/11/2023,731.77,236.4,39.22,1007.39
08/11/2023,725.14,208.67,40.98,974.79
09/11/2023,666.21,196.8,44.98,907.99
10/11/2023,637.4,166.05,36.92,840.36
11/11/2023,511.32,108.5,16.02,635.83
12/11/2023,488.27,138.6,15.95,642.82
13/11/2023,574.82,192.45,43.48,810.75
14/11/2023,596.5,215.17,38.58,850.25
15/11/2023,629.54,305.21,41.61,976.37
16/11/2023,644.92,293.53,43.7,982.15
17/11/2023,635.92,264.39,35.52,935.82
18/11/2023,531.7,157.1,15.38,704.18
19/11/2023,532.43,198.08,19.04,749.54
20/11/2023,652.04,225.11,45.05,922.2
21/11/2023,663.32,167.09,36.32,866.72
22/11/2023,682.93,175.37,42.96,901.25
23/11/2023,718.78,214.47,41.65,974.89
24/11/2023,719.07,225.07,37.81,981.94
25/11/2023,638.68,235.13,17.69,891.5
26/11/2023,661.01,292.27,18.62,971.9
27/11/2023,773,269.58,42.08,1084.66
28/11/2023,765.88,337.82,46.51,1150.2
29/11/2023,717.53,218.59,47.06,983.18
30/11/2023,731.09,257.71,44.69,1033.5
01/12/2023,754.55,214.88,39.84,1009.26
02/12/2023,680.33,209.51,17.03,906.86
03/12/2023,699.78,179.26,20.76,899.8
04/12/2023,797.07,259.3,46.77,1103.13
05/12/2023,846.6,386.01,40.77,1273.38
06/12/2023,783.92,341.01,30.04,1154.97
07/12/2023,751.4,220.92,35.25,1007.56
08/12/2023,661.44,134.97,23.4,819.81
09/12/2023,621,132.18,18.45,771.63
10/12/2023,608.69,151.57,17.21,777.48
11/12/2023,716,197.38,47.24,960.62
12/12/2023,720.73,169.2,45.48,935.42
13/12/2023,752.9,172.44,43.99,969.32
14/12/2023,785,216.85,45.62,1047.46
15/12/2023,774.79,206.36,38.07,1019.22
16/12/2023,715.87,198.44,19.22,933.53
17/12/2023,740.12,241.46,19.14,1000.72
18/12/2023,894.73,383,48.93,1326.66
19/12/2023,882.8,280.15,46.49,1209.45
20/12/2023,843.15,180.26,49.04,1072.45
21/12/2023,798.39,138.11,49.78,986.27
22/12/2023,724.32,128.88,36.51,889.71
23/12/2023,631.39,139.39,24.28,795.06
24/12/2023,608.23,220.16,3.78,832.17
25/12/2023,624.22,255.49,16.34,896.05
26/12/2023,756.42,215.95,40.77,1013.13
27/12/2023,781.17,204.58,40.78,1026.52
28/12/2023,794.11,272.8,43.56,1110.46
29/12/2023,760.66,328.2,36.21,1125.07
30/12/2023,648.55,121.59,18.16,788.3
31/12/2023,606.35,177.87,6.44,790.66
01/01/2024,605.32,152.92,15.35,773.59
02/01/2024,770.68,112.96,46.75,930.39
03/01/2024,762.47,151.84,41.9,956.2
04/01/2024,785.11,185.48,47.48,1018.06
05/01/2024,772.96,113.21,33.05,919.23
06/01/2024,717.45,118.89,13.06,849.4
07/01/2024,794.45,141.28,19.8,955.53
08/01/2024,976.58,386.73,47.95,1411.26
09/01/2024,988.81,586.07,44.09,1618.97
10/01/2024,988.31,485.19,48.22,1521.71
11/01/2024,991.32,427.35,52.33,1471
12/01/2024,984.91,357.38,40.33,1382.61
13/01/2024,860.19,211.46,19.71,1091.36
14/01/2024,816.6,139.27,21.06,976.93
15/01/2024,863.74,231.47,49.67,1144.88
16/01/2024,824.02,139.6,46.27,1009.88
17/01/2024,764.13,88.36,47.14,899.63
18/01/2024,785.3,166.27,47,998.57
19/01/2024,899.43,134.95,37.8,1072.18
20/01/2024,812.25,162.06,17.74,992.05
21/01/2024,797.19,148,21.54,966.74
22/01/2024,894.1,185.91,46.18,1126.2
23/01/2024,842.19,281.15,49.51,1172.84
24/01/2024,816.03,245.71,43.9,1105.64
25/01/2024,808.69,266.61,52.39,1127.7
26/01/2024,796.76,218.42,43.15,1058.33
27/01/2024,692.94,146.55,18.77,858.27
28/01/2024,688.12,134.04,18.2,840.37
29/01/2024,808.98,228.19,45.88,1083.06
30/01/2024,828.94,267.37,42.38,1138.69
31/01/2024,845.87,265.41,41.79,1153.08
01/02/2024,845.56,196.08,49.01,1090.65
02/02/2024,816.13,151.91,41.07,1009.11
03/02/2024,718.64,169.27,19.9,907.82
04/02/2024,723.57,206.24,18.72,948.52
05/02/2024,837.11,308.94,48.51,1194.56
06/02/2024,826.24,168.9,35.58,1030.72
07/02/2024,824.92,144,46.85,1015.77
08/02/2024,806.62,136.83,48.44,991.89
09/02/2024,782.08,127.79,38.56,948.43
10/02/2024,702.25,93.21,19.02,814.48
11/02/2024,749.1,106.74,20.59,876.44
12/02/2024,801.86,143.02,44.75,989.63
13/02/2024,792.98,195.07,47.5,1035.55
14/02/2024,765.22,173.57,43.65,982.44
15/02/2024,764.27,168.32,46.01,978.59
16/02/2024,761.65,165.83,35.1,962.58
17/02/2024,660.02,139.47,14.95,814.44
18/02/2024,666.6,149.74,18.59,834.93
19/02/2024,744.57,185.05,45.98,975.61
20/02/2024,756.28,207.04,50.18,1013.5
21/02/2024,765.73,162.75,42.77,971.25
22/02/2024,746.01,103.04,49.02,898.07
23/02/2024,787.56,100.23,41.4,929.19
24/02/2024,715.49,116.11,22.26,853.85
25/02/2024,703.68,104.18,14.64,822.5
26/02/2024,808.43,127.22,46.66,982.3
27/02/2024,834.82,130.63,41.77,1007.22
28/02/2024,795.13,165.85,39.27,1000.25
29/02/2024,797.88,108.92,42.55,949.35
01/03/2024,772.4,104.95,44.81,922.16
02/03/2024,729.28,97.05,19.56,845.89
03/03/2024,743.09,99.03,17.66,859.78
04/03/2024,819.67,115.68,48.04,983.39
05/03/2024,807.52,210.58,44.27,1062.37
06/03/2024,802.06,162.5,47.19,1011.76
07/03/2024,792.62,106.81,52.61,952.04
08/03/2024,780.54,86.54,41.51,908.59
09/03/2024,714.96,108.51,18.13,841.6
10/03/2024,704.46,115.62,19.34,839.42
11/03/2024,797.22,188.57,50.78,1036.58
12/03/2024,778.39,246.06,42.34,1066.79
13/03/2024,741.01,244.21,47.53,1032.75
14/03/2024,726.33,190.65,46.09,963.06
15/03/2024,682.28,202.21,40.43,924.93
16/03/2024,577.6,180.17,17.22,774.99
17/03/2024,561.26,192.21,18.8,772.28
18/03/2024,636.66,264.27,47.08,948.02
19/03/2024,634.33,232.86,33.21,900.4
20/03/2024,652.35,184.02,46.59,882.96
21/03/2024,635.14,157.12,41.65,833.91
22/03/2024,591.76,159.7,39.26,790.72
23/03/2024,503.24,114.12,18.28,635.64
24/03/2024,517.75,134.19,15.2,667.15
25/03/2024,648.26,158.89,46.23,853.38
