date,final_demand,power_generation,lng_trucks,total_demand
2025-02-13,783.68,254.52,48.08,1086.28
2025-02-14,733.32,243.83,39.59,1016.74
2025-02-15,638.95,165.45,11.84,816.24
2025-02-16,623.42,197.65,14.21,835.27
2025-02-17,736.2,272.34,52.57,1061.11
2025-02-18,726.54,208.83,44.73,980.09
2025-02-19,722.54,263.44,47.56,1033.54
2025-02-20,696.96,201.61,48.34,946.91
2025-02-21,662.07,145.33,39.35,846.75
2025-02-22,593.62,183.66,11.04,788.32
2025-02-23,602.69,155.18,14.69,772.57
2025-02-24,712.98,167.64,46.32,926.95
2025-02-25,758.34,210.16,44.44,1012.93
2025-02-26,766.85,286.4,46.44,1099.7
2025-02-27,775.66,291.81,49.04,1116.51
2025-02-28,745.5,195.9,32.66,974.06
2025-03-01,669.77,110.18,13.16,793.11
2025-03-02,724.73,156.3,16.77,897.81
2025-03-03,814.85,209.07,49.2,1073.12
2025-03-04,768.64,164.4,47.69,980.72
2025-03-05,762.19,165.62,48.13,975.94
2025-03-06,758.7,169.77,46.13,974.6
2025-03-07,719.89,107.66,37.48,865.03
2025-03-08,631.39,102.33,11.57,745.29
2025-03-09,654.38,169.17,16.43,839.98
2025-03-10,780.31,201.13,48.88,1030.31
2025-03-11,786.95,229.07,44.98,1061.01
2025-03-12,780.29,244.43,47.54,1072.26
2025-03-13,811.82,231.56,47.84,1091.23
2025-03-14,817.28,218.2,39.68,1075.16
2025-03-15,710.44,178.67,14.65,903.76
2025-03-16,722.54,185.95,19.17,927.66
2025-03-17,830.75,237.03,50.14,1117.92
2025-03-18,790.12,196.82,42.73,1029.67
2025-03-19,691.86,121.97,41.35,855.18
2025-03-20,683.21,118.09,47.41,848.71
2025-03-21,676.73,121.76,40.32,838.8
2025-03-22,621.67,132.32,12.95,766.94
2025-03-23,635.34,162.96,16.73,815.03
2025-03-24,733.44,206.63,49.46,989.53
2025-03-25,704.67,208.35,45.38,958.4
2025-03-26,695.28,183.03,44.68,922.99
2025-03-27,688.37,187.85,45.85,922.06
2025-03-28,635.16,155.32,37.42,827.91
2025-03-29,524.66,138.74,12.13,675.53
2025-03-30,530.25,138.9,15.76,684.91
2025-03-31,604.5,194.84,42.03,841.37
2025-04-01,612.17,167.85,43.57,823.59
2025-04-02,636.62,148.35,42.82,827.79
2025-04-03,661.96,140.61,44.91,847.49
2025-04-04,621.28,137.98,32.36,791.62
2025-04-05,541.83,144.79,10.58,697.19
2025-04-06,524.78,156.94,11.54,693.27
2025-04-07,595.93,197.21,47.61,840.76
2025-04-08,589.77,175.69,41.33,806.79
2025-04-09,579.75,171.14,38.9,789.79
2025-04-10,581.25,145.49,44.4,771.14
2025-04-11,582.76,176.73,34.18,793.67
2025-04-12,517.29,189.12,13.15,719.57
2025-04-13,507.28,177.95,12.54,697.77
2025-04-14,588.39,146.79,44.02,779.21
2025-04-15,629.54,138.88,42.8,811.22
2025-04-16,640.02,161.36,31.84,833.23
2025-04-17,548.5,187.34,22.49,758.33
2025-04-18,496.08,201.25,12.73,710.06
2025-04-19,508.12,193.03,20.94,722.09
2025-04-20,521.49,198.66,12.04,732.19
2025-04-21,584.12,202.97,31.69,818.78
2025-04-22,618.75,216.98,41.42,877.15
2025-04-23,591.96,189.39,42.13,823.48
2025-04-24,584.87,191.05,47.07,822.99
2025-04-25,548.23,167.4,34.79,750.42
2025-04-26,465.35,150.46,12.52,628.33
2025-04-27,480.99,186.24,12.66,679.88
2025-04-28,311.59,215.16,32.15,558.9
2025-04-29,448.23,399.71,42.92,890.86
2025-04-30,511.37,253.44,25.7,790.51
2025-05-01,456.55,250.24,19.79,726.58
2025-05-02,498.01,283.99,41.19,823.19
2025-05-03,473.01,256.07,11.91,740.99
2025-05-04,487.76,255.87,12.8,756.43
2025-05-05,577.36,240.38,50.22,867.96
2025-05-06,596.84,232.7,36.99,866.52
2025-05-07,588.05,213.47,39.38,840.89
2025-05-08,583.14,226.26,41.05,850.45
2025-05-09,580.72,214.05,37.62,832.39
2025-05-10,505.58,222.99,14.46,743.03
2025-05-11,497.52,226.33,14.39,738.24
2025-05-12,581.91,229.95,45.64,857.5
2025-05-13,589.44,245.08,40.15,874.68
2025-05-14,594.87,224.55,43.53,862.95
2025-05-15,574.78,198.4,44.28,817.46
2025-05-16,539.93,210.39,34.92,785.24
2025-05-17,467.08,223.06,12.21,702.35
2025-05-18,460.3,223.26,12.8,696.35
2025-05-19,544.09,252.34,44.08,840.51
2025-05-20,551.66,231.41,40.03,823.1
2025-05-21,547.47,221.06,42.95,811.47
2025-05-22,526.98,215.2,40.51,782.69
2025-05-23,525.45,206.04,35.11,766.6
2025-05-24,460.03,218.86,13.44,692.33
2025-05-25,435.72,234.41,12.28,682.41
2025-05-26,514.8,229.11,46.49,790.41
2025-05-27,526.31,230.85,43.1,800.25
2025-05-28,515.52,239.64,42.37,797.52
2025-05-29,508.29,253.86,43.7,805.86
2025-05-30,507.39,258.48,34.15,800.02
2025-05-31,439.69,216.51,13.85,670.06
2025-06-01,436.41,234.35,15.49,686.25
2025-06-02,528.7,255.77,43.36,827.83
2025-06-03,545.66,291.4,37.33,874.39
2025-06-04,537.8,286.86,39.35,864.02
2025-06-05,527.44,326.79,43.21,897.44
2025-06-06,515.7,297.21,36.05,848.95
2025-06-07,438.55,269.06,13.18,720.79
2025-06-08,436.42,276.35,13.88,726.65
2025-06-09,511.76,312.73,40.8,865.29
2025-06-10,528.81,355.33,40.05,924.2
