country,date,demand,type
RO,2019-04-14,13964200.0,power
PT,2019-04-14,38813800.0,power
IT,2019-04-14,220063000.0,power
DK,2019-04-14,5994600.0,power
BE,2019-04-14,41780600.0,power
HU,2019-04-14,15794175.0,power
PL,2019-04-14,35271300.0,power
GR,2019-04-14,38519000.0,power
SE,2019-04-14,0.0,power
IE,2019-04-14,7358800.0,power
UK,2019-04-15,211157600.0,power
EE,2019-04-15,42600.0,power
FR,2019-04-15,117288000.0,power
BE,2019-04-15,61426900.0,power
FI,2019-04-15,11837500.0,power
ES,2019-04-15,153003000.0,power
IE,2019-04-15,10037100.0,power
PL,2019-04-15,36735600.0,power
DE,2019-04-15,100849275.0,power
PT,2019-04-15,41697500.0,power
AT,2019-04-15,38239000.0,power
HU,2019-04-15,17413275.0,power
LU,2019-04-15,764750.0,power
GR,2019-04-15,51463000.0,power
IT,2019-04-15,276024000.0,power
HR,2019-04-15,2950300.0,power
BG,2019-04-15,7635000.0,power
RO,2019-04-15,16872000.0,power
SE,2019-04-15,0.0,power
DK,2019-04-15,6789800.0,power
SK,2019-04-15,4900600.0,power
NL,2019-04-15,97077575.0,power
CZ,2019-04-15,10781100.0,power
LV,2019-04-15,4519000.0,power
LT,2019-04-15,1109800.0,power
SI,2019-04-15,975600.0,power
EE,2019-04-16,42700.0,power
GR,2019-04-16,39213000.0,power
PT,2019-04-16,44030500.0,power
AT,2019-04-16,37300100.0,power
PL,2019-04-16,36601900.0,power
ES,2019-04-16,206742000.0,power
HU,2019-04-16,14536725.0,power
NL,2019-04-16,106622575.0,power
IE,2019-04-16,21253900.0,power
LV,2019-04-16,4907000.0,power
CZ,2019-04-16,18396000.0,power
LU,2019-04-16,803250.0,power
SE,2019-04-16,0.0,power
RO,2019-04-16,17053000.0,power
LT,2019-04-16,1097200.0,power
BE,2019-04-16,75328300.0,power
HR,2019-04-16,1995300.0,power
SK,2019-04-16,7588700.0,power
DK,2019-04-16,6309000.0,power
FI,2019-04-16,8352100.0,power
BG,2019-04-16,8123000.0,power
FR,2019-04-16,138092000.0,power
DE,2019-04-16,124292975.0,power
SI,2019-04-16,962200.0,power
IT,2019-04-16,336816000.0,power
UK,2019-04-16,360701900.0,power
CZ,2019-04-17,19288900.0,power
DE,2019-04-17,133755375.0,power
BG,2019-04-17,7860000.0,power
SK,2019-04-17,9513800.0,power
SE,2019-04-17,0.0,power
ES,2019-04-17,146373000.0,power
PT,2019-04-17,25224400.0,power
IE,2019-04-17,17099300.0,power
HU,2019-04-17,13566350.0,power
BE,2019-04-17,66995000.0,power
UK,2019-04-17,351580400.0,power
NL,2019-04-17,117274800.0,power
PL,2019-04-17,35836900.0,power
FR,2019-04-17,122333000.0,power
LT,2019-04-17,1099600.0,power
LV,2019-04-17,4911000.0,power
GR,2019-04-17,40011000.0,power
AT,2019-04-17,31918000.0,power
FI,2019-04-17,8369200.000000001,power
HR,2019-04-17,2818400.0,power
EE,2019-04-17,42700.0,power
RO,2019-04-17,19156000.0,power
LU,2019-04-17,712650.0,power
DK,2019-04-17,6060300.0,power
SI,2019-04-17,948000.0,power
IT,2019-04-17,331021000.0,power
PT,2019-04-18,33001200.0,power
SI,2019-04-18,962000.0,power
LT,2019-04-18,1104000.0,power
DE,2019-04-18,89444625.0,power
RO,2019-04-18,14825000.0,power
ES,2019-04-18,184915000.0,power
BE,2019-04-18,44425900.0,power
DK,2019-04-18,4970200.0,power
EE,2019-04-18,42700.0,power
FI,2019-04-18,6547000.0,power
SK,2019-04-18,8899400.0,power
LU,2019-04-18,593275.0,power
SE,2019-04-18,0.0,power
IE,2019-04-18,19367600.0,power
PL,2019-04-18,35727400.0,power
FR,2019-04-18,75874000.0,power
HU,2019-04-18,12076250.0,power
HR,2019-04-18,2782700.0,power
CZ,2019-04-18,9615400.0,power
GR,2019-04-18,31171000.0,power
IT,2019-04-18,281856000.0,power
NL,2019-04-18,92698400.0,power
BG,2019-04-18,7838000.0,power
UK,2019-04-18,294051100.0,power
LV,2019-04-18,5152000.0,power
AT,2019-04-18,33095300.000000004,power
DK,2019-04-19,4443400.0,power
SK,2019-04-19,3902500.0,power
BG,2019-04-19,7391000.0,power
EE,2019-04-19,24000.0,power
IE,2019-04-19,24395100.0,power
UK,2019-04-19,309719900.0,power
FI,2019-04-19,6857800.0,power
DE,2019-04-19,62796675.0,power
HR,2019-04-19,2520300.0,power
LT,2019-04-19,1100600.0,power
CZ,2019-04-19,5382100.0,power
FR,2019-04-19,27262000.0,power
BE,2019-04-19,38874100.0,power
SE,2019-04-19,0.0,power
RO,2019-04-19,14982300.0,power
SI,2019-04-19,935500.0,power
GR,2019-04-19,30555000.0,power
PT,2019-04-19,17608000.0,power
LU,2019-04-19,514925.0,power
AT,2019-04-19,29936900.0,power
ES,2019-04-19,127384000.0,power
HU,2019-04-19,9528450.0,power
PL,2019-04-19,34893700.0,power
IT,2019-04-19,249879000.0,power
LV,2019-04-19,3041000.0,power
NL,2019-04-19,86500100.0,power
SK,2019-04-20,3943500.0,power
RO,2019-04-20,14972000.0,power
DK,2019-04-20,4177500.0,power
IT,2019-04-20,174296000.0,power
SE,2019-04-20,0.0,power
SI,2019-04-20,906900.0,power
PL,2019-04-20,33512200.0,power
IE,2019-04-20,23040700.0,power
BG,2019-04-20,7852000.0,power
FR,2019-04-20,19709000.0,power
LT,2019-04-20,1099900.0,power
EE,2019-04-20,24000.0,power
GR,2019-04-20,22285000.0,power
LV,2019-04-20,24000.0,power
NL,2019-04-20,77757350.0,power
ES,2019-04-20,106074000.0,power
AT,2019-04-20,18597200.0,power
FI,2019-04-20,6350100.0,power
HR,2019-04-20,1692300.0,power
LU,2019-04-20,401900.0,power
DE,2019-04-20,68163475.0,power
UK,2019-04-20,329010400.0,power
PT,2019-04-20,11140300.0,power
CZ,2019-04-20,4165000.0,power
BE,2019-04-20,37659400.0,power
HU,2019-04-20,8728700.0,power
FR,2019-04-21,18932000.0,power
FI,2019-04-21,6837000.0,power
BE,2019-04-21,37392800.0,power
NL,2019-04-21,66018524.99999999,power
PL,2019-04-21,32195300.0,power
GR,2019-04-21,20834000.0,power
LV,2019-04-21,24000.0,power
BG,2019-04-21,7680000.0,power
SI,2019-04-21,876900.0,power
PT,2019-04-21,9927300.0,power
IE,2019-04-21,18058300.0,power
HU,2019-04-21,8469025.0,power
CZ,2019-04-21,4165000.0,power
DE,2019-04-21,52722025.0,power
AT,2019-04-21,299900.0,power
LU,2019-04-21,376525.0,power
UK,2019-04-21,244601500.0,power
HR,2019-04-21,1586399.9999999998,power
LT,2019-04-21,1103300.0,power
ES,2019-04-21,137196000.0,power
DK,2019-04-21,4039100.0,power
SK,2019-04-21,3824600.0,power
IT,2019-04-21,151398000.0,power
SE,2019-04-21,0.0,power
EE,2019-04-21,24000.0,power
RO,2019-04-21,14941600.0,power
BG,2019-04-22,7389000.0,power
LV,2019-04-22,22000.0,power
FR,2019-04-22,18540000.0,power
PL,2019-04-22,29453900.0,power
CZ,2019-04-22,4131800.0,power
EE,2019-04-22,42800.00000000001,power
DK,2019-04-22,3551100.0,power
NL,2019-04-22,64216050.0,power
LT,2019-04-22,1076200.0,power
HR,2019-04-22,1611700.0,power
GR,2019-04-22,30978000.0,power
SK,2019-04-22,3415100.0,power
ES,2019-04-22,185655000.0,power
HU,2019-04-22,8386975.0,power
AT,2019-04-22,287500.0,power
SI,2019-04-22,849700.0,power
PT,2019-04-22,25003900.0,power
LU,2019-04-22,447925.0,power
FI,2019-04-22,6020000.0,power
IE,2019-04-22,7906800.0,power
BE,2019-04-22,35113000.0,power
IT,2019-04-22,156238000.0,power
RO,2019-04-22,14987000.0,power
UK,2019-04-22,204697900.0,power
DE,2019-04-22,42502100.0,power
SE,2019-04-22,0.0,power
IE,2019-04-23,10709300.0,power
FI,2019-04-23,6108200.0,power
HR,2019-04-23,1800100.0,power
SK,2019-04-23,8132700.0,power
RO,2019-04-23,15025400.0,power
LT,2019-04-23,1044400.0,power
PT,2019-04-23,27144000.0,power
BE,2019-04-23,38887600.0,power
FR,2019-04-23,21505000.0,power
LV,2019-04-23,118000.0,power
IT,2019-04-23,295183000.0,power
AT,2019-04-23,4141200.0,power
BG,2019-04-23,6850000.0,power
ES,2019-04-23,151052000.0,power
EE,2019-04-23,42600.0,power
GR,2019-04-23,35734000.0,power
PL,2019-04-23,32030300.0,power
UK,2019-04-23,257701500.0,power
CZ,2019-04-23,4429800.0,power
HU,2019-04-23,12147300.0,power
DK,2019-04-23,3132600.0,power
SE,2019-04-23,0.0,power
DE,2019-04-23,69345425.0,power
SI,2019-04-23,835200.0,power
LU,2019-04-23,519150.0,power
NL,2019-04-23,99864450.0,power
LV,2019-04-24,106000.0,power
LU,2019-04-24,518175.0,power
EE,2019-04-24,42600.0,power
FI,2019-04-24,5898000.0,power
SE,2019-04-24,0.0,power
CZ,2019-04-24,4397700.0,power
IT,2019-04-24,296431000.0,power
HR,2019-04-24,2202200.0,power
SK,2019-04-24,8412500.0,power
LT,2019-04-24,1003800.0,power
NL,2019-04-24,98982200.0,power
IE,2019-04-24,14233000.0,power
UK,2019-04-24,302863700.0,power
HU,2019-04-24,11862250.0,power
DE,2019-04-24,71719525.0,power
BE,2019-04-24,32540300.0,power
AT,2019-04-24,7553800.0,power
DK,2019-04-24,3663600.0,power
BG,2019-04-24,6356000.0,power
PT,2019-04-24,13952800.0,power
SI,2019-04-24,786000.0,power
RO,2019-04-24,17154000.0,power
PL,2019-04-24,33036800.000000004,power
ES,2019-04-24,104440000.0,power
FR,2019-04-24,19567000.0,power
GR,2019-04-24,36945000.0,power
RO,2019-04-25,14430200.0,power
PT,2019-04-25,10348600.0,power
BE,2019-04-25,37093400.0,power
SI,2019-04-25,772900.0,power
FI,2019-04-25,6857700.0,power
HU,2019-04-25,11553700.0,power
IE,2019-04-25,17532700.0,power
DK,2019-04-25,4813700.0,power
PL,2019-04-25,32693600.0,power
HR,2019-04-25,2076700.0,power
AT,2019-04-25,7430700.0,power
LT,2019-04-25,1018700.0,power
UK,2019-04-25,268082900.00000003,power
SK,2019-04-25,8978800.0,power
BG,2019-04-25,6078000.0,power
EE,2019-04-25,42200.0,power
SE,2019-04-25,0.0,power
LV,2019-04-25,598000.0,power
IT,2019-04-25,205126000.0,power
DE,2019-04-25,96316825.0,power
LU,2019-04-25,622075.0,power
CZ,2019-04-25,12715700.0,power
GR,2019-04-25,40848000.0,power
FR,2019-04-25,19632000.0,power
NL,2019-04-25,109452450.0,power
ES,2019-04-25,105109000.0,power
ES,2019-04-26,160508000.0,power
NL,2019-04-26,106872550.0,power
LT,2019-04-26,1033400.0,power
FI,2019-04-26,6625200.0,power
LV,2019-04-26,567000.0,power
LU,2019-04-26,656875.0,power
SE,2019-04-26,0.0,power
BE,2019-04-26,50652900.0,power
HU,2019-04-26,10419400.0,power
DE,2019-04-26,105073025.0,power
CZ,2019-04-26,17302100.0,power
SI,2019-04-26,719100.0,power
PT,2019-04-26,30775100.0,power
FR,2019-04-26,47268000.0,power
AT,2019-04-26,8695200.0,power
GR,2019-04-26,27054000.0,power
HR,2019-04-26,2185000.0,power
RO,2019-04-26,13766000.0,power
PL,2019-04-26,32596100.0,power
BG,2019-04-26,5408000.0,power
EE,2019-04-26,42200.0,power
IE,2019-04-26,20278600.0,power
SK,2019-04-26,9077200.0,power
DK,2019-04-26,5423900.0,power
UK,2019-04-26,244201100.0,power
IT,2019-04-26,221565000.0,power
DE,2019-04-27,65305825.0,power
LU,2019-04-27,601225.0,power
IT,2019-04-27,140686000.0,power
CZ,2019-04-27,4155500.0,power
DK,2019-04-27,5210900.0,power
PL,2019-04-27,26810000.0,power
BE,2019-04-27,44216200.0,power
SI,2019-04-27,697400.0,power
SK,2019-04-27,3753700.0,power
GR,2019-04-27,24936000.0,power
ES,2019-04-27,155975000.0,power
RO,2019-04-27,13570000.0,power
PT,2019-04-27,29662400.0,power
HR,2019-04-27,2327300.0,power
EE,2019-04-27,24000.0,power
SE,2019-04-27,0.0,power
NL,2019-04-27,41025625.0,power
BG,2019-04-27,5351000.0,power
AT,2019-04-27,394700.0,power
IE,2019-04-27,13097600.0,power
LT,2019-04-27,1031800.0,power
LV,2019-04-27,22000.0,power
FR,2019-04-27,18145000.0,power
UK,2019-04-27,175411400.0,power
FI,2019-04-27,6264700.0,power
HU,2019-04-27,8778025.0,power
HR,2019-04-28,2325500.0,power
LU,2019-04-28,629850.0,power
EE,2019-04-28,24000.0,power
SE,2019-04-28,0.0,power
FI,2019-04-28,6037100.0,power
CZ,2019-04-28,4062200.0,power
BE,2019-04-28,48648700.0,power
NL,2019-04-28,66998675.0,power
IT,2019-04-28,147430000.0,power
SI,2019-04-28,676300.0,power
PT,2019-04-28,22688000.0,power
LV,2019-04-28,19000.0,power
SK,2019-04-28,3902900.0,power
HU,2019-04-28,8439125.0,power
AT,2019-04-28,4597100.0,power
GR,2019-04-28,17307000.0,power
RO,2019-04-28,13372200.0,power
ES,2019-04-28,137874000.0,power
IE,2019-04-28,34367700.0,power
DK,2019-04-28,4488200.0,power
UK,2019-04-28,302536900.0,power
PL,2019-04-28,31637900.0,power
BG,2019-04-28,5557000.0,power
FR,2019-04-28,23758000.0,power
LT,2019-04-28,1047300.0,power
DE,2019-04-28,72274425.0,power
SK,2019-04-29,3869000.0,power
AT,2019-04-29,19274900.0,power
BG,2019-04-29,5290000.0,power
NL,2019-04-29,123554475.0,power
LT,2019-04-29,1077700.0,power
SI,2019-04-29,692700.0,power
ES,2019-04-29,206496000.0,power
PT,2019-04-29,40688900.0,power
EE,2019-04-29,29100.0,power
CZ,2019-04-29,4366100.0,power
IT,2019-04-29,268744000.0,power
FI,2019-04-29,6144200.0,power
DE,2019-04-29,111149000.0,power
LV,2019-04-29,7384000.0,power
IE,2019-04-29,33308500.0,power
FR,2019-04-29,87598000.0,power
PL,2019-04-29,33193100.0,power
DK,2019-04-29,6039500.0,power
SE,2019-04-29,0.0,power
HU,2019-04-29,9905350.0,power
RO,2019-04-29,15806000.0,power
BE,2019-04-29,60873900.0,power
GR,2019-04-29,20831000.0,power
LU,2019-04-29,742750.0,power
HR,2019-04-29,2279300.0,power
UK,2019-04-29,413672900.0,power
HR,2019-04-30,2182900.0,power
LU,2019-04-30,634550.0,power
IE,2019-04-30,32577500.0,power
SK,2019-04-30,4214400.0,power
FI,2019-04-30,6046300.0,power
SE,2019-04-30,0.0,power
NL,2019-04-30,136384225.0,power
EE,2019-04-30,24000.0,power
FR,2019-04-30,92072000.0,power
IT,2019-04-30,284258000.0,power
UK,2019-04-30,409943500.0,power
HU,2019-04-30,10471550.0,power
LT,2019-04-30,1081800.0,power
BG,2019-04-30,5110000.0,power
AT,2019-04-30,17460600.0,power
PL,2019-04-30,33470000.0,power
GR,2019-04-30,21227000.0,power
ES,2019-04-30,201816000.0,power
LV,2019-04-30,7969000.0,power
DK,2019-04-30,5533700.0,power
RO,2019-04-30,16128000.0,power
SI,2019-04-30,685600.0,power
CZ,2019-04-30,4345600.0,power
BE,2019-04-30,61397400.0,power
PT,2019-04-30,42261800.0,power
DE,2019-04-30,110380350.0,power
FR,2019-05-01,17861000.0,power
PL,2019-05-01,25850500.0,power
FI,2019-05-01,6405800.0,power
IE,2019-05-01,38283100.0,power
HR,2019-05-01,1698300.0,power
ES,2019-05-01,133148000.0,power
PT,2019-05-01,14102000.0,power
GR,2019-05-01,24138000.0,power
BG,2019-05-01,4956000.0,power
SI,2019-05-01,697600.0,power
HU,2019-05-01,9799800.0,power
SE,2019-05-01,0.0,power
BE,2019-05-01,43611700.0,power
CZ,2019-05-01,3167600.0,power
IT,2019-05-01,179053000.0,power
UK,2019-05-01,443594000.0,power
LT,2019-05-01,1065900.0,power
AT,2019-05-01,1487100.0,power
RO,2019-05-01,15557000.0,power
EE,2019-05-01,24000.0,power
DE,2019-05-01,68559200.0,power
NL,2019-05-01,86540200.0,power
DK,2019-05-01,3264100.0,power
LU,2019-05-01,519300.0,power
SK,2019-05-01,4154000.0,power
LV,2019-05-01,0.0,power
GR,2019-05-02,35814000.0,power
IT,2019-05-02,288354000.0,power
DK,2019-05-02,5319900.0,power
AT,2019-05-02,4990600.0,power
HR,2019-05-02,2127900.0,power
SK,2019-05-02,7894000.0,power
UK,2019-05-02,385673300.0,power
FR,2019-05-02,62651000.0,power
SI,2019-05-02,686800.0,power
PL,2019-05-02,30701300.0,power
EE,2019-05-02,24000.0,power
RO,2019-05-02,11631000.0,power
LV,2019-05-02,0.0,power
NL,2019-05-02,130104075.0,power
ES,2019-05-02,151774000.0,power
DE,2019-05-02,98568600.0,power
PT,2019-05-02,18906300.0,power
CZ,2019-05-02,3209600.0,power
LU,2019-05-02,619450.0,power
FI,2019-05-02,5819100.0,power
LT,2019-05-02,1070000.0,power
SE,2019-05-02,0.0,power
BE,2019-05-02,45207400.0,power
BG,2019-05-02,4913000.0,power
HU,2019-05-02,10009600.0,power
IE,2019-05-02,38183000.0,power
SK,2019-05-03,9576100.0,power
SE,2019-05-03,0.0,power
BG,2019-05-03,4681000.0,power
LV,2019-05-03,2227000.0,power
PT,2019-05-03,32180100.0,power
HU,2019-05-03,10997525.0,power
RO,2019-05-03,11481000.0,power
BE,2019-05-03,50155000.0,power
LT,2019-05-03,1086600.0,power
ES,2019-05-03,174535000.0,power
DE,2019-05-03,127081125.0,power
PL,2019-05-03,32568100.0,power
DK,2019-05-03,6140000.0,power
AT,2019-05-03,3186900.0,power
EE,2019-05-03,24000.0,power
FR,2019-05-03,84951000.0,power
FI,2019-05-03,8079700.0,power
HR,2019-05-03,2562800.0,power
SI,2019-05-03,658900.0,power
GR,2019-05-03,30156000.0,power
LU,2019-05-03,705625.0,power
CZ,2019-05-03,3410700.0000000005,power
IE,2019-05-03,38236500.0,power
UK,2019-05-03,361463000.0,power
NL,2019-05-03,138923000.0,power
IT,2019-05-03,309507000.0,power
CZ,2019-05-04,3170400.0,power
RO,2019-05-04,11339000.0,power
DK,2019-05-04,5667600.0,power
BE,2019-05-04,37748500.0,power
PT,2019-05-04,20746100.0,power
AT,2019-05-04,5659500.0,power
IE,2019-05-04,37892700.0,power
ES,2019-05-04,141607000.0,power
PL,2019-05-04,32886500.0,power
GR,2019-05-04,33612000.0,power
HU,2019-05-04,9802425.0,power
SI,2019-05-04,645200.0,power
DE,2019-05-04,82782250.0,power
IT,2019-05-04,240662000.0,power
FI,2019-05-04,9333000.0,power
SE,2019-05-04,0.0,power
NL,2019-05-04,70797175.0,power
LV,2019-05-04,1300000.0,power
SK,2019-05-04,3549500.0,power
FR,2019-05-04,24127000.0,power
LU,2019-05-04,675900.0,power
BG,2019-05-04,4766000.0,power
EE,2019-05-04,24000.0,power
HR,2019-05-04,2553100.0,power
UK,2019-05-04,170945500.0,power
LT,2019-05-04,1088600.0,power
ES,2019-05-05,129118000.0,power
HR,2019-05-05,2550400.0,power
SE,2019-05-05,0.0,power
SI,2019-05-05,652500.0,power
SK,2019-05-05,3785800.0,power
CZ,2019-05-05,3293500.0,power
AT,2019-05-05,2731900.0,power
PT,2019-05-05,18624200.0,power
IE,2019-05-05,39242400.0,power
EE,2019-05-05,24000.0,power
FI,2019-05-05,9473300.0,power
DK,2019-05-05,4403300.0,power
RO,2019-05-05,11160000.0,power
LV,2019-05-05,1344000.0,power
NL,2019-05-05,55104625.0,power
BE,2019-05-05,37934600.0,power
HU,2019-05-05,10910275.0,power
UK,2019-05-05,259300600.0,power
LT,2019-05-05,1102100.0,power
DE,2019-05-05,73471050.0,power
GR,2019-05-05,15866000.0,power
LU,2019-05-05,608275.0,power
BG,2019-05-05,5049000.0,power
IT,2019-05-05,161537000.0,power
PL,2019-05-05,33404500.0,power
FR,2019-05-05,24037000.0,power
SI,2019-05-06,624900.0,power
DK,2019-05-06,6353900.0,power
PT,2019-05-06,54700500.0,power
SE,2019-05-06,0.0,power
FI,2019-05-06,9815700.0,power
NL,2019-05-06,133335250.0,power
IE,2019-05-06,39914400.0,power
IT,2019-05-06,245317000.0,power
ES,2019-05-06,235473000.0,power
RO,2019-05-06,11438000.0,power
EE,2019-05-06,24000.0,power
BE,2019-05-06,54636300.0,power
LV,2019-05-06,6605000.0,power
BG,2019-05-06,5018000.0,power
SK,2019-05-06,9074000.0,power
CZ,2019-05-06,3328600.0,power
AT,2019-05-06,3130000.0,power
FR,2019-05-06,98714000.0,power
LU,2019-05-06,763250.0,power
GR,2019-05-06,19059000.0,power
PL,2019-05-06,35102200.0,power
HR,2019-05-06,2554700.0,power
DE,2019-05-06,112079100.0,power
UK,2019-05-06,371553700.0,power
LT,2019-05-06,1086200.0,power
HU,2019-05-06,16047750.0,power
SK,2019-05-07,9324100.0,power
IE,2019-05-07,35128600.0,power
HU,2019-05-07,15262350.0,power
LV,2019-05-07,1279000.0,power
GR,2019-05-07,29646000.0,power
BG,2019-05-07,5076000.0,power
AT,2019-05-07,7240000.0,power
FI,2019-05-07,9895200.0,power
NL,2019-05-07,148324800.0,power
FR,2019-05-07,99253000.0,power
PT,2019-05-07,45833700.00000001,power
LT,2019-05-07,1099400.0,power
LU,2019-05-07,752850.0,power
SE,2019-05-07,0.0,power
ES,2019-05-07,219252000.0,power
RO,2019-05-07,12353000.0,power
SI,2019-05-07,614000.0,power
UK,2019-05-07,452348700.0,power
EE,2019-05-07,23000.0,power
BE,2019-05-07,52041600.0,power
HR,2019-05-07,2553400.0,power
CZ,2019-05-07,3345400.0,power
DK,2019-05-07,7173400.0,power
DE,2019-05-07,131339925.0,power
PL,2019-05-07,35800500.0,power
IT,2019-05-07,295414000.0,power
AT,2019-05-08,2701500.0,power
FI,2019-05-08,10492000.0,power
FR,2019-05-08,38830000.0,power
UK,2019-05-08,318694300.0,power
PL,2019-05-08,35396300.0,power
BG,2019-05-08,5010000.0,power
IE,2019-05-08,20985700.0,power
RO,2019-05-08,11008000.0,power
LT,2019-05-08,1146200.0,power
CZ,2019-05-08,3435700.0,power
DE,2019-05-08,119263675.0,power
NL,2019-05-08,122273625.0,power
LU,2019-05-08,732650.0,power
SE,2019-05-08,0.0,power
SI,2019-05-08,629400.0,power
DK,2019-05-08,5575900.0,power
EE,2019-05-08,20100.0,power
LV,2019-05-08,1135000.0,power
PT,2019-05-08,12283700.0,power
ES,2019-05-08,123554000.0,power
SK,2019-05-08,7877300.0,power
HR,2019-05-08,2514600.0,power
HU,2019-05-08,12160275.0,power
BE,2019-05-08,39500900.0,power
IT,2019-05-08,333629000.0,power
GR,2019-05-08,37192000.0,power
SI,2019-05-09,632500.0,power
DK,2019-05-09,6763300.0,power
NL,2019-05-09,128648550.0,power
BG,2019-05-09,4953000.0,power
IE,2019-05-09,34265100.0,power
ES,2019-05-09,172173000.0,power
RO,2019-05-09,11094000.0,power
BE,2019-05-09,47635000.0,power
PT,2019-05-09,29799000.0,power
GR,2019-05-09,28594000.0,power
AT,2019-05-09,19385000.0,power
PL,2019-05-09,35124200.0,power
FR,2019-05-09,92247000.0,power
HR,2019-05-09,2515300.0,power
LT,2019-05-09,1070700.0,power
CZ,2019-05-09,3472900.0,power
FI,2019-05-09,8312900.0,power
DE,2019-05-09,124808475.0,power
HU,2019-05-09,13259175.0,power
UK,2019-05-09,423846900.0,power
IT,2019-05-09,294071000.0,power
SE,2019-05-09,0.0,power
LU,2019-05-09,705350.0,power
SK,2019-05-09,9047400.0,power
LV,2019-05-09,6762000.0,power
EE,2019-05-09,42700.0,power
ES,2019-05-10,186662000.0,power
SI,2019-05-10,605400.0,power
DK,2019-05-10,6198400.0,power
IE,2019-05-10,39760100.0,power
PL,2019-05-10,35043800.0,power
FR,2019-05-10,104004000.0,power
LU,2019-05-10,689150.0,power
BG,2019-05-10,4911000.0,power
GR,2019-05-10,36434000.0,power
DE,2019-05-10,130719575.0,power
NL,2019-05-10,140311325.0,power
IT,2019-05-10,296527000.0,power
SK,2019-05-10,9348700.0,power
BE,2019-05-10,52600900.0,power
EE,2019-05-10,41700.0,power
LT,2019-05-10,1238200.0,power
HU,2019-05-10,12629800.0,power
RO,2019-05-10,11614000.0,power
LV,2019-05-10,5644000.0,power
AT,2019-05-10,1401600.0,power
SE,2019-05-10,0.0,power
FI,2019-05-10,6905200.0,power
CZ,2019-05-10,3421700.0,power
HR,2019-05-10,2517300.0,power
UK,2019-05-10,448002500.0,power
PT,2019-05-10,48099900.0,power
ES,2019-05-11,182367000.0,power
PL,2019-05-11,34842000.0,power
EE,2019-05-11,24000.0,power
SI,2019-05-11,698700.0,power
DE,2019-05-11,88974475.0,power
GR,2019-05-11,32398000.0,power
UK,2019-05-11,315962000.0,power
BE,2019-05-11,36502300.0,power
AT,2019-05-11,613100.0,power
NL,2019-05-11,73011275.0,power
SE,2019-05-11,0.0,power
LU,2019-05-11,600100.0,power
IT,2019-05-11,197827000.0,power
DK,2019-05-11,4394400.0,power
CZ,2019-05-11,3340800.0,power
IE,2019-05-11,37268800.0,power
HU,2019-05-11,9254950.0,power
LV,2019-05-11,492000.0,power
HR,2019-05-11,2485800.0,power
PT,2019-05-11,41799900.0,power
BG,2019-05-11,4899000.0,power
FR,2019-05-11,19621000.0,power
LT,2019-05-11,1076400.0,power
RO,2019-05-11,10739000.0,power
SK,2019-05-11,3596100.0,power
FI,2019-05-11,6374600.0,power
HR,2019-05-12,2514800.0,power
RO,2019-05-12,10243000.0,power
PL,2019-05-12,33902600.0,power
IT,2019-05-12,160618000.0,power
LV,2019-05-12,0.0,power
LU,2019-05-12,566900.0,power
AT,2019-05-12,998800.0,power
ES,2019-05-12,123508000.0,power
GR,2019-05-12,21933000.0,power
HU,2019-05-12,8833800.0,power
NL,2019-05-12,58922925.0,power
FR,2019-05-12,18399000.0,power
IE,2019-05-12,27287000.0,power
SE,2019-05-12,0.0,power
BE,2019-05-12,34545100.0,power
BG,2019-05-12,4902000.0,power
CZ,2019-05-12,3289500.0,power
SI,2019-05-12,725900.0,power
LT,2019-05-12,1093300.0,power
DE,2019-05-12,62988725.0,power
SK,2019-05-12,3462600.0,power
UK,2019-05-12,296595400.0,power
DK,2019-05-12,3126400.0,power
EE,2019-05-12,24000.0,power
FI,2019-05-12,6497400.0,power
PT,2019-05-12,10643200.0,power
SI,2019-05-13,735800.0,power
GR,2019-05-13,40513000.0,power
CZ,2019-05-13,3164400.0,power
DK,2019-05-13,5024300.0,power
LV,2019-05-13,1142000.0,power
HU,2019-05-13,10315825.0,power
BG,2019-05-13,4960000.0,power
SK,2019-05-13,8728000.0,power
LU,2019-05-13,741825.0,power
LT,2019-05-13,1121700.0,power
FR,2019-05-13,70607000.0,power
FI,2019-05-13,8240200.000000001,power
PT,2019-05-13,43740200.0,power
IT,2019-05-13,310898000.0,power
SE,2019-05-13,0.0,power
EE,2019-05-13,42000.0,power
ES,2019-05-13,185753000.0,power
NL,2019-05-13,83034900.0,power
IE,2019-05-13,19544000.0,power
PL,2019-05-13,34648600.0,power
UK,2019-05-13,352605900.0,power
BE,2019-05-13,42081400.0,power
HR,2019-05-13,2489400.0,power
AT,2019-05-13,3544500.0,power
DE,2019-05-13,94967400.0,power
RO,2019-05-13,10575000.0,power
LV,2019-05-14,7673000.0,power
PL,2019-05-14,33336000.0,power
HR,2019-05-14,2524100.0,power
FI,2019-05-14,9498900.0,power
ES,2019-05-14,228653000.0,power
SK,2019-05-14,10056600.0,power
SE,2019-05-14,0.0,power
BE,2019-05-14,43110400.0,power
HU,2019-05-14,12692125.0,power
BG,2019-05-14,4978000.0,power
UK,2019-05-14,368568200.0,power
IT,2019-05-14,287941000.0,power
PT,2019-05-14,64903800.0,power
GR,2019-05-14,40451000.0,power
LU,2019-05-14,710600.0,power
SI,2019-05-14,718400.0,power
DE,2019-05-14,100220200.0,power
LT,2019-05-14,1202500.0,power
FR,2019-05-14,88871000.0,power
